,State,Organization Name,Capacity (kW),Prime Mover,Fuel Class - Primary Fuel,FIPS County,NAICS_2012
610,27,Verso,10600,Boiler/Steam Turbine,WOOD - Wood Waste,27137,32222
611,27,Blandin Paper Company,28600,Boiler/Steam Turbine,WOOD - Wood Waste,27061,322121
612,27,Xcel Energy - Sherburne County,100000,Boiler/Steam Turbine,COAL - Coal,27005,322121
613,27,Southern Minnesota Beet Sugar Cooperative,7500,Boiler/Steam Turbine,COAL - Coal,27109,311314
614,27,American Crystal Sugar Co,6500,Boiler/Steam Turbine,COAL - Coal,27119,311314
615,27,American Crystal Sugar Co,5000,Boiler/Steam Turbine,COAL - Coal,27027,311313
616,27,Brainerd Industrial Center,600,Boiler/Steam Turbine,COAL - Coal,27035,322121
617,29,Missouri Joint Municipal Electric Utility Commission / POET Biorefining,15000,Combustion Turbine,NG - Natural Gas,29007,325193
618,29,POET Biorefining / Northeast Missouri Grain LLC / City of Macon,10000,Combustion Turbine,NG - Natural Gas,29121,325193
619,29,Smith Flooring Inc.,500,Boiler/Steam Turbine,WOOD - Wood,29091,321918
620,29,La-Z-Boy Chair Company Inc.,750,Boiler/Steam Turbine,WOOD - Wood,29145,337112
621,29,Anheuser-Busch,26100,Boiler/Steam Turbine,NG - Natural Gas,NaN,31212
622,28,Georgia-Pacific,7200,Combustion Turbine,NG - Natural Gas,28129,321212
624,28,Calgon Carbon,732,Backpressure Steam Turbine,WASTE - Steam,28045,335991
625,28,Riverwood Products Inc.,300,Boiler/Steam Turbine,WOOD - Wood,28081,337112
626,28,Mississippi Power,170500,Combustion Turbine,NG - Natural Gas,28059,32411
627,28,"Ergon Refining, Inc.",4720,Combustion Turbine,NG - Natural Gas,NaN,32411
628,28,Weyerhaeuser Company,122600,Boiler/Steam Turbine,WASTE - Black Liquor,28087,322
629,28,Comet Agri Systems,5000,Boiler/Steam Turbine,BIOMASS - Agricultural Biomass,28151,311212
630,28,Eupora Woodworking,700,Boiler/Steam Turbine,WOOD - Wood,28155,337112
631,28,Georgia-Pacific Corporation,50000,Boiler/Steam Turbine,WASTE - Black Liquor,28111,32211
632,28,CF Industries,20000,Combustion Turbine,NG - Natural Gas,28163,325311
633,28,Chevron USA. Inc.,6000,Boiler/Steam Turbine,WASTE - Waste Heat,28059,32411
634,28,Georgia-Pacific Corporation,60000,Boiler/Steam Turbine,WASTE - Black Liquor,28077,322121
635,28,International Paper Company,50500,Boiler/Steam Turbine,BIOMASS - Biomass,NaN,322121
636,30,F.H. Stoltze Land and Lumber,2800,Boiler/Steam Turbine,WOOD - Wood Waste,30029,321113
637,30,ExxonMobil Corporation / Billings Generation Inc,55000,Boiler/Steam Turbine,WASTE - Petroleum Coke,30111,32411
638,30,Young Electric Sign Company,200,Reciprocating Engine,NG - Natural Gas,30049,33995
639,30,Sidney Sugars Factory,4000,Boiler/Steam Turbine,COAL - Coal,30083,311313
640,37,Prestage AgEnergy,1760,Boiler/Steam Turbine,BIOMASS - Agricultural Biomass,37163,311119
641,37,Wellons Energy Solutions,7200,Boiler/Steam Turbine,OIL - Oil,37157,31212
642,37,Sierra Nevada Brewing,400,Microturbine,BIOMASS - Digester Gas,37089,31212
643,37,Weyerhaeuser Company,38100,Boiler/Steam Turbine,WASTE - Black Liquor,37049,32211
644,37,Kapstone Paper and Packaging Corporation,28100,Boiler/Steam Turbine,COAL - Coal,37083,322121
645,37,Pfizer Pharmaceuticals,250,Boiler/Steam Turbine,BIOMASS - Biomass,37105,325413
646,37,Wellons-Perdue Biomass Facility,495,Boiler/Steam Turbine,BIOMASS - Biomass,37091,311224
647,37,Master WoodCraft Inc,231,Backpressure Steam Turbine,WASTE - Steam,NaN,33712
648,37,Ingenco,4200,Reciprocating Engine,BIOMASS - Landfill Gas,37049,333
649,37,Minges Bottling,300,Reciprocating Engine,OIL - Diesel,37147,312111
650,37,The Cheesecake Factory,1600,Reciprocating Engine,OIL - Diesel,37047,311813
651,37,Sara Lee Corporation,5300,Combined Cycle,OIL - Diesel,37065,311812
652,37,Novartis International,2000,Reciprocating Engine,OIL - Diesel,37195,325412
653,37,Smithfield Packing - Kinston Division,3600,Reciprocating Engine,OIL - Distillate Fuel Oil,37107,311611
654,37,Smithfield Packaging,2600,Reciprocating Engine,OIL - Distillate Fuel Oil,37195,311611
655,37,Smithfield Packing Co,28500,Reciprocating Engine,OIL - Distillate Fuel Oil,37017,311611
656,37,Enerdyne Ii/Dte Biomass Energy Systems,4500,Combustion Turbine,BIOMASS - Digester Gas,37067,313310
657,37,Perdue Farms,5000,Combined Cycle,NG - Natural Gas,37091,311211
658,37,West Pharmaceutical Services,1200,Reciprocating Engine,OIL - Distillate Fuel Oil,37107,325411
659,37,Archer Daniels Midland Company,52500,Combustion Turbine,NG - Natural Gas,37019,311
660,37,DSM Pharmaceuticals,3500,Combustion Turbine,OIL - Distillate Fuel Oil,37147,325412
661,37,Ingedion Inc.,8400,Boiler/Steam Turbine,WOOD - Wood Waste,37067,311221
662,37,Mid-South Cogeneration Inc.,4500,Boiler/Steam Turbine,WOOD - Wood,37111,321
663,37,FMC Lithium,5500,Boiler/Steam Turbine,COAL - Coal,37071,325180
664,37,Craven County Wood Energy LP,47000,Boiler/Steam Turbine,WOOD - Wood Waste,37049,32512
665,37,Panda Energy/Panda-Rosemary,180000,Combined Cycle,NG - Natural Gas,37083,31321
666,37,Edgecombe Genco,115600,Boiler/Steam Turbine,COAL - Coal,37047,325411
667,37,Cogentrix/ Roxboro Cogeneration Plant,52000,Boiler/Steam Turbine,COAL - Coal,NaN,31321
668,37,Cogentrix/ Southport Cogeneration Plant,115000,Boiler/Steam Turbine,COAL - Coal,37019,325412
669,37,Coastal Carolina Clean Power,27000,Boiler/Steam Turbine,COAL - Coal,37061,313310
670,37,Cogentrix of North Carolina Inc.,35000,Boiler/Steam Turbine,COAL - Coal,37155,315190
671,37,PCS Phosphate,51900,Boiler/Steam Turbine,OTR - Other,37013,325180
672,37,Evergreen Packaging,52500,Boiler/Steam Turbine,COAL - Coal,37087,322121
673,37,Domtar Paper Company,114000,Boiler/Steam Turbine,WOOD - Wood Waste,37187,322121
674,37,International Paper Company / Riegel,48300,Boiler/Steam Turbine,BIOMASS - Biomass,37047,322121
675,38,Great River Energy Spiritwood Station,99000,Boiler/Steam Turbine,COAL - Coal,38093,311213
676,38,Great River Energy,6500,Boiler/Steam Turbine,COAL - Coal,38055,325193
677,38,American Crystal Sugar Co.,13300,Boiler/Steam Turbine,COAL - Coal,38097,311314
678,38,Archer Daniels Midland Company,10200,Boiler/Steam Turbine,BIOMASS - Agricultural Biomass,38073,311
679,38,American Crystal Sugar Co.,6000,Boiler/Steam Turbine,COAL - Coal,38067,311314
680,38,Andeavor,7500,Boiler/Steam Turbine,WASTE - Waste Gas,38059,32411
681,31,Archer Daniels Midland Company,70000,Boiler/Steam Turbine,COAL - Coal,31141,325199
682,31,Bridgeport Ethanol,2000,Backpressure Steam Turbine,WASTE - Waste Heat,31123,325199
683,31,Western Sugar Co,1500,Boiler/Steam Turbine,NG - Natural Gas,31123,311314
684,31,Archer Daniels Midland Company,7900,Boiler/Steam Turbine,COAL - Coal,31109,311224
685,31,Original Equipment Corporation,30,Reciprocating Engine,NG - Natural Gas,31157,336
686,33,LaValley-Middleton Building Supply/Wood Products,600,Boiler/Steam Turbine,WOOD - Wood Waste,NaN,321999
687,33,Foss Manufacturing Co. of New Hampshire,8100,Combustion Turbine,OIL - Distillate Fuel Oil,33015,31323
688,33,Velcro USA Inc,8600,Combustion Turbine,NG - Natural Gas,33011,313220
689,33,TE Subcom Middleton Supply,600,Combustion Turbine,NG - Natural Gas,33015,335929
690,34,Industrial Facility,10,Reciprocating Engine,NG - Natural Gas,NaN,339999
691,34,Merck & Company Inc.,15950,Boiler/Steam Turbine,NG - Natural Gas,34039,325412
692,34,Manufacturing Facility,720,Reciprocating Engine,NG - Natural Gas,34023,339999
693,34,Kellogg Company,750,Fuel Cell,NG - Natural Gas,34001,311813
694,34,Industrial Facility,440,Fuel Cell,NG - Natural Gas,34039,339999
695,34,Astor Chocolate / BluePoint Energy,525,Reciprocating Engine,NG - Natural Gas,34029,31133
696,34,Sonic Development Inc.,75,Reciprocating Engine,NG - Natural Gas,34027,335931
697,34,Bristol-Myers Squibb,4000,Reciprocating Engine,NG - Natural Gas,34021,325412
698,34,DSM Nutritional Products,9520,Combustion Turbine,NG - Natural Gas,34041,311514
699,34,National Gypsum,3400,Combustion Turbine,NG - Natural Gas,34005,322121
700,34,Capstone Viking Yacht,390,Microturbine,NG - Natural Gas,34005,339999
701,34,Anheuser Busch,7650,Combined Cycle,NG - Natural Gas,34013,31212
702,34,Carlyle Group / Janssen Pharmaceuticals,3000,Combustion Turbine,NG - Natural Gas,34035,325412
704,34,Infineum USA,275,Backpressure Steam Turbine,WASTE - Waste,34039,32411
705,34,Pharmaceutical Manufacturer,100,Reciprocating Engine,NG - Natural Gas,34023,325613
706,34,Aarhus United USA / Northern Power Systems,385,Reciprocating Engine,BIOMASS - Biomass,34013,311225
707,34,Homasote Company,3900,Boiler/Steam Turbine,NG - Natural Gas,NaN,321219
708,34,Marina Energy,8400,Reciprocating Engine,NG - Natural Gas,34033,326199
709,34,Hoechst Celanese Corporation,5000,Combustion Turbine,NG - Natural Gas,34035,325220
710,34,East Coast Power,175000,Combustion Turbine,NG - Natural Gas,34039,32411
711,34,East Coast Power,1012500,Combined Cycle,NG - Natural Gas,34039,32411
712,34,Rex Lumber,300,Boiler/Steam Turbine,WOOD - Wood,34025,321113
713,34,International Flavors & Fragrances,2155,Reciprocating Engine,NG - Natural Gas,34023,32562
714,34,Alpha Industries,1403,Reciprocating Engine,NG - Natural Gas,34003,339999
715,34,Bristol-Myers Squibb Company Inc,11000,Boiler/Steam Turbine,NG - Natural Gas,34023,325412
716,34,Amerada Hess Company,600,Reciprocating Engine,NG - Natural Gas,34031,339999
717,34,DSM,40500,Boiler/Steam Turbine,NG - Natural Gas,34041,325411
718,34,Interbake Foods Inc.,1050,Reciprocating Engine,NG - Natural Gas,34039,311812
719,34,Bristol-Myers Squibb Company Inc,3500,Combustion Turbine,NG - Natural Gas,34021,325412
720,34,Transpahse Systems Inc.,700,Other,OTR - Other,34025,311
721,34,Cogentrix/ Chambers Cogeneration LP,285000,Boiler/Steam Turbine,COAL - Coal,34033,325199
722,34,Cogentrix/ Logan Generating Company,242300,Boiler/Steam Turbine,COAL - Coal,NaN,325998
723,34,Energy Alternatives Inc.,555,Reciprocating Engine,NG - Natural Gas,34003,322211
724,34,Covanta Ogden Martin Systems Inc.,44000,Boiler/Steam Turbine,WASTE - Municipal Solid Waste,34039,339999
725,34,Pr Camden Cogen LP,148000,Combined Cycle,NG - Natural Gas,34007,32213
726,34,Pedricktown Cogeneration Partners Lp,116000,Combined Cycle,NG - Natural Gas,NaN,325211
727,34,Calpine - Parlin Inc,128000,Combined Cycle,NG - Natural Gas,34023,325992
728,34,ExxonMobil Corp,50000,Combined Cycle,WASTE - Waste,34015,32411
729,34,North Jersey Energy Associates,333000,Combined Cycle,NG - Natural Gas,NaN,325180
730,34,Ingredion,650,Reciprocating Engine,NG - Natural Gas,34035,32552
731,34,Van Leer Chocolate Corporation,1200,Reciprocating Engine,NG - Natural Gas,34017,31133
732,34,Doyle Chemical,5400,Combined Cycle,NG - Natural Gas,34023,325211
733,34,Reheis Chemcial Corporation,625,Reciprocating Engine,NG - Natural Gas,34039,325411
734,34,"M&M Mars, Inc.",9500,Combined Cycle,NG - Natural Gas,NaN,31133
735,34,Atlantic Power,25000,Combined Cycle,NG - Natural Gas,34039,325412
736,34,M.I. Holdings Inc.,268,Reciprocating Engine,NG - Natural Gas,34017,325
737,34,Sandy Mac Food Company,1000,Reciprocating Engine,NG - Natural Gas,34007,311613
738,34,Henry Colt Enterprises Inc.,620,Reciprocating Engine,NG - Natural Gas,34015,311615
739,34,Rudox Engine & Equipment Co.,200,Reciprocating Engine,OIL - Oil,34003,333618
740,34,Concept Technology Inc.,60,Reciprocating Engine,NG - Natural Gas,34021,323117
741,34,Unison Energy,648,Reciprocating Engine,OIL - Oil,34027,325611
742,34,Viron Corporation,120,Reciprocating Engine,NG - Natural Gas,34031,325
743,34,Automatic Switch Company,400,Reciprocating Engine,OIL - Oil,34027,332919
744,34,Kimberly-Clark Corporation,3000,Boiler/Steam Turbine,NG - Natural Gas,34023,322121
745,34,Fiber Mark Drbl Specialities,2000,Boiler/Steam Turbine,NG - Natural Gas,34019,322299
746,34,Ashland-Aqualon,4500,Boiler/Steam Turbine,OIL - Distillate Fuel Oil,34023,325199
747,32,Nevada Cogeneration Associates #2,85000,Combined Cycle,NG - Natural Gas,0,32742
748,32,Nevada Cogeneration Associates #1,85000,Combined Cycle,NG - Natural Gas,0,322121
749,32,Paragon Energy Holdings / MSD Capital L.P. Saguaro Power Company,105000,Combined Cycle,NG - Natural Gas,32003,325180
750,36,Transcontinental Ultra Flex Inc.,250,Reciprocating Engine,NG - Natural Gas,36047,323113
751,36,Ultra-Flex Packaging Corporation,625,Reciprocating Engine,NG - Natural Gas,36047,323999
752,36,Cubit Power One Inc.,10200,Reciprocating Engine,NG - Natural Gas,36085,312113
753,36,4C Foods Corporation,400,Reciprocating Engine,NG - Natural Gas,36047,311
754,36,DO & CO,210,Reciprocating Engine,NG - Natural Gas,36081,311999
755,36,Johnson Brothers Lumber / Buyea Road Landfill,1600,Reciprocating Engine,BIOMASS - Landfill Gas,36053,321113
756,36,Owens Corning,200,Microturbine,NG - Natural Gas,36001,32615
757,36,HARBEC Plastics,1270,Microturbine,NG - Natural Gas,36117,325211
758,36,Van Blarcom Closures,1500,Reciprocating Engine,NG - Natural Gas,36047,339999
759,36,VBCIndustries,1200,Reciprocating Engine,NG - Natural Gas,36047,326299
760,36,Pepsi Cola Bottling Co.,1460,Reciprocating Engine,NG - Natural Gas,36081,312111
761,36,Enviornmental Management Group / NYSERDA,400,Reciprocating Engine,BIOMASS - Digester Gas,36065,31212
762,36,Twin Marquis Foods,200,Reciprocating Engine,NG - Natural Gas,36047,312999
763,36,Hoskie Company,75,Reciprocating Engine,NG - Natural Gas,36047,31171
764,36,Coca-Cola Bottling Company,800,Fuel Cell,NG - Natural Gas,36119,312111
765,36,Lockheed Martin,668,Boiler/Steam Turbine,WOOD - Wood,36107,334999
766,36,SABIC Innovative Plastics,1108,Boiler/Steam Turbine,NG - Natural Gas,36001,325211
767,36,ACME Smoked Fish,1200,Reciprocating Engine,NG - Natural Gas,36047,311710
768,36,CRM Inc.,846,Reciprocating Engine,NG - Natural Gas,36087,311812
769,36,Power Pallet,450,Reciprocating Engine,BIOMASS - Biomass,36057,321
770,36,Alpha Plastics,180,Microturbine,NG - Natural Gas,36047,326199
771,36,Paradise Plastics,1000,Reciprocating Engine,NG - Natural Gas,36047,325211
772,36,NYSERDA,343,Backpressure Steam Turbine,WASTE - Steam,36091,325180
773,36,AES NJ Cogen Inc. / American DG,225,Reciprocating Engine,NG - Natural Gas,NaN,311511
774,36,Al Cohen's Bakery,210,Reciprocating Engine,NG - Natural Gas,36029,311812
775,36,Advanced Power Systems,60,Microturbine,NG - Natural Gas,36119,325211
776,36,Unison Energy,101100,Boiler/Steam Turbine,COAL - Coal,36067,322299
777,36,Louis Food Service,194,Reciprocating Engine,NG - Natural Gas,36047,311
778,36,J&J Farms Creamery,375,Reciprocating Engine,NG - Natural Gas,36081,311511
779,36,City Fresh Market,420,Reciprocating Engine,NG - Natural Gas,36005,311
780,36,Superior Fiber Mills Inc.,250,Reciprocating Engine,NG - Natural Gas,36047,313110
781,36,Wightman Lumber,96,Backpressure Steam Turbine,WASTE - Steam,36077,321113
782,36,Vanbro Asphalt,1250,Reciprocating Engine,NG - Natural Gas,36085,327331
783,36,Pfizer,23400,Combined Cycle,NG - Natural Gas,36087,325412
784,36,Fitzpatrick & Weller,450,Backpressure Steam Turbine,WASTE - Steam,36009,321113
785,36,WPS Beaver Falls / Kamine/Besicorp Beaver Falls LP,100000,Combined Cycle,NG - Natural Gas,36049,32213
786,36,Private Brands,545,Reciprocating Engine,NG - Natural Gas,36047,311
787,36,Indeck Energy Services Inc.,147000,Combined Cycle,NG - Natural Gas,36091,322121
788,36,Pepsi Cola Company,1050,Reciprocating Engine,OIL - Oil,36119,312111
789,36,Indeck Energy Services Inc.,90600,Combined Cycle,NG - Natural Gas,36009,339999
790,36,Saranac Energy Company Inc.,240000,Combined Cycle,NG - Natural Gas,36019,322121
791,36,Sithe Independence Power Partners Lp,1083000,Combined Cycle,NG - Natural Gas,NaN,331315
792,36,Cogentrix/ Selkirk Cogen Partners L.P.,345000,Combined Cycle,NG - Natural Gas,36001,326299
793,36,Chromium Plating & Polishing Corporation,525,Reciprocating Engine,NG - Natural Gas,36047,332813
794,36,Epner Technology,200,Reciprocating Engine,NG - Natural Gas,36047,332813
795,36,Golten's Marine Co. Inc.,100,Reciprocating Engine,NG - Natural Gas,36047,336611
796,36,Carr Street Generating Station / East Syracuse Generating Co. LP,105000,Combined Cycle,NG - Natural Gas,36067,325412
797,36,NRG Energy Inc.,56000,Combined Cycle,NG - Natural Gas,36043,332994
798,36,Syracuse Power Company,5000,Reciprocating Engine,NG - Natural Gas,36067,312111
799,36,Seneca Power Partners LP,64100,Combined Cycle,NG - Natural Gas,36037,311511
800,36,Lockport Energy Associates L.P.,222200,Combined Cycle,NG - Natural Gas,36053,336390
801,36,Buffalo Paperboard,1500,Boiler/Steam Turbine,NG - Natural Gas,36053,32213
802,36,Power City Generating/Sithe Energies,79000,Combined Cycle,NG - Natural Gas,36089,331314
803,36,Alliance Energy Group,64100,Combined Cycle,NG - Natural Gas,36065,332999
804,36,Indeck Energy Services Inc.,56600,Combined Cycle,NG - Natural Gas,36121,325998
805,36,Big Wheel Machinery Inc.,200,Reciprocating Engine,NG - Natural Gas,36009,333
806,36,Alliant Energy  / EUA Cogenex Corporation,450,Reciprocating Engine,OIL - Oil,36103,32213
807,36,Indeck Energy Services Inc.,57400,Combined Cycle,NG - Natural Gas,36075,322121
808,36,Indeck Energy Services Inc.,55900,Combined Cycle,NG - Natural Gas,36029,325211
809,36,Calpine -TBG Cogen / General Electric Company,57000,Combined Cycle,NG - Natural Gas,36059,336411
810,36,"Pennsylvania Resource Systems, Inc.",7500,Boiler/Steam Turbine,WASTE - Municipal Solid Waste,NaN,334111
811,36,General Mills Inc.,3800,Combustion Turbine,NG - Natural Gas,36029,311211
812,36,Utility Systems Corporation /Cogenic,500,Reciprocating Engine,NG - Natural Gas,36081,311812
813,36,Finch Pruyn & Company Inc.,27000,Boiler/Steam Turbine,WOOD - Wood,36113,322121
814,36,Cogenic Energy Systems Inc.,456,Reciprocating Engine,NG - Natural Gas,36103,325
815,36,Cogent Little Falls G.P.,4500,Combined Cycle,NG - Natural Gas,36043,322121
816,36,U.S. Gypsum Company,5800,Combustion Turbine,NG - Natural Gas,36037,32742
817,36,Rushford Kiln & Milling Limited,416,Reciprocating Engine,NG - Natural Gas,36003,321113
818,36,Sun Chemical Corporation,75,Reciprocating Engine,NG - Natural Gas,36085,325199
819,36,Harden Furniture Inc.,665,Boiler/Steam Turbine,WOOD - Wood,36075,337112
820,36,Admiral Plastics,2350,Reciprocating Engine,NG - Natural Gas,36047,32616
821,36,American Ref-Fuel Company / Covanta Niagara,50000,Boiler/Steam Turbine,WASTE - Municipal Solid Waste,36063,325211
822,36,Magnolia Industries,1160,Reciprocating Engine,NG - Natural Gas,36047,326299
823,36,Glenmore Plastics,500,Reciprocating Engine,NG - Natural Gas,36047,325211
824,36,International Paper Company,41000,Boiler/Steam Turbine,NG - Natural Gas,36031,322121
825,36,Cargill Salt Inc.,8000,Boiler/Steam Turbine,NG - Natural Gas,36097,325998
826,39,Sofidel,15000,Combustion Turbine,NG - Natural Gas,39129,322121
827,39,Cooper Tire,7500,Combustion Turbine,NG - Natural Gas,39063,326211
828,39,Kraton Polymers,8000,Boiler/Steam Turbine,NG - Natural Gas,39167,325211
829,39,DTE Marietta,8000,Combustion Turbine,NG - Natural Gas,39167,325211
830,39,Morton Salt Company,2750,Boiler/Steam Turbine,COAL - Coal,39169,325199
831,39,Enerfab,200,Reciprocating Engine,NG - Natural Gas,39061,332722
832,39,Jay Plastics,3000,Reciprocating Engine,NG - Natural Gas,39139,326199
833,39,Quasar,1000,Reciprocating Engine,BIOMASS - Digester Gas,39125,326122
834,39,SunCoke Energy,46000,Other Waste Heat to Power*,WASTE - Waste Heat,39021,324199
835,39,ArcelorMittal,68000,Boiler/Steam Turbine,WASTE - Blast Furnace Gas,39035,331110
836,39,Haverhill Coke / SunCoke Energy,53000,Other Waste Heat to Power*,WASTE - Waste Heat,39145,324199
837,39,Broshco Fabricated Products / Jay Industries Inc.,4550,Reciprocating Engine,NG - Natural Gas,39139,331
838,39,Detroit-Edison Energy Services,28000,Combustion Turbine,NG - Natural Gas,39007,325130
839,39,Greif Board Corporation,6850,Combustion Turbine,NG - Natural Gas,39151,32213
840,39,Air Liquide America Corp - AE Operations,32000,Boiler/Steam Turbine,WASTE - Blast Furnace Gas,39081,331110
841,39,Sauder Woodworking Co.,7200,Boiler/Steam Turbine,WOOD - Wood Waste,39051,321113
842,39,Energy Development Services,3300,Reciprocating Engine,NG - Natural Gas,39007,325
843,39,Mill's Pride LP,1000,Boiler/Steam Turbine,WOOD - Wood Waste,39131,337112
844,39,International Cogeneration Corporation,75,Reciprocating Engine,NG - Natural Gas,39061,336
845,39,Resource Capital,700,Reciprocating Engine,NG - Natural Gas,39035,333
846,39,Synthetic Products Company,650,Reciprocating Engine,NG - Natural Gas,39035,325
847,39,Wausau Paper,7500,Boiler/Steam Turbine,COAL - Coal,39021,322291
848,39,Sunoco Inc,6000,Other Waste Heat to Power*,WASTE - Petroleum Coke,39095,32411
849,39,WestRock,15600,Boiler/Steam Turbine,NG - Natural Gas,39031,32213
850,39,WCI Steel Warren Consolidated,20500,Boiler/Steam Turbine,NG - Natural Gas,39155,331110
851,39,Glatfelter Research,92800,Boiler/Steam Turbine,COAL - Coal,39141,322121
852,39,Procter & Gamble Co,12500,Boiler/Steam Turbine,COAL - Coal,39061,325611
853,39,Diamond Crystal Salt Company,1100,Boiler/Steam Turbine,COAL - Coal,39153,325998
854,40,Phillips 66,5000,Boiler/Steam Turbine,WASTE - Waste Gas,40071,32411
855,40,AES Shady Point Inc.,320000,Boiler/Steam Turbine,COAL - Coal,40079,32512
856,40,Covanta Tulsa Renewable Energy LLC,16800,Boiler/Steam Turbine,WASTE - Municipal Solid Waste,40143,32411
857,40,Georgia-Pacific Corporation,114000,Boiler/Steam Turbine,COAL - Coal,40101,322121
858,40,International Paper Company,55000,Boiler/Steam Turbine,WASTE - Black Liquor,40089,322121
859,41,InEnTec (At Waste Mgmts),6400,Reciprocating Engine,BIOMASS - Digester Gas,41021,32512
860,41,2G Energy / J.C. Biomethane,1550,Reciprocating Engine,BIOMASS - Digester Gas,41039,325199
861,41,Integrated Biomass Resources,100,Reciprocating Engine,BIOMASS - Biomass,41063,321999
862,41,Seneca Jones Timber Company,19800,Boiler/Steam Turbine,WOOD - Wood,41039,321912
863,41,Evergreen Biopower LLC,10500,Boiler/Steam Turbine,WOOD - Wood Waste,41043,321113
864,41,Georgia-Pacific,18800,Boiler/Steam Turbine,WASTE - Black Liquor,41041,32213
865,41,Douglas County Forest Products,6000,Boiler/Steam Turbine,WOOD - Wood Waste,41019,321113
866,41,Allegheny Technologies / ATI Wah Chang,14000,Reciprocating Engine,NG - Natural Gas,41043,331314
867,41,International Grand Investment Corporation Cascade Pacific Pulp,93000,Combustion Turbine,NG - Natural Gas,41043,32211
868,41,Iberdrola Renewables,606000,Combined Cycle,NG - Natural Gas,41035,32211
869,41,Perennial Power,474000,Combined Cycle,NG - Natural Gas,41059,311423
870,41,Georgia-Pacific Corporation,36000,Boiler/Steam Turbine,WOOD - Wood,NaN,322121
871,41,Portland General Electric / Logan International,245000,Combined Cycle,NG - Natural Gas,41049,311411
872,41,Collins,7500,Boiler/Steam Turbine,WOOD - Wood,41035,339999
873,41,D R Johnson Lumber Company,7500,Boiler/Steam Turbine,WOOD - Wood Waste,41019,321113
874,41,Snake River Sugar Company,14000,Boiler/Steam Turbine,COAL - Coal,41045,311313
875,41,D R Johnson Lumber Company,7500,Boiler/Steam Turbine,WOOD - Wood Waste,41023,321113
876,41,Biomass One LP,30000,Boiler/Steam Turbine,WOOD - Wood Waste,41029,321113
877,41,Hampton Affiliates,9000,Boiler/Steam Turbine,WOOD - Wood,41071,321113
878,41,International Paper Company,40000,Boiler/Steam Turbine,WASTE - Black Liquor,41039,322219
879,41,Roseburg Forest Products Co,40000,Boiler/Steam Turbine,WOOD - Wood Waste,41019,321113
880,42,Asphalt Plant,65,Microturbine,NG - Natural Gas,42129,32412
881,42,Procter & Gamble Co,119600,Boiler/Steam Turbine,NG - Natural Gas,42131,322121
882,42,Phoenix Contact Services Inc,1000,Microturbine,NG - Natural Gas,42095,335999
883,42,2G Energy / Environmental Management Group International (EMG),400,Reciprocating Engine,BIOMASS - Digester Gas,42107,31212
885,42,Omnova Solutions,1400,Reciprocating Engine,NG - Natural Gas,42107,325
886,42,Johnson & Johnson Pharmaceutical,3800,Reciprocating Engine,NG - Natural Gas,42091,325412
887,42,Mount Joy Wire Co,1000,Microturbine,NG - Natural Gas,42071,331222
888,42,Astra Foods,2000,Reciprocating Engine,NG - Natural Gas,42045,311611
889,42,DART Container Corp of Pennsylvania,11400,Reciprocating Engine,BIOMASS - Landfill Gas,42071,32614
890,42,Northumberland / Viking ADI,250,Boiler/Steam Turbine,BIOMASS - Digester Gas,42097,311421
891,42,Industrial Park,325,Microturbine,NG - Natural Gas,42017,339999
892,42,Graymont,3000,Heat Recovery Steam Generator/Steam Turbine,WASTE - Waste Heat,42027,32741
893,42,WestRock,626,Backpressure Steam Turbine,WASTE - Steam,42089,32221
894,42,Textile Manufacturer,6000,Reciprocating Engine,BIOMASS - Biomass,42099,31321
895,42,Sunoco Inc.,778300,Combined Cycle,NG - Natural Gas,42045,32411
896,42,USX Corporation,52500,Boiler/Steam Turbine,WASTE - Blast Furnace Gas,NaN,331110
897,42,Merck & Company Inc.,70300,Boiler/Steam Turbine,NG - Natural Gas,42091,325412
898,42,E.I. Du Pont De Nemours & Co.,150,Backpressure Steam Turbine,WASTE - Steam,42015,325998
899,42,Buehler Lumber,462,Backpressure Steam Turbine,WASTE - Steam,42047,321113
900,42,Cogentrix/ Northampton Generating Company LP,112000,Boiler/Steam Turbine,COAL - Coal,42077,32211
901,42,Westfield Tanning,633,Backpressure Steam Turbine,WASTE - Steam,42117,31611
902,42,P. H. Glatfelter Company,109500,Boiler/Steam Turbine,COAL - Coal,42133,322299
903,42,Roberts Company of Media Inc,250,Reciprocating Engine,NG - Natural Gas,42045,32731
904,42,Domtar Paper LLC /  Penntech Papers Inc.,60000,Boiler/Steam Turbine,WASTE - Black Liquor,42047,322121
905,42,Erie Power LLC / North East Cogeneration Plant,81000,Combined Cycle,NG - Natural Gas,42049,311411
906,42,Merck & Company Inc,2500,Boiler/Steam Turbine,COAL - Coal,42093,325199
907,42,General Chemical Corporation,4500,Boiler/Steam Turbine,WASTE - Waste,42045,325
908,42,Dow Chemical,1500,Boiler/Steam Turbine,OIL - Oil,42017,325412
909,42,Sani-Dairy/CNG Energy,800,Reciprocating Engine,NG - Natural Gas,42021,311512
910,42,Rohm & Haas,1500,Boiler/Steam Turbine,OIL - Oil,42091,32532
911,42,Connelly Paper,700,Reciprocating Engine,NG - Natural Gas,42091,322121
912,42,GlasxoSmithKline (GSK),2000,Reciprocating Engine,WASTE - Waste,42091,325412
913,42,Talen Energy,52200,Combined Cycle,NG - Natural Gas,42133,33312
