,MECS_NAICS,MECS_Region,MECS_FT_byp,MECS_FT,End_use,Byp_fraction
5192,331110,Midwest,Petroleum_coke,Other,Process Heating,0.0
5193,331110,Northeast,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
5194,331110,Northeast,Petroleum_coke,Other,Conventional Boiler Use,0.0
5195,331110,Northeast,Petroleum_coke,Other,Process Heating,0.0
5196,331110,South,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.07500000093132259
5197,331110,South,Petroleum_coke,Other,Conventional Boiler Use,0.00833333343681362
5198,331110,South,Petroleum_coke,Other,Process Heating,0.0
5199,331110,US,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.04477611939966559
5200,331110,US,Petroleum_coke,Other,Conventional Boiler Use,0.004975124377740621
5201,331110,US,Petroleum_coke,Other,Process Heating,0.0
5202,331110,West,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.09000000134110452
5203,331110,West,Petroleum_coke,Other,Conventional Boiler Use,0.010000000149011612
5204,331110,West,Petroleum_coke,Other,Process Heating,0.0
5205,331110,Midwest,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
5206,331110,Midwest,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
5207,331110,Midwest,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
5208,331110,Northeast,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
5209,331110,Northeast,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
5210,331110,Northeast,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
5211,331110,South,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.07500000093132259
5212,331110,South,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.00833333343681362
5213,331110,South,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
5214,331110,US,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.004477612006688177
5215,331110,US,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0004975124451875751
5216,331110,US,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
5217,331110,West,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
5218,331110,West,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
5219,331110,West,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
5220,331110,Midwest,Biomass,Other,CHP and/or Cogeneration Process,0.0
5221,331110,Midwest,Biomass,Other,Conventional Boiler Use,0.0
5222,331110,Midwest,Biomass,Other,Process Heating,0.0
5223,331110,Northeast,Biomass,Other,CHP and/or Cogeneration Process,0.0
5224,331110,Northeast,Biomass,Other,Conventional Boiler Use,0.0
5225,331110,Northeast,Biomass,Other,Process Heating,0.0
5226,331110,South,Biomass,Other,CHP and/or Cogeneration Process,0.0
5227,331110,South,Biomass,Other,Conventional Boiler Use,0.0
5228,331110,South,Biomass,Other,Process Heating,0.0
5229,331110,US,Biomass,Other,CHP and/or Cogeneration Process,0.0
5230,331110,US,Biomass,Other,Conventional Boiler Use,0.0
5231,331110,US,Biomass,Other,Process Heating,0.0
5232,331110,West,Biomass,Other,CHP and/or Cogeneration Process,0.0
5233,331110,West,Biomass,Other,Conventional Boiler Use,0.0
5234,331110,West,Biomass,Other,Process Heating,0.0
5235,331110,Midwest,Steam,Other,CHP and/or Cogeneration Process,0.6513812993065262
5236,331110,Midwest,Steam,Other,Conventional Boiler Use,0.07237569992294736
5237,331110,Midwest,Steam,Other,Process Heating,0.0
5238,331110,Northeast,Steam,Other,CHP and/or Cogeneration Process,0.4499965633935061
5239,331110,Northeast,Steam,Other,Conventional Boiler Use,0.04999961815483401
5240,331110,Northeast,Steam,Other,Process Heating,0.0
5241,331110,South,Steam,Other,CHP and/or Cogeneration Process,0.749999998137355
5242,331110,South,Steam,Other,Conventional Boiler Use,0.08333333312637277
5243,331110,South,Steam,Other,Process Heating,0.0
5244,331110,US,Steam,Other,CHP and/or Cogeneration Process,0.6716417909949839
5245,331110,US,Steam,Other,Conventional Boiler Use,0.07462686566610932
5246,331110,US,Steam,Other,Process Heating,0.0
5247,331110,West,Steam,Other,CHP and/or Cogeneration Process,0.8099999986588955
5248,331110,West,Steam,Other,Conventional Boiler Use,0.08999999985098839
5249,331110,West,Steam,Other,Process Heating,0.0
5250,331314,Midwest,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
5251,331314,Midwest,Waste_gas,Other,Conventional Boiler Use,0.0
5252,331314,Midwest,Waste_gas,Other,Process Heating,0.0
5253,331314,Northeast,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
5254,331314,Northeast,Waste_gas,Other,Conventional Boiler Use,0.0
5255,331314,Northeast,Waste_gas,Other,Process Heating,0.0
5256,331314,South,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
5257,331314,South,Waste_gas,Other,Conventional Boiler Use,0.0
5258,331314,South,Waste_gas,Other,Process Heating,0.0
5259,331314,US,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
5260,331314,US,Waste_gas,Other,Conventional Boiler Use,0.0
5261,331314,US,Waste_gas,Other,Process Heating,0.0
5262,331314,West,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
5263,331314,West,Waste_gas,Other,Conventional Boiler Use,0.0
5264,331314,West,Waste_gas,Other,Process Heating,0.0
5265,331314,Midwest,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
5266,331314,Midwest,Petroleum_coke,Other,Conventional Boiler Use,0.0
5267,331314,Midwest,Petroleum_coke,Other,Process Heating,0.0
5268,331314,Northeast,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
5269,331314,Northeast,Petroleum_coke,Other,Conventional Boiler Use,0.0
5270,331314,Northeast,Petroleum_coke,Other,Process Heating,0.0
5271,331314,South,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
5272,331314,South,Petroleum_coke,Other,Conventional Boiler Use,0.0
5273,331314,South,Petroleum_coke,Other,Process Heating,0.0
5274,331314,US,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
5275,331314,US,Petroleum_coke,Other,Conventional Boiler Use,0.0
5276,331314,US,Petroleum_coke,Other,Process Heating,0.0
5277,331314,West,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
5278,331314,West,Petroleum_coke,Other,Conventional Boiler Use,0.0
5279,331314,West,Petroleum_coke,Other,Process Heating,0.0
5280,331314,Midwest,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
5281,331314,Midwest,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
5282,331314,Midwest,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
5283,331314,Northeast,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
5284,331314,Northeast,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
5285,331314,Northeast,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
5286,331314,South,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
5287,331314,South,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
5288,331314,South,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
5289,331314,US,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
5290,331314,US,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
5291,331314,US,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
5292,331314,West,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
5293,331314,West,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
5294,331314,West,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
5295,331314,Midwest,Biomass,Other,CHP and/or Cogeneration Process,0.0
5296,331314,Midwest,Biomass,Other,Conventional Boiler Use,0.0
5297,331314,Midwest,Biomass,Other,Process Heating,0.0
5298,331314,Northeast,Biomass,Other,CHP and/or Cogeneration Process,0.0
5299,331314,Northeast,Biomass,Other,Conventional Boiler Use,0.0
5300,331314,Northeast,Biomass,Other,Process Heating,0.0
5301,331314,South,Biomass,Other,CHP and/or Cogeneration Process,0.0
5302,331314,South,Biomass,Other,Conventional Boiler Use,0.0
5303,331314,South,Biomass,Other,Process Heating,0.0
5304,331314,US,Biomass,Other,CHP and/or Cogeneration Process,0.0
5305,331314,US,Biomass,Other,Conventional Boiler Use,0.0
5306,331314,US,Biomass,Other,Process Heating,0.0
5307,331314,West,Biomass,Other,CHP and/or Cogeneration Process,0.0
5308,331314,West,Biomass,Other,Conventional Boiler Use,0.0
5309,331314,West,Biomass,Other,Process Heating,0.0
5310,331314,Midwest,Steam,Other,CHP and/or Cogeneration Process,0.9
5311,331314,Midwest,Steam,Other,Conventional Boiler Use,0.1
5312,331314,Midwest,Steam,Other,Process Heating,0.0
5313,331314,Northeast,Steam,Other,CHP and/or Cogeneration Process,0.9
5314,331314,Northeast,Steam,Other,Conventional Boiler Use,0.1
5315,331314,Northeast,Steam,Other,Process Heating,0.0
5316,331314,South,Steam,Other,CHP and/or Cogeneration Process,0.9
5317,331314,South,Steam,Other,Conventional Boiler Use,0.1
5318,331314,South,Steam,Other,Process Heating,0.0
5319,331314,US,Steam,Other,CHP and/or Cogeneration Process,0.9
5320,331314,US,Steam,Other,Conventional Boiler Use,0.1
5321,331314,US,Steam,Other,Process Heating,0.0
5322,331314,West,Steam,Other,CHP and/or Cogeneration Process,0.9
5323,331314,West,Steam,Other,Conventional Boiler Use,0.1
5324,331314,West,Steam,Other,Process Heating,0.0
5325,331315,Midwest,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
5326,331315,Midwest,Waste_gas,Other,Conventional Boiler Use,0.0
5327,331315,Midwest,Waste_gas,Other,Process Heating,0.0
5328,331315,Northeast,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
5329,331315,Northeast,Waste_gas,Other,Conventional Boiler Use,0.0
5330,331315,Northeast,Waste_gas,Other,Process Heating,0.0
5331,331315,South,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
5332,331315,South,Waste_gas,Other,Conventional Boiler Use,0.0
5333,331315,South,Waste_gas,Other,Process Heating,0.0
5334,331315,US,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
5335,331315,US,Waste_gas,Other,Conventional Boiler Use,0.0
5336,331315,US,Waste_gas,Other,Process Heating,0.0
5337,331315,West,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
5338,331315,West,Waste_gas,Other,Conventional Boiler Use,0.0
5339,331315,West,Waste_gas,Other,Process Heating,0.0
5340,331315,Midwest,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
5341,331315,Midwest,Petroleum_coke,Other,Conventional Boiler Use,0.0
5342,331315,Midwest,Petroleum_coke,Other,Process Heating,0.0
5343,331315,Northeast,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
5344,331315,Northeast,Petroleum_coke,Other,Conventional Boiler Use,0.0
5345,331315,Northeast,Petroleum_coke,Other,Process Heating,0.0
5346,331315,South,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
5347,331315,South,Petroleum_coke,Other,Conventional Boiler Use,0.0
5348,331315,South,Petroleum_coke,Other,Process Heating,0.0
5349,331315,US,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
5350,331315,US,Petroleum_coke,Other,Conventional Boiler Use,0.0
5351,331315,US,Petroleum_coke,Other,Process Heating,0.0
5352,331315,West,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
5353,331315,West,Petroleum_coke,Other,Conventional Boiler Use,0.0
5354,331315,West,Petroleum_coke,Other,Process Heating,0.0
5355,331315,Midwest,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
5356,331315,Midwest,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
5357,331315,Midwest,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
5358,331315,Northeast,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
5359,331315,Northeast,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
5360,331315,Northeast,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
5361,331315,South,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
5362,331315,South,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
5363,331315,South,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
5364,331315,US,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
5365,331315,US,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
5366,331315,US,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
5367,331315,West,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
5368,331315,West,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
5369,331315,West,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
5370,331315,Midwest,Biomass,Other,CHP and/or Cogeneration Process,0.0
5371,331315,Midwest,Biomass,Other,Conventional Boiler Use,0.0
5372,331315,Midwest,Biomass,Other,Process Heating,0.0
5373,331315,Northeast,Biomass,Other,CHP and/or Cogeneration Process,0.0
5374,331315,Northeast,Biomass,Other,Conventional Boiler Use,0.0
5375,331315,Northeast,Biomass,Other,Process Heating,0.0
5376,331315,South,Biomass,Other,CHP and/or Cogeneration Process,0.0
5377,331315,South,Biomass,Other,Conventional Boiler Use,0.0
5378,331315,South,Biomass,Other,Process Heating,0.0
5379,331315,US,Biomass,Other,CHP and/or Cogeneration Process,0.0
5380,331315,US,Biomass,Other,Conventional Boiler Use,0.0
5381,331315,US,Biomass,Other,Process Heating,0.0
5382,331315,West,Biomass,Other,CHP and/or Cogeneration Process,0.0
5383,331315,West,Biomass,Other,Conventional Boiler Use,0.0
5384,331315,West,Biomass,Other,Process Heating,0.0
5385,331315,Midwest,Steam,Other,CHP and/or Cogeneration Process,0.9
5386,331315,Midwest,Steam,Other,Conventional Boiler Use,0.1
5387,331315,Midwest,Steam,Other,Process Heating,0.0
5388,331315,Northeast,Steam,Other,CHP and/or Cogeneration Process,0.0
5389,331315,Northeast,Steam,Other,Conventional Boiler Use,0.0
5390,331315,Northeast,Steam,Other,Process Heating,0.0
5391,331315,South,Steam,Other,CHP and/or Cogeneration Process,0.9
5392,331315,South,Steam,Other,Conventional Boiler Use,0.1
5393,331315,South,Steam,Other,Process Heating,0.0
5394,331315,US,Steam,Other,CHP and/or Cogeneration Process,0.9
5395,331315,US,Steam,Other,Conventional Boiler Use,0.1
5396,331315,US,Steam,Other,Process Heating,0.0
5397,331315,West,Steam,Other,CHP and/or Cogeneration Process,0.9
5398,331315,West,Steam,Other,Conventional Boiler Use,0.1
5399,331315,West,Steam,Other,Process Heating,0.0
5400,331318,Midwest,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
5401,331318,Midwest,Waste_gas,Other,Conventional Boiler Use,0.0
5402,331318,Midwest,Waste_gas,Other,Process Heating,0.0
5403,331318,Northeast,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
5404,331318,Northeast,Waste_gas,Other,Conventional Boiler Use,0.0
5405,331318,Northeast,Waste_gas,Other,Process Heating,0.0
5406,331318,South,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
5407,331318,South,Waste_gas,Other,Conventional Boiler Use,0.0
5408,331318,South,Waste_gas,Other,Process Heating,0.0
5409,331318,US,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
5410,331318,US,Waste_gas,Other,Conventional Boiler Use,0.0
5411,331318,US,Waste_gas,Other,Process Heating,0.0
5412,331318,West,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
5413,331318,West,Waste_gas,Other,Conventional Boiler Use,0.0
5414,331318,West,Waste_gas,Other,Process Heating,0.0
5415,331318,Midwest,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
5416,331318,Midwest,Petroleum_coke,Other,Conventional Boiler Use,0.0
5417,331318,Midwest,Petroleum_coke,Other,Process Heating,0.0
5418,331318,Northeast,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
5419,331318,Northeast,Petroleum_coke,Other,Conventional Boiler Use,0.0
5420,331318,Northeast,Petroleum_coke,Other,Process Heating,0.0
5421,331318,South,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
5422,331318,South,Petroleum_coke,Other,Conventional Boiler Use,0.0
5423,331318,South,Petroleum_coke,Other,Process Heating,0.0
5424,331318,US,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
5425,331318,US,Petroleum_coke,Other,Conventional Boiler Use,0.0
5426,331318,US,Petroleum_coke,Other,Process Heating,0.0
5427,331318,West,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
5428,331318,West,Petroleum_coke,Other,Conventional Boiler Use,0.0
5429,331318,West,Petroleum_coke,Other,Process Heating,0.0
5430,331318,Midwest,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
5431,331318,Midwest,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
5432,331318,Midwest,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
5433,331318,Northeast,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.9
5434,331318,Northeast,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.1
5435,331318,Northeast,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
5436,331318,South,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
5437,331318,South,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
5438,331318,South,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
5439,331318,US,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.9
5440,331318,US,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.1
5441,331318,US,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
5442,331318,West,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
5443,331318,West,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
5444,331318,West,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
5445,331318,Midwest,Biomass,Other,CHP and/or Cogeneration Process,0.0
5446,331318,Midwest,Biomass,Other,Conventional Boiler Use,0.0
5447,331318,Midwest,Biomass,Other,Process Heating,0.0
5448,331318,Northeast,Biomass,Other,CHP and/or Cogeneration Process,0.0
5449,331318,Northeast,Biomass,Other,Conventional Boiler Use,0.0
5450,331318,Northeast,Biomass,Other,Process Heating,0.0
5451,331318,South,Biomass,Other,CHP and/or Cogeneration Process,0.0
5452,331318,South,Biomass,Other,Conventional Boiler Use,0.0
5453,331318,South,Biomass,Other,Process Heating,0.0
5454,331318,US,Biomass,Other,CHP and/or Cogeneration Process,0.0
5455,331318,US,Biomass,Other,Conventional Boiler Use,0.0
5456,331318,US,Biomass,Other,Process Heating,0.0
5457,331318,West,Biomass,Other,CHP and/or Cogeneration Process,0.0
5458,331318,West,Biomass,Other,Conventional Boiler Use,0.0
5459,331318,West,Biomass,Other,Process Heating,0.0
5460,331318,Midwest,Steam,Other,CHP and/or Cogeneration Process,0.9
5461,331318,Midwest,Steam,Other,Conventional Boiler Use,0.1
5462,331318,Midwest,Steam,Other,Process Heating,0.0
5463,331318,Northeast,Steam,Other,CHP and/or Cogeneration Process,0.0
5464,331318,Northeast,Steam,Other,Conventional Boiler Use,0.0
5465,331318,Northeast,Steam,Other,Process Heating,0.0
5466,331318,South,Steam,Other,CHP and/or Cogeneration Process,0.9
5467,331318,South,Steam,Other,Conventional Boiler Use,0.1
5468,331318,South,Steam,Other,Process Heating,0.0
5469,331318,US,Steam,Other,CHP and/or Cogeneration Process,0.0
5470,331318,US,Steam,Other,Conventional Boiler Use,0.0
5471,331318,US,Steam,Other,Process Heating,0.0
5472,331318,West,Steam,Other,CHP and/or Cogeneration Process,0.9
5473,331318,West,Steam,Other,Conventional Boiler Use,0.1
5474,331318,West,Steam,Other,Process Heating,0.0
5475,331410,Midwest,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
5476,331410,Midwest,Waste_gas,Other,Conventional Boiler Use,0.0
5477,331410,Midwest,Waste_gas,Other,Process Heating,0.0
5478,331410,Northeast,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
5479,331410,Northeast,Waste_gas,Other,Conventional Boiler Use,0.0
5480,331410,Northeast,Waste_gas,Other,Process Heating,0.0
5481,331410,South,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
5482,331410,South,Waste_gas,Other,Conventional Boiler Use,0.0
5483,331410,South,Waste_gas,Other,Process Heating,0.0
5484,331410,US,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
5485,331410,US,Waste_gas,Other,Conventional Boiler Use,0.0
5486,331410,US,Waste_gas,Other,Process Heating,0.0
5487,331410,West,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
5488,331410,West,Waste_gas,Other,Conventional Boiler Use,0.0
5489,331410,West,Waste_gas,Other,Process Heating,0.0
5490,331410,Midwest,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
5491,331410,Midwest,Petroleum_coke,Other,Conventional Boiler Use,0.0
5492,331410,Midwest,Petroleum_coke,Other,Process Heating,0.0
5493,331410,Northeast,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
5494,331410,Northeast,Petroleum_coke,Other,Conventional Boiler Use,0.0
5495,331410,Northeast,Petroleum_coke,Other,Process Heating,0.0
5496,331410,South,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
5497,331410,South,Petroleum_coke,Other,Conventional Boiler Use,0.0
5498,331410,South,Petroleum_coke,Other,Process Heating,0.0
5499,331410,US,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.028125000392901712
5500,331410,US,Petroleum_coke,Other,Conventional Boiler Use,0.003125000043655746
5501,331410,US,Petroleum_coke,Other,Process Heating,0.0
5502,331410,West,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.9
5503,331410,West,Petroleum_coke,Other,Conventional Boiler Use,0.1
5504,331410,West,Petroleum_coke,Other,Process Heating,0.0
5505,331410,Midwest,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.9
5506,331410,Midwest,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.1
5507,331410,Midwest,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
5508,331410,Northeast,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
5509,331410,Northeast,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
5510,331410,Northeast,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
5511,331410,South,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
5512,331410,South,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
5513,331410,South,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
5514,331410,US,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.028125000392901712
5515,331410,US,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.003125000043655746
5516,331410,US,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
5517,331410,West,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
5518,331410,West,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
5519,331410,West,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
5520,331410,Midwest,Biomass,Other,CHP and/or Cogeneration Process,0.0
5521,331410,Midwest,Biomass,Other,Conventional Boiler Use,0.0
5522,331410,Midwest,Biomass,Other,Process Heating,0.0
5523,331410,Northeast,Biomass,Other,CHP and/or Cogeneration Process,0.0
5524,331410,Northeast,Biomass,Other,Conventional Boiler Use,0.0
5525,331410,Northeast,Biomass,Other,Process Heating,0.0
5526,331410,South,Biomass,Other,CHP and/or Cogeneration Process,0.0
5527,331410,South,Biomass,Other,Conventional Boiler Use,0.0
5528,331410,South,Biomass,Other,Process Heating,0.0
5529,331410,US,Biomass,Other,CHP and/or Cogeneration Process,0.0
5530,331410,US,Biomass,Other,Conventional Boiler Use,0.0
5531,331410,US,Biomass,Other,Process Heating,0.0
5532,331410,West,Biomass,Other,CHP and/or Cogeneration Process,0.0
5533,331410,West,Biomass,Other,Conventional Boiler Use,0.0
5534,331410,West,Biomass,Other,Process Heating,0.0
5535,331410,Midwest,Steam,Other,CHP and/or Cogeneration Process,0.0
5536,331410,Midwest,Steam,Other,Conventional Boiler Use,0.0
5537,331410,Midwest,Steam,Other,Process Heating,0.0
5538,331410,Northeast,Steam,Other,CHP and/or Cogeneration Process,0.9
5539,331410,Northeast,Steam,Other,Conventional Boiler Use,0.1
5540,331410,Northeast,Steam,Other,Process Heating,0.0
5541,331410,South,Steam,Other,CHP and/or Cogeneration Process,0.9
5542,331410,South,Steam,Other,Conventional Boiler Use,0.1
5543,331410,South,Steam,Other,Process Heating,0.0
5544,331410,US,Steam,Other,CHP and/or Cogeneration Process,0.8437499992141966
5545,331410,US,Steam,Other,Conventional Boiler Use,0.09374999991268851
5546,331410,US,Steam,Other,Process Heating,0.0
5547,331410,West,Steam,Other,CHP and/or Cogeneration Process,0.0
5548,331410,West,Steam,Other,Conventional Boiler Use,0.0
5549,331410,West,Steam,Other,Process Heating,0.0
5550,331511,Midwest,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
5551,331511,Midwest,Waste_gas,Other,Conventional Boiler Use,0.0
5552,331511,Midwest,Waste_gas,Other,Process Heating,0.0
5553,331511,Northeast,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
5554,331511,Northeast,Waste_gas,Other,Conventional Boiler Use,0.0
5555,331511,Northeast,Waste_gas,Other,Process Heating,0.0
5556,331511,South,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
5557,331511,South,Waste_gas,Other,Conventional Boiler Use,0.0
5558,331511,South,Waste_gas,Other,Process Heating,0.0
5559,331511,US,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
5560,331511,US,Waste_gas,Other,Conventional Boiler Use,0.0
5561,331511,US,Waste_gas,Other,Process Heating,0.0
5562,331511,West,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
5563,331511,West,Waste_gas,Other,Conventional Boiler Use,0.0
5564,331511,West,Waste_gas,Other,Process Heating,0.0
5565,331511,Midwest,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
5566,331511,Midwest,Petroleum_coke,Other,Conventional Boiler Use,0.0
5567,331511,Midwest,Petroleum_coke,Other,Process Heating,0.0
5568,331511,Northeast,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
5569,331511,Northeast,Petroleum_coke,Other,Conventional Boiler Use,0.0
5570,331511,Northeast,Petroleum_coke,Other,Process Heating,0.0
5571,331511,South,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
5572,331511,South,Petroleum_coke,Other,Conventional Boiler Use,0.0
5573,331511,South,Petroleum_coke,Other,Process Heating,0.0
5574,331511,US,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
5575,331511,US,Petroleum_coke,Other,Conventional Boiler Use,0.0
5576,331511,US,Petroleum_coke,Other,Process Heating,0.0
5577,331511,West,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
5578,331511,West,Petroleum_coke,Other,Conventional Boiler Use,0.0
5579,331511,West,Petroleum_coke,Other,Process Heating,0.0
5580,331511,Midwest,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
5581,331511,Midwest,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
5582,331511,Midwest,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
5583,331511,Northeast,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
