,carbon_content,carbon_content_uom,facility_id,facility_name,fuel_combusted,fuel_combusted_uom,fuel_type,high_heat_value,high_heat_value_uom,molecular_weight,molecular_weight_uom,month,reporting_year,unit_name
158,0.4177,"percent by weight, expressed as a decimal fraction",1006738,ILLINOIS CEMENT CO,2997,short tons/month,Bituminous,,,,,June,2016,423
159,0.8466,"percent by weight, expressed as a decimal fraction",1006738,ILLINOIS CEMENT CO,6609,short tons/month,Coal Coke,,,,,June,2016,423
160,0.5191,"percent by weight, expressed as a decimal fraction",1006852,Lake Road,9448,short tons/month,Subbituminous,,,,,June,2016,EU-0050
161,0.893,"percent by weight, expressed as a decimal fraction",1005848,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,35.2,short tons/month,Petroleum Coke,,,,,June,2016,EQT 0003 Kiln 2 Kiln Stack
162,0.91,"percent by weight, expressed as a decimal fraction",1005848,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,10.7,short tons/month,Petroleum Coke,,,,,June,2016,EQT 0002 Kiln 1 Kiln Stack
163,0.0087,"percent by weight, expressed as a decimal fraction",1002877,"Barrick Goldstrike Mines, Inc.",474844,short tons/month,,,,,,June,2016,Roaster 2
164,0.0087,"percent by weight, expressed as a decimal fraction",1002877,"Barrick Goldstrike Mines, Inc.",474844,short tons/month,,,,,,June,2016,Roaster 1
165,0.532,"percent by weight, expressed as a decimal fraction",1007985,NATIONAL CEMENT COMPANY INC.,5331,short tons/month,Bituminous,,,,,June,2016,Kiln #1
166,0.5220,"percent by weight, expressed as a decimal fraction",1001906,RAYONIER PERFORMANCE FIBERS LLC Fernandina Mill,15198,short tons/month,Wood and Wood Residuals (dry basis),,,,,June,2016,No 6 Power Boiler
167,0.537250,"percent by weight, expressed as a decimal fraction",1012516,Ingredion Incorporated,435.00,short tons/month,Bituminous,,,,,June,2016,Keeler Boiler/ES-62C
168,0.086500,"percent by weight, expressed as a decimal fraction",1012516,Ingredion Incorporated,10034.00,short tons/month,Wood and Wood Residuals (dry basis),,,,,June,2016,Keeler Boiler/ES-62C
169,0.103800,"percent by weight, expressed as a decimal fraction",1012516,Ingredion Incorporated,75.94,short tons/month,Agricultural Byproducts,,,,,June,2016,Keeler Boiler/ES-62C
170,0.694,"percent by weight, expressed as a decimal fraction",1003048,SAPPI FINE PAPER (S.D. WARREN ) MILL,1191.86,short tons/month,Tires,,,,,June,2016,Hogged Fuel Boiler No.1
171,0.694,"percent by weight, expressed as a decimal fraction",1003048,SAPPI FINE PAPER (S.D. WARREN ) MILL,10.14,short tons/month,Tires,,,,,June,2016,Hogged Fuel Boiler No.2
172,0,"percent by weight, expressed as a decimal fraction",1005645,Rain CII CARBON LLC - GRAMERCY COKE PLANT,0,short tons/month,Petroleum Coke,,,,,June,2016,"GRP 001, Kiln"
173,0.7352,"percent by weight, expressed as a decimal fraction",1001921,MEDICAL CENTER COMPANY,3424.523,short tons/month,Bituminous,,,,,June,2016,GP-Coal_Boilers
174,0.897,"percent by weight, expressed as a decimal fraction",1005132,RAIN CII CARBON LLC/CHALMETTE COKE PLANT,663.9,short tons/month,Petroleum Coke,,,,,June,2016,UNF0001/Kiln 1
175,0.61,"percent by weight, expressed as a decimal fraction",1006878,American Crystal Sugar Company - Drayton,13826,short tons/month,Subbituminous,,,,,March,2016,BL1
176,0,"percent by weight, expressed as a decimal fraction",1005939,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,0,short tons/month,Petroleum Coke,,,,,March,2016,Unit 02 Kiln 1
177,0,"percent by weight, expressed as a decimal fraction",1005939,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,0,short tons/month,Petroleum Coke,,,,,March,2016,Unit 2 Kiln 2
178,0.9169,"percent by weight, expressed as a decimal fraction",1004965,UNITED STATES PIPE & FOUNDRY CO LLC,767.3,short tons/month,Coal Coke,,,,,March,2016,GP-Combustion and Annealing
179,0.4168,"percent by weight, expressed as a decimal fraction",1006738,ILLINOIS CEMENT CO,1300,short tons/month,Bituminous,,,,,March,2016,423
180,0.8347,"percent by weight, expressed as a decimal fraction",1006738,ILLINOIS CEMENT CO,8761,short tons/month,Coal Coke,,,,,March,2016,423
181,0.5221,"percent by weight, expressed as a decimal fraction",1006852,Lake Road,9848,short tons/month,Subbituminous,,,,,March,2016,EU-0050
182,0.881,"percent by weight, expressed as a decimal fraction",1005848,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,265.9,short tons/month,Petroleum Coke,,,,,March,2016,EQT 0003 Kiln 2 Kiln Stack
183,0.878,"percent by weight, expressed as a decimal fraction",1005848,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,1587.4,short tons/month,Petroleum Coke,,,,,March,2016,EQT 0002 Kiln 1 Kiln Stack
184,0.0084,"percent by weight, expressed as a decimal fraction",1002877,"Barrick Goldstrike Mines, Inc.",520380.4,short tons/month,,,,,,March,2016,Roaster 2
185,0.0084,"percent by weight, expressed as a decimal fraction",1002877,"Barrick Goldstrike Mines, Inc.",520380.4,short tons/month,,,,,,March,2016,Roaster 1
186,0.5739,"percent by weight, expressed as a decimal fraction",1007985,NATIONAL CEMENT COMPANY INC.,4349,short tons/month,Bituminous,,,,,March,2016,Kiln #1
187,0.5147,"percent by weight, expressed as a decimal fraction",1001906,RAYONIER PERFORMANCE FIBERS LLC Fernandina Mill,15143,short tons/month,Wood and Wood Residuals (dry basis),,,,,March,2016,No 6 Power Boiler
188,0.536450,"percent by weight, expressed as a decimal fraction",1012516,Ingredion Incorporated,347.00,short tons/month,Bituminous,,,,,March,2016,Keeler Boiler/ES-62C
189,0.089750,"percent by weight, expressed as a decimal fraction",1012516,Ingredion Incorporated,11036.00,short tons/month,Wood and Wood Residuals (dry basis),,,,,March,2016,Keeler Boiler/ES-62C
190,0.100300,"percent by weight, expressed as a decimal fraction",1012516,Ingredion Incorporated,76.71,short tons/month,Agricultural Byproducts,,,,,March,2016,Keeler Boiler/ES-62C
191,0.755,"percent by weight, expressed as a decimal fraction",1003048,SAPPI FINE PAPER (S.D. WARREN ) MILL,1397.15,short tons/month,Tires,,,,,March,2016,Hogged Fuel Boiler No.1
192,0.755,"percent by weight, expressed as a decimal fraction",1003048,SAPPI FINE PAPER (S.D. WARREN ) MILL,556.85,short tons/month,Tires,,,,,March,2016,Hogged Fuel Boiler No.2
193,0.903,"percent by weight, expressed as a decimal fraction",1005645,Rain CII CARBON LLC - GRAMERCY COKE PLANT,413.8,short tons/month,Petroleum Coke,,,,,March,2016,"GRP 001, Kiln"
194,0.7293,"percent by weight, expressed as a decimal fraction",1001921,MEDICAL CENTER COMPANY,4676.766,short tons/month,Bituminous,,,,,March,2016,GP-Coal_Boilers
195,0.7856,"percent by weight, expressed as a decimal fraction",1001644,"METTIKI COAL, LLC",1347,short tons/month,Bituminous,,,,,March,2016,Thermal Dryer
196,0.902,"percent by weight, expressed as a decimal fraction",1005716,Rain CII CARBON LLC - NORCO COKE PLANT,39.2,short tons/month,Petroleum Coke,,,,,March,2016,Kiln 1
197,0.902,"percent by weight, expressed as a decimal fraction",1005132,RAIN CII CARBON LLC/CHALMETTE COKE PLANT,146.5,short tons/month,Petroleum Coke,,,,,March,2016,UNF0001/Kiln 1
198,0.3593,"percent by weight, expressed as a decimal fraction",1006024,Duluth Steam One,3545,short tons/month,Subbituminous,,,,,March,2016,GP-1
199,0,"percent by weight, expressed as a decimal fraction",1002172,RAIN CII CARBON LLC,0,short tons/month,Petroleum Coke,,,,,March,2016,AA-001
200,0.62,"percent by weight, expressed as a decimal fraction",1006878,American Crystal Sugar Company - Drayton,2041,short tons/month,Subbituminous,,,,,May,2016,BL1
201,0.888,"percent by weight, expressed as a decimal fraction",1002172,RAIN CII CARBON LLC,856.8,short tons/month,Petroleum Coke,,,,,May,2016,AA-001
202,0.898,"percent by weight, expressed as a decimal fraction",1005939,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,3789.8,short tons/month,Petroleum Coke,,,,,May,2016,Unit 2 Kiln 2
203,0.9162,"percent by weight, expressed as a decimal fraction",1004965,UNITED STATES PIPE & FOUNDRY CO LLC,401.85,short tons/month,Coal Coke,,,,,May,2016,GP-Combustion and Annealing
204,0.4138,"percent by weight, expressed as a decimal fraction",1006738,ILLINOIS CEMENT CO,2722,short tons/month,Bituminous,,,,,May,2016,423
205,0.8390,"percent by weight, expressed as a decimal fraction",1006738,ILLINOIS CEMENT CO,5671,short tons/month,Coal Coke,,,,,May,2016,423
206,0.5191,"percent by weight, expressed as a decimal fraction",1006852,Lake Road,4589,short tons/month,Subbituminous,,,,,May,2016,EU-0050
207,0,"percent by weight, expressed as a decimal fraction",1005848,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,0,short tons/month,Petroleum Coke,,,,,May,2016,EQT 0003 Kiln 2 Kiln Stack
208,0,"percent by weight, expressed as a decimal fraction",1005848,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,0,short tons/month,Petroleum Coke,,,,,May,2016,EQT 0002 Kiln 1 Kiln Stack
209,0.0086,"percent by weight, expressed as a decimal fraction",1002877,"Barrick Goldstrike Mines, Inc.",400415,short tons/month,,,,,,May,2016,Roaster 2
210,0.0086,"percent by weight, expressed as a decimal fraction",1002877,"Barrick Goldstrike Mines, Inc.",400415,short tons/month,,,,,,May,2016,Roaster 1
211,0.518,"percent by weight, expressed as a decimal fraction",1007985,NATIONAL CEMENT COMPANY INC.,6274,short tons/month,Bituminous,,,,,May,2016,Kiln #1
212,0.5130,"percent by weight, expressed as a decimal fraction",1001906,RAYONIER PERFORMANCE FIBERS LLC Fernandina Mill,20146,short tons/month,Wood and Wood Residuals (dry basis),,,,,May,2016,No 6 Power Boiler
213,0.537280,"percent by weight, expressed as a decimal fraction",1012516,Ingredion Incorporated,377.30,short tons/month,Bituminous,,,,,May,2016,Keeler Boiler/ES-62C
214,0.101925,"percent by weight, expressed as a decimal fraction",1012516,Ingredion Incorporated,10601.50,short tons/month,Wood and Wood Residuals (dry basis),,,,,May,2016,Keeler Boiler/ES-62C
215,0.107000,"percent by weight, expressed as a decimal fraction",1012516,Ingredion Incorporated,86.90,short tons/month,Agricultural Byproducts,,,,,May,2016,Keeler Boiler/ES-62C
216,0.755,"percent by weight, expressed as a decimal fraction",1003048,SAPPI FINE PAPER (S.D. WARREN ) MILL,680.73,short tons/month,Tires,,,,,May,2016,Hogged Fuel Boiler No.1
217,0.755,"percent by weight, expressed as a decimal fraction",1003048,SAPPI FINE PAPER (S.D. WARREN ) MILL,7.07,short tons/month,Tires,,,,,May,2016,Hogged Fuel Boiler No.2
218,0,"percent by weight, expressed as a decimal fraction",1005645,Rain CII CARBON LLC - GRAMERCY COKE PLANT,0,short tons/month,Petroleum Coke,,,,,May,2016,"GRP 001, Kiln"
219,0.742,"percent by weight, expressed as a decimal fraction",1001921,MEDICAL CENTER COMPANY,4366.701,short tons/month,Bituminous,,,,,May,2016,GP-Coal_Boilers
220,0.7836,"percent by weight, expressed as a decimal fraction",1001644,"METTIKI COAL, LLC",1282,short tons/month,Bituminous,,,,,May,2016,Thermal Dryer
221,0.914,"percent by weight, expressed as a decimal fraction",1005716,Rain CII CARBON LLC - NORCO COKE PLANT,449.0,short tons/month,Petroleum Coke,,,,,May,2016,Kiln 1
222,0.906,"percent by weight, expressed as a decimal fraction",1005132,RAIN CII CARBON LLC/CHALMETTE COKE PLANT,430.3,short tons/month,Petroleum Coke,,,,,May,2016,UNF0001/Kiln 1
223,0.3593,"percent by weight, expressed as a decimal fraction",1006024,Duluth Steam One,3545,short tons/month,Subbituminous,,,,,May,2016,GP-1
224,0.902,"percent by weight, expressed as a decimal fraction",1005939,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,857.2,short tons/month,Petroleum Coke,,,,,May,2016,Unit 02 Kiln 1
225,0.59,"percent by weight, expressed as a decimal fraction",1006878,American Crystal Sugar Company - Drayton,9264,short tons/month,Subbituminous,,,,,November,2016,BL1
226,0.878,"percent by weight, expressed as a decimal fraction",1002172,RAIN CII CARBON LLC,935.9,short tons/month,Petroleum Coke,,,,,November,2016,AA-001
227,0.878,"percent by weight, expressed as a decimal fraction",1005939,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,3714.4,short tons/month,Petroleum Coke,,,,,November,2016,Unit 2 Kiln 2
228,0.9155,"percent by weight, expressed as a decimal fraction",1004965,UNITED STATES PIPE & FOUNDRY CO LLC,507.9,short tons/month,Coal Coke,,,,,November,2016,GP-Combustion and Annealing
229,0.4219,"percent by weight, expressed as a decimal fraction",1006738,ILLINOIS CEMENT CO,0,short tons/month,Bituminous,,,,,November,2016,423
230,0.8540,"percent by weight, expressed as a decimal fraction",1006738,ILLINOIS CEMENT CO,9274,short tons/month,Coal Coke,,,,,November,2016,423
231,0.5248,"percent by weight, expressed as a decimal fraction",1006852,Lake Road,8878,short tons/month,Subbituminous,,,,,November,2016,EU-0050
232,0.882,"percent by weight, expressed as a decimal fraction",1005848,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,1529.7,short tons/month,Petroleum Coke,,,,,November,2016,EQT 0003 Kiln 2 Kiln Stack
233,0.898,"percent by weight, expressed as a decimal fraction",1005848,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,1776.5,short tons/month,Petroleum Coke,,,,,November,2016,EQT 0002 Kiln 1 Kiln Stack
234,0.0078,"percent by weight, expressed as a decimal fraction",1002877,"Barrick Goldstrike Mines, Inc.",543431.6,short tons/month,,,,,,November,2016,Roaster 2
235,0.0078,"percent by weight, expressed as a decimal fraction",1002877,"Barrick Goldstrike Mines, Inc.",543431.6,short tons/month,,,,,,November,2016,Roaster 1
236,0.546,"percent by weight, expressed as a decimal fraction",1007985,NATIONAL CEMENT COMPANY INC.,2405,short tons/month,Bituminous,,,,,November,2016,Kiln #1
237,0.5109,"percent by weight, expressed as a decimal fraction",1001906,RAYONIER PERFORMANCE FIBERS LLC Fernandina Mill,17321,short tons/month,Wood and Wood Residuals (dry basis),,,,,November,2016,No 6 Power Boiler
238,0.539667,"percent by weight, expressed as a decimal fraction",1012516,Ingredion Incorporated,266.00,short tons/month,Bituminous,,,,,November,2016,Keeler Boiler/ES-62C
239,0.087750,"percent by weight, expressed as a decimal fraction",1012516,Ingredion Incorporated,6299.00,short tons/month,Wood and Wood Residuals (dry basis),,,,,November,2016,Keeler Boiler/ES-62C
240,0.100800,"percent by weight, expressed as a decimal fraction",1012516,Ingredion Incorporated,47.20,short tons/month,Agricultural Byproducts,,,,,November,2016,Keeler Boiler/ES-62C
241,0.726,"percent by weight, expressed as a decimal fraction",1003048,SAPPI FINE PAPER (S.D. WARREN ) MILL,1053.27,short tons/month,Tires,,,,,November,2016,Hogged Fuel Boiler No.1
242,0.726,"percent by weight, expressed as a decimal fraction",1003048,SAPPI FINE PAPER (S.D. WARREN ) MILL,1088.73,short tons/month,Tires,,,,,November,2016,Hogged Fuel Boiler No.2
243,0,"percent by weight, expressed as a decimal fraction",1005645,Rain CII CARBON LLC - GRAMERCY COKE PLANT,0,short tons/month,Petroleum Coke,,,,,November,2016,"GRP 001, Kiln"
244,0.7319,"percent by weight, expressed as a decimal fraction",1001921,MEDICAL CENTER COMPANY,3954.505,short tons/month,Bituminous,,,,,November,2016,GP-Coal_Boilers
245,0.8119,"percent by weight, expressed as a decimal fraction",1001644,"METTIKI COAL, LLC",1467,short tons/month,Bituminous,,,,,November,2016,Thermal Dryer
246,0.911,"percent by weight, expressed as a decimal fraction",1005716,Rain CII CARBON LLC - NORCO COKE PLANT,0,short tons/month,Petroleum Coke,,,,,November,2016,Kiln 1
247,0.891,"percent by weight, expressed as a decimal fraction",1005132,RAIN CII CARBON LLC/CHALMETTE COKE PLANT,53.1,short tons/month,Petroleum Coke,,,,,November,2016,UNF0001/Kiln 1
248,0.3593,"percent by weight, expressed as a decimal fraction",1006024,Duluth Steam One,3545,short tons/month,Subbituminous,,,,,November,2016,GP-1
249,0.898,"percent by weight, expressed as a decimal fraction",1005939,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,1829.5,short tons/month,Petroleum Coke,,,,,November,2016,Unit 02 Kiln 1
250,0.59,"percent by weight, expressed as a decimal fraction",1006878,American Crystal Sugar Company - Drayton,11875,short tons/month,Subbituminous,,,,,October,2016,BL1
251,0.884,"percent by weight, expressed as a decimal fraction",1002172,RAIN CII CARBON LLC,866.7,short tons/month,Petroleum Coke,,,,,October,2016,AA-001
252,0.886,"percent by weight, expressed as a decimal fraction",1005939,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,1408.9,short tons/month,Petroleum Coke,,,,,October,2016,Unit 2 Kiln 2
253,0.9151,"percent by weight, expressed as a decimal fraction",1004965,UNITED STATES PIPE & FOUNDRY CO LLC,679.75,short tons/month,Coal Coke,,,,,October,2016,GP-Combustion and Annealing
254,0.4198,"percent by weight, expressed as a decimal fraction",1006738,ILLINOIS CEMENT CO,3189,short tons/month,Bituminous,,,,,October,2016,423
255,0.8370,"percent by weight, expressed as a decimal fraction",1006738,ILLINOIS CEMENT CO,7192,short tons/month,Coal Coke,,,,,October,2016,423
256,0.5196,"percent by weight, expressed as a decimal fraction",1006852,Lake Road,9185,short tons/month,Subbituminous,,,,,October,2016,EU-0050
257,0.894,"percent by weight, expressed as a decimal fraction",1005848,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,179.0,short tons/month,Petroleum Coke,,,,,October,2016,EQT 0003 Kiln 2 Kiln Stack
258,0.879,"percent by weight, expressed as a decimal fraction",1005848,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,207.1,short tons/month,Petroleum Coke,,,,,October,2016,EQT 0002 Kiln 1 Kiln Stack
259,0.0082,"percent by weight, expressed as a decimal fraction",1002877,"Barrick Goldstrike Mines, Inc.",541015.3,short tons/month,,,,,,October,2016,Roaster 2
260,0.0082,"percent by weight, expressed as a decimal fraction",1002877,"Barrick Goldstrike Mines, Inc.",541015.3,short tons/month,,,,,,October,2016,Roaster 1
261,0.539,"percent by weight, expressed as a decimal fraction",1007985,NATIONAL CEMENT COMPANY INC.,4187,short tons/month,Bituminous,,,,,October,2016,Kiln #1
262,0.5377,"percent by weight, expressed as a decimal fraction",1001906,RAYONIER PERFORMANCE FIBERS LLC Fernandina Mill,11057,short tons/month,Wood and Wood Residuals (dry basis),,,,,October,2016,No 6 Power Boiler
