,carbon_content,carbon_content_uom,facility_id,facility_name,fuel_combusted,fuel_combusted_uom,fuel_type,high_heat_value,high_heat_value_uom,molecular_weight,molecular_weight_uom,month,reporting_year,unit_name
161,0.61,"percent by weight, expressed as a decimal fraction",1006878,American Crystal Sugar Company - Drayton,20542,short tons/month,Subbituminous,,,,,January,2017,BL1
162,0.9165,"percent by weight, expressed as a decimal fraction",1004965,UNITED STATES PIPE & FOUNDRY CO LLC,707.9,short tons/month,Coal Coke,,,,,January,2017,GP-Combustion and Annealing
163,0.094280,"percent by weight, expressed as a decimal fraction",1012516,Ingredion Incorporated,11049.0,short tons/month,Wood and Wood Residuals (dry basis),,,,,January,2017,Keeler Boiler/ES-62C
164,0.101500,"percent by weight, expressed as a decimal fraction",1012516,Ingredion Incorporated,118.3,short tons/month,Agricultural Byproducts,,,,,January,2017,Keeler Boiler/ES-62C
165,,,1002877,"Barrick Goldstrike Mines, Inc.",,,Subbituminous,,,,,January,2017,Roaster 2
166,0.0082,"percent by weight, expressed as a decimal fraction",1002877,"Barrick Goldstrike Mines, Inc.",530913.8,short tons/month,,,,,,January,2017,Roaster 2
167,,,1002877,"Barrick Goldstrike Mines, Inc.",,,Subbituminous,,,,,January,2017,Roaster 1
168,0.0082,"percent by weight, expressed as a decimal fraction",1002877,"Barrick Goldstrike Mines, Inc.",530913.8,short tons/month,,,,,,January,2017,Roaster 1
169,0.7946,"percent by weight, expressed as a decimal fraction",1000348,Resolute FP US Inc. - Catawba Operations,4.3,short tons/month,Tires,,,,,January,2017,08-2605
170,0.7946,"percent by weight, expressed as a decimal fraction",1000348,Resolute FP US Inc. - Catawba Operations,7,short tons/month,Tires,,,,,January,2017,08-3705
171,0.878,"percent by weight, expressed as a decimal fraction",1005848,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,1210.7,short tons/month,Petroleum Coke,,,,,January,2017,EQT 0003 Kiln 2 Kiln Stack
172,0.883,"percent by weight, expressed as a decimal fraction",1005848,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,1365.2,short tons/month,Petroleum Coke,,,,,January,2017,EQT 0002 Kiln 1 Kiln Stack
173,0.5459,"percent by weight, expressed as a decimal fraction",1007985,NATIONAL CEMENT COMPANY INC.,3041,short tons/month,Bituminous,,,,,January,2017,Kiln #1
174,0.5621,"percent by weight, expressed as a decimal fraction",1005040,Tata Chemicals (Soda Ash) Partners,13856.347,short tons/month,Bituminous,,,,,January,2017,C Boiler (GR-2-L)
175,0.5621,"percent by weight, expressed as a decimal fraction",1005040,Tata Chemicals (Soda Ash) Partners,24631.653,short tons/month,Bituminous,,,,,January,2017,D Boiler (GR-3-W)
176,0.4885,"percent by weight, expressed as a decimal fraction",1006852,Lake Road,10762,short tons/month,Subbituminous,,,,,January,2017,EU-0050
177,0.766,"percent by weight, expressed as a decimal fraction",1003048,SAPPI FINE PAPER (S.D. WARREN ) MILL,1271.05,short tons/month,Tires,,,,,January,2017,Hogged Fuel Boiler No.1
178,0.766,"percent by weight, expressed as a decimal fraction",1003048,SAPPI FINE PAPER (S.D. WARREN ) MILL,1576.15,short tons/month,Tires,,,,,January,2017,Hogged Fuel Boiler No.2
179,0,"percent by weight, expressed as a decimal fraction",1005707,AMALGAMATED SUGAR CO LLC,0,short tons/month,Bituminous,,,,,January,2017,S-B3
180,0,"percent by weight, expressed as a decimal fraction",1007033,"CEMEX de Puerto Rico, Inc.",0,short tons/month,Bituminous,,,,,January,2017,Kiln 1 (Lime Plant)
181,0.881,"percent by weight, expressed as a decimal fraction",1005716,Rain CII CARBON LLC - NORCO COKE PLANT,295.8,short tons/month,Petroleum Coke,,,,,January,2017,Kiln 1
182,0.894,"percent by weight, expressed as a decimal fraction",1002172,RAIN CII CARBON LLC,238.8,short tons/month,Petroleum Coke,,,,,January,2017,AA-001
183,0.7888,"percent by weight, expressed as a decimal fraction",1001644,"METTIKI COAL, LLC",1473,short tons/month,Bituminous,,,,,January,2017,Thermal Dryer
184,0.887,"percent by weight, expressed as a decimal fraction",1005132,RAIN CII CARBON LLC/CHALMETTE COKE PLANT,652.6,short tons/month,Petroleum Coke,,,,,January,2017,UNF0001/Kiln 1
185,0.4362,"percent by weight, expressed as a decimal fraction",1004719,CHENA POWER PLANT,2311,short tons/month,Subbituminous,,,,,January,2017,Chena 1
186,0.4362,"percent by weight, expressed as a decimal fraction",1004719,CHENA POWER PLANT,2398,short tons/month,Subbituminous,,,,,January,2017,Chena 2
187,0.4362,"percent by weight, expressed as a decimal fraction",1004719,CHENA POWER PLANT,2343,short tons/month,Subbituminous,,,,,January,2017,Chena 3
188,0.4362,"percent by weight, expressed as a decimal fraction",1004719,CHENA POWER PLANT,12834,short tons/month,Subbituminous,,,,,January,2017,Chena 5
189,0.895,"percent by weight, expressed as a decimal fraction",1005645,Rain CII CARBON LLC - GRAMERCY COKE PLANT,5271.4,short tons/month,Petroleum Coke,,,,,January,2017,"GRP 001, Kiln"
190,0.872,"percent by weight, expressed as a decimal fraction",1005132,RAIN CII CARBON LLC/CHALMETTE COKE PLANT,425.9,short tons/month,Petroleum Coke,,,,,July,2017,UNF0001/Kiln 1
191,0.4295,"percent by weight, expressed as a decimal fraction",1004719,CHENA POWER PLANT,1408,short tons/month,Subbituminous,,,,,July,2017,Chena 1
192,0.4295,"percent by weight, expressed as a decimal fraction",1004719,CHENA POWER PLANT,1480,short tons/month,Subbituminous,,,,,July,2017,Chena 2
193,0.4295,"percent by weight, expressed as a decimal fraction",1004719,CHENA POWER PLANT,900,short tons/month,Subbituminous,,,,,July,2017,Chena 3
194,0.4295,"percent by weight, expressed as a decimal fraction",1004719,CHENA POWER PLANT,13162,short tons/month,Subbituminous,,,,,July,2017,Chena 5
195,0.873,"percent by weight, expressed as a decimal fraction",1005645,Rain CII CARBON LLC - GRAMERCY COKE PLANT,6480.7,short tons/month,Petroleum Coke,,,,,July,2017,"GRP 001, Kiln"
196,0.3210,"percent by weight, expressed as a decimal fraction",1003703,UNIVERSITY OF MISSOURI MU POWER PLANT,13346,short tons/month,Wood and Wood Residuals (dry basis),,,,,July,2017,Boiler BFB-1 (EP19)
197,0.530633,"percent by weight, expressed as a decimal fraction",1012516,Ingredion Incorporated,161.0,short tons/month,Bituminous,,,,,July,2017,Keeler Boiler/ES-62C
198,0,"percent by weight, expressed as a decimal fraction",1005991,Ahlstrom-Munksjo NA Specialty Solutions LLC,0,short tons/month,,,,,,July,2017,B26
199,0.72,"percent by weight, expressed as a decimal fraction",1000183,Pixelle Specialty Solutions LLC,767,short tons/month,Tires,,,,,July,2017,B013
200,0.902,"percent by weight, expressed as a decimal fraction",1005939,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,4191.5,short tons/month,Petroleum Coke,,,,,July,2017,Unit 02 Kiln 1
201,0.902,"percent by weight, expressed as a decimal fraction",1005939,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,4027.1,short tons/month,Petroleum Coke,,,,,July,2017,Unit 2 Kiln 2
202,0.6345,"percent by weight, expressed as a decimal fraction",1003703,UNIVERSITY OF MISSOURI MU POWER PLANT,0,short tons/month,Bituminous,,,,,July,2017,"GP-Boilers 789 (EP07, EP08, EP09)"
203,0.6345,"percent by weight, expressed as a decimal fraction",1003703,UNIVERSITY OF MISSOURI MU POWER PLANT,655,short tons/month,Bituminous,,,,,July,2017,Boiler 10 (EP10)
204,0.729,"percent by weight, expressed as a decimal fraction",1003048,SAPPI FINE PAPER (S.D. WARREN ) MILL,1008.81,short tons/month,Tires,,,,,July,2017,Hogged Fuel Boiler No.2
205,0.918,"percent by weight, expressed as a decimal fraction",1006015,"United States Pipe and Foundry Company, LLC",2667.333,short tons/month,Coal Coke,,,,,July,2017,Cupola
206,,,1006878,American Crystal Sugar Company - Drayton,,,Subbituminous,,,,,July,2017,BL1
207,0.095625,"percent by weight, expressed as a decimal fraction",1012516,Ingredion Incorporated,6952.0,short tons/month,Wood and Wood Residuals (dry basis),,,,,July,2017,Keeler Boiler/ES-62C
208,0.094300,"percent by weight, expressed as a decimal fraction",1012516,Ingredion Incorporated,30.3,short tons/month,Agricultural Byproducts,,,,,July,2017,Keeler Boiler/ES-62C
209,0.6714,"percent by weight, expressed as a decimal fraction",1002877,"Barrick Goldstrike Mines, Inc.",336.50,short tons/month,Subbituminous,,,,,July,2017,Roaster 2
210,0.0081,"percent by weight, expressed as a decimal fraction",1002877,"Barrick Goldstrike Mines, Inc.",465776.3,short tons/month,,,,,,July,2017,Roaster 2
211,0.6714,"percent by weight, expressed as a decimal fraction",1002877,"Barrick Goldstrike Mines, Inc.",336.50,short tons/month,Subbituminous,,,,,July,2017,Roaster 1
212,0.0081,"percent by weight, expressed as a decimal fraction",1002877,"Barrick Goldstrike Mines, Inc.",465776.3,short tons/month,,,,,,July,2017,Roaster 1
213,0.8371,"percent by weight, expressed as a decimal fraction",1000348,Resolute FP US Inc. - Catawba Operations,93,short tons/month,Tires,,,,,July,2017,08-2605
214,0.8371,"percent by weight, expressed as a decimal fraction",1000348,Resolute FP US Inc. - Catawba Operations,143,short tons/month,Tires,,,,,July,2017,08-3705
215,0.884,"percent by weight, expressed as a decimal fraction",1005848,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,120.8,short tons/month,Petroleum Coke,,,,,July,2017,EQT 0003 Kiln 2 Kiln Stack
216,0.887,"percent by weight, expressed as a decimal fraction",1005848,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,149.4,short tons/month,Petroleum Coke,,,,,July,2017,EQT 0002 Kiln 1 Kiln Stack
217,0.5671,"percent by weight, expressed as a decimal fraction",1007985,NATIONAL CEMENT COMPANY INC.,3173,short tons/month,Bituminous,,,,,July,2017,Kiln #1
218,0.5624,"percent by weight, expressed as a decimal fraction",1005040,Tata Chemicals (Soda Ash) Partners,16466.714,short tons/month,Bituminous,,,,,July,2017,C Boiler (GR-2-L)
219,0.5624,"percent by weight, expressed as a decimal fraction",1005040,Tata Chemicals (Soda Ash) Partners,26083.286,short tons/month,Bituminous,,,,,July,2017,D Boiler (GR-3-W)
220,0.5178,"percent by weight, expressed as a decimal fraction",1006852,Lake Road,9540,short tons/month,Subbituminous,,,,,July,2017,EU-0050
221,0.729,"percent by weight, expressed as a decimal fraction",1003048,SAPPI FINE PAPER (S.D. WARREN ) MILL,1517.29,short tons/month,Tires,,,,,July,2017,Hogged Fuel Boiler No.1
222,0.9189,"percent by weight, expressed as a decimal fraction",1004965,UNITED STATES PIPE & FOUNDRY CO LLC,494.67,short tons/month,Coal Coke,,,,,July,2017,GP-Combustion and Annealing
223,0,"percent by weight, expressed as a decimal fraction",1005707,AMALGAMATED SUGAR CO LLC,0,short tons/month,Bituminous,,,,,July,2017,S-B3
224,0.656,"percent by weight, expressed as a decimal fraction",1007033,"CEMEX de Puerto Rico, Inc.",0,short tons/month,Bituminous,,,,,July,2017,Kiln 1 (Lime Plant)
225,0.891,"percent by weight, expressed as a decimal fraction",1005716,Rain CII CARBON LLC - NORCO COKE PLANT,76.5,short tons/month,Petroleum Coke,,,,,July,2017,Kiln 1
226,0.896,"percent by weight, expressed as a decimal fraction",1002172,RAIN CII CARBON LLC,788,short tons/month,Petroleum Coke,,,,,July,2017,AA-001
227,0.8003,"percent by weight, expressed as a decimal fraction",1001644,"METTIKI COAL, LLC",978,short tons/month,Bituminous,,,,,July,2017,Thermal Dryer
228,0.884,"percent by weight, expressed as a decimal fraction",1005132,RAIN CII CARBON LLC/CHALMETTE COKE PLANT,106.1,short tons/month,Petroleum Coke,,,,,June,2017,UNF0001/Kiln 1
229,0.8000,"percent by weight, expressed as a decimal fraction",1001644,"METTIKI COAL, LLC",1456,short tons/month,Bituminous,,,,,June,2017,Thermal Dryer
230,0.4355,"percent by weight, expressed as a decimal fraction",1004719,CHENA POWER PLANT,1842,short tons/month,Subbituminous,,,,,June,2017,Chena 2
231,0.4355,"percent by weight, expressed as a decimal fraction",1004719,CHENA POWER PLANT,1646,short tons/month,Subbituminous,,,,,June,2017,Chena 3
232,0.4355,"percent by weight, expressed as a decimal fraction",1004719,CHENA POWER PLANT,12699,short tons/month,Subbituminous,,,,,June,2017,Chena 5
233,0.875,"percent by weight, expressed as a decimal fraction",1005645,Rain CII CARBON LLC - GRAMERCY COKE PLANT,6280.1,short tons/month,Petroleum Coke,,,,,June,2017,"GRP 001, Kiln"
234,0.3302,"percent by weight, expressed as a decimal fraction",1003703,UNIVERSITY OF MISSOURI MU POWER PLANT,12745,short tons/month,Wood and Wood Residuals (dry basis),,,,,June,2017,Boiler BFB-1 (EP19)
235,0.534025,"percent by weight, expressed as a decimal fraction",1012516,Ingredion Incorporated,339.0,short tons/month,Bituminous,,,,,June,2017,Keeler Boiler/ES-62C
236,0.741,"percent by weight, expressed as a decimal fraction",1005991,Ahlstrom-Munksjo NA Specialty Solutions LLC,1419,short tons/month,,,,,,June,2017,B26
237,0.683,"percent by weight, expressed as a decimal fraction",1000183,Pixelle Specialty Solutions LLC,856,short tons/month,Tires,,,,,June,2017,B013
238,0.897,"percent by weight, expressed as a decimal fraction",1005939,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,3616.3,short tons/month,Petroleum Coke,,,,,June,2017,Unit 02 Kiln 1
239,0.898,"percent by weight, expressed as a decimal fraction",1005939,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,3080.6,short tons/month,Petroleum Coke,,,,,June,2017,Unit 2 Kiln 2
240,0.6345,"percent by weight, expressed as a decimal fraction",1003703,UNIVERSITY OF MISSOURI MU POWER PLANT,0,short tons/month,Bituminous,,,,,June,2017,"GP-Boilers 789 (EP07, EP08, EP09)"
241,0.6345,"percent by weight, expressed as a decimal fraction",1003703,UNIVERSITY OF MISSOURI MU POWER PLANT,377,short tons/month,Bituminous,,,,,June,2017,Boiler 10 (EP10)
242,0.918,"percent by weight, expressed as a decimal fraction",1006015,"United States Pipe and Foundry Company, LLC",2667.333,short tons/month,Coal Coke,,,,,June,2017,Cupola
243,,,1006878,American Crystal Sugar Company - Drayton,,,Subbituminous,,,,,June,2017,BL1
244,0.075650,"percent by weight, expressed as a decimal fraction",1012516,Ingredion Incorporated,6838.0,short tons/month,Wood and Wood Residuals (dry basis),,,,,June,2017,Keeler Boiler/ES-62C
245,0.114900,"percent by weight, expressed as a decimal fraction",1012516,Ingredion Incorporated,105.5,short tons/month,Agricultural Byproducts,,,,,June,2017,Keeler Boiler/ES-62C
246,0.6077,"percent by weight, expressed as a decimal fraction",1002877,"Barrick Goldstrike Mines, Inc.",249.91,short tons/month,Subbituminous,,,,,June,2017,Roaster 2
247,0.0080,"percent by weight, expressed as a decimal fraction",1002877,"Barrick Goldstrike Mines, Inc.",454968.1,short tons/month,,,,,,June,2017,Roaster 2
248,0.6077,"percent by weight, expressed as a decimal fraction",1002877,"Barrick Goldstrike Mines, Inc.",249.91,short tons/month,Subbituminous,,,,,June,2017,Roaster 1
249,0.0080,"percent by weight, expressed as a decimal fraction",1002877,"Barrick Goldstrike Mines, Inc.",454968.1,short tons/month,,,,,,June,2017,Roaster 1
250,0.8321,"percent by weight, expressed as a decimal fraction",1000348,Resolute FP US Inc. - Catawba Operations,122,short tons/month,Tires,,,,,June,2017,08-2605
251,0.8321,"percent by weight, expressed as a decimal fraction",1000348,Resolute FP US Inc. - Catawba Operations,206,short tons/month,Tires,,,,,June,2017,08-3705
252,0.886,"percent by weight, expressed as a decimal fraction",1005848,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,55.7,short tons/month,Petroleum Coke,,,,,June,2017,EQT 0003 Kiln 2 Kiln Stack
253,0.891,"percent by weight, expressed as a decimal fraction",1005848,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,72.2,short tons/month,Petroleum Coke,,,,,June,2017,EQT 0002 Kiln 1 Kiln Stack
254,0.5584,"percent by weight, expressed as a decimal fraction",1007985,NATIONAL CEMENT COMPANY INC.,2456,short tons/month,Bituminous,,,,,June,2017,Kiln #1
255,0.5512,"percent by weight, expressed as a decimal fraction",1005040,Tata Chemicals (Soda Ash) Partners,14274.516,short tons/month,Bituminous,,,,,June,2017,C Boiler (GR-2-L)
256,0.5512,"percent by weight, expressed as a decimal fraction",1005040,Tata Chemicals (Soda Ash) Partners,24540.484,short tons/month,Bituminous,,,,,June,2017,D Boiler (GR-3-W)
257,0.5223,"percent by weight, expressed as a decimal fraction",1006852,Lake Road,3988,short tons/month,Subbituminous,,,,,June,2017,EU-0050
258,0.698,"percent by weight, expressed as a decimal fraction",1003048,SAPPI FINE PAPER (S.D. WARREN ) MILL,1441.11,short tons/month,Tires,,,,,June,2017,Hogged Fuel Boiler No.1
259,0.698,"percent by weight, expressed as a decimal fraction",1003048,SAPPI FINE PAPER (S.D. WARREN ) MILL,1290.79,short tons/month,Tires,,,,,June,2017,Hogged Fuel Boiler No.2
260,0.9182,"percent by weight, expressed as a decimal fraction",1004965,UNITED STATES PIPE & FOUNDRY CO LLC,566.8,short tons/month,Coal Coke,,,,,June,2017,GP-Combustion and Annealing
261,0,"percent by weight, expressed as a decimal fraction",1005707,AMALGAMATED SUGAR CO LLC,0,short tons/month,Bituminous,,,,,June,2017,S-B3
262,0.656,"percent by weight, expressed as a decimal fraction",1007033,"CEMEX de Puerto Rico, Inc.",794,short tons/month,Bituminous,,,,,June,2017,Kiln 1 (Lime Plant)
263,0.882,"percent by weight, expressed as a decimal fraction",1005716,Rain CII CARBON LLC - NORCO COKE PLANT,80.1,short tons/month,Petroleum Coke,,,,,June,2017,Kiln 1
264,0.876,"percent by weight, expressed as a decimal fraction",1002172,RAIN CII CARBON LLC,1064.6,short tons/month,Petroleum Coke,,,,,June,2017,AA-001
265,0.4355,"percent by weight, expressed as a decimal fraction",1004719,CHENA POWER PLANT,1904,short tons/month,Subbituminous,,,,,June,2017,Chena 1
266,0.897,"percent by weight, expressed as a decimal fraction",1005132,RAIN CII CARBON LLC/CHALMETTE COKE PLANT,376.1,short tons/month,Petroleum Coke,,,,,March,2017,UNF0001/Kiln 1
267,0.7955,"percent by weight, expressed as a decimal fraction",1001644,"METTIKI COAL, LLC",1452,short tons/month,Bituminous,,,,,March,2017,Thermal Dryer
