,boiler_heat_uom,boiler_ratio_b,facility_id,facility_name,fuel_type,mass_of_steam,mass_of_steam_uom,month,reporting_year,unit_name
373,mmBtu/pounds steam,0.00221,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,156556000,pounds steam,March,2015,EU 009 - Boiler No. 4
374,mmBtu/pounds steam,0.00187,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,362473000,pounds steam,March,2015,EU 028 - Boiler No. 8
375,mmBtu/pounds steam,0.00215,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,107569000,pounds steam,March,2015,EU 002 - Boiler No. 2
376,mmBtu/pounds steam,0.00151,1004279,"WHEELABRATOR GLOUCESTER COMPANY, L.P.",Municipal Solid Waste,42320083,pounds steam,March,2015,Unit 2
377,mmBtu/pounds steam,0.00151,1004279,"WHEELABRATOR GLOUCESTER COMPANY, L.P.",Municipal Solid Waste,43918583,pounds steam,March,2015,Unit 1
378,mmBtu/pounds steam,0.001631,1005171,COVANTA RESOURCE RECOVERY FACILITY,Municipal Solid Waste,25420000,pounds steam,March,2015,GP-Combustors
379,mmBtu/pounds steam,0.00136,1000047,PENOBSCOT ENERGY RECOVERY CO.,Municipal Solid Waste,156334167,pounds steam,March,2015,GP-MWC
380,mmBtu/pounds steam,0.0013,1005673,REGIONAL WASTE SYSTEMS INCORPORATED,Municipal Solid Waste,47448000,pounds steam,March,2015,A Boiler
381,mmBtu/pounds steam,0.0013,1005673,REGIONAL WASTE SYSTEMS INCORPORATED,Municipal Solid Waste,51386400,pounds steam,March,2015,B Boiler
382,mmBtu/pounds steam,0.001558448,1005528,OLMSTED WASTE-TO-ENERGY FACILITY,Municipal Solid Waste,62653083,pounds steam,March,2015,GP-01
383,mmBtu/pounds steam,0.001465,1000362,CAMDEN CNTY RESOURCE RECOVERY ASSOC,Municipal Solid Waste,139559018.16,pounds steam,March,2015,GP-Facility Emissions
384,mmBtu/pounds steam,0.001470773,1004797,COVANTA PITTSFIELD LLC,Municipal Solid Waste,42834634,pounds steam,March,2015,GP-Facility Stack
385,mmBtu/pounds steam,0.00163,1004540,Wheelabrator Lisbon Inc.,Municipal Solid Waste,47769417,pounds steam,March,2015,Unit 2
386,mmBtu/pounds steam,0.00163,1004540,Wheelabrator Lisbon Inc.,Municipal Solid Waste,47768167,pounds steam,March,2015,Unit 1
387,mmBtu/pounds steam,0.001665,1005172,"COVANTA BRISTOL, INC",Municipal Solid Waste,125729581.8,pounds steam,March,2015,GP-Combustors
388,mmBtu/pounds steam,0.001608,1001646,"COVANTA MARION, INC",Municipal Solid Waste,47394083,pounds steam,March,2015,MWC-1
389,mmBtu/pounds steam,0.001608,1001646,"COVANTA MARION, INC",Municipal Solid Waste,46398167,pounds steam,March,2015,MWC-2
390,mmBtu/pounds steam,0.001607717,1004865,COVANTA SPRINGFIELD LLC,Municipal Solid Waste,61014840,pounds steam,March,2015,GP-Facility Stack
391,mmBtu/pounds steam,0.00179,1002744,SOUTHEASTERN CT RESOURCE RECOVERY FACILITY,Municipal Solid Waste,125502287.65,pounds steam,March,2015,GP-Boilers 1 and 2
392,mmBtu/pounds steam,0.00148,1004968,WHEELABRATOR HUDSON FALLS LLC,Municipal Solid Waste,41921000,pounds steam,March,2015,Unit 1
393,mmBtu/pounds steam,0.00148,1004968,WHEELABRATOR HUDSON FALLS LLC,Municipal Solid Waste,40265417,pounds steam,March,2015,Unit 2
394,mmBtu/pounds steam,0.00172,1003200,Covanta Stanislaus Inc.,Municipal Solid Waste,143412800,pounds steam,March,2015,GP-1
395,mmBtu/pounds steam,0.00156,1006369,WHEELABRATOR CONCORD COMPANY LP,Municipal Solid Waste,47234833.333,pounds steam,March,2015,Unit #2
396,mmBtu/pounds steam,0.00156,1006369,WHEELABRATOR CONCORD COMPANY LP,Municipal Solid Waste,46730500,pounds steam,March,2015,Unit 1
397,mmBtu/pounds steam,0.0016,1004053,City of Spokane Waste-to-Energy,Municipal Solid Waste,63454970,pounds steam,March,2015,Unit 2
398,mmBtu/pounds steam,0.0016,1004053,City of Spokane Waste-to-Energy,Municipal Solid Waste,63417610,pounds steam,March,2015,Unit 1
399,mmBtu/pounds steam,0.00167,1004572,MCKAY BAY FACILITY,Municipal Solid Waste,156096000,pounds steam,March,2015,GP-MWC
400,mmBtu/pounds steam,0.0012026,1004475,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Municipal Solid Waste,21171113.1,pounds steam,March,2015,Unit 3
401,mmBtu/pounds steam,0.001389,1004475,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Municipal Solid Waste,10275513.4,pounds steam,March,2015,Unit 1
402,mmBtu/pounds steam,0.001389,1004475,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Municipal Solid Waste,10559612.3,pounds steam,March,2015,Unit 2
403,mmBtu/pounds steam,0.00159027,1003410,Key City/Wilmarth Plant,Municipal Solid Waste,59188420,pounds steam,March,2015,1
404,mmBtu/pounds steam,0.00159027,1003410,Key City/Wilmarth Plant,Municipal Solid Waste,62374128,pounds steam,March,2015,2
405,mmBtu/pounds steam,0.00132,1004969,Wheelabrator Portsmouth Inc.,Municipal Solid Waste,91057916.67,pounds steam,March,2015,Unit 1
406,mmBtu/pounds steam,0.00132,1004969,Wheelabrator Portsmouth Inc.,Municipal Solid Waste,93833083.33,pounds steam,March,2015,Unit 2
407,mmBtu/pounds steam,0.00141,1004618,BAY COUNTY WASTE - TO - ENERGY FACILITY,Municipal Solid Waste,42604100,pounds steam,March,2015,MWC Unit No. 1
408,mmBtu/pounds steam,0.00132,1004969,Wheelabrator Portsmouth Inc.,Municipal Solid Waste,89678333.33,pounds steam,May,2015,Unit 4
409,mmBtu/pounds steam,0.00141,1004618,BAY COUNTY WASTE - TO - ENERGY FACILITY,Municipal Solid Waste,34081500,pounds steam,May,2015,MWC Unit No. 1
410,mmBtu/pounds steam,0.00141,1004618,BAY COUNTY WASTE - TO - ENERGY FACILITY,Municipal Solid Waste,28294000,pounds steam,May,2015,MWC Unit No. 2
411,mmBtu/pounds steam,0.001589,1004963,Covanta WBH,Municipal Solid Waste,60597500,pounds steam,May,2015,Unit 2
412,mmBtu/pounds steam,0.001589,1004963,Covanta WBH,Municipal Solid Waste,63001916,pounds steam,May,2015,Unit 1
413,mmBtu/pounds steam,0.001589,1004963,Covanta WBH,Municipal Solid Waste,64434333,pounds steam,May,2015,Unit 3
414,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Wood and Wood Residuals (dry basis),0,pounds steam,May,2015,EU 001
415,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Municipal Solid Waste,73927765,pounds steam,May,2015,EU 001
416,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Wood and Wood Residuals (dry basis),0,pounds steam,May,2015,EU 002
417,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Municipal Solid Waste,75340166,pounds steam,May,2015,EU 002
418,mmBtu/pounds steam,0.00164000,1000219,French Island,Wood and Wood Residuals (dry basis),19426141,pounds steam,May,2015,1
419,mmBtu/pounds steam,0.00164,1000219,French Island,Municipal Solid Waste,18693020,pounds steam,May,2015,1
420,mmBtu/pounds steam,0.00166333,1000219,French Island,Wood and Wood Residuals (dry basis),15528912,pounds steam,May,2015,2
421,mmBtu/pounds steam,0.00166333,1000219,French Island,Municipal Solid Waste,14945667,pounds steam,May,2015,2
422,mmBtu/pounds steam,0.00215,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,0,pounds steam,May,2015,EU 001 - Boiler No. 1
423,mmBtu/pounds steam,0.00211,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,208708000,pounds steam,May,2015,EU 014 - Boiler No. 7
424,mmBtu/pounds steam,0.00221,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,7893000,pounds steam,May,2015,EU 009 - Boiler No. 4
425,mmBtu/pounds steam,0.00187,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,316000,pounds steam,May,2015,EU 028 - Boiler No. 8
426,mmBtu/pounds steam,0.00215,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,0,pounds steam,May,2015,EU 002 - Boiler No. 2
427,mmBtu/pounds steam,0.00151,1004279,"WHEELABRATOR GLOUCESTER COMPANY, L.P.",Municipal Solid Waste,42320083,pounds steam,May,2015,Unit 2
428,mmBtu/pounds steam,0.00151,1004279,"WHEELABRATOR GLOUCESTER COMPANY, L.P.",Municipal Solid Waste,43918583,pounds steam,May,2015,Unit 1
429,mmBtu/pounds steam,0.001631,1005171,COVANTA RESOURCE RECOVERY FACILITY,Municipal Solid Waste,0,pounds steam,May,2015,GP-Combustors
430,mmBtu/pounds steam,0.00136,1000047,PENOBSCOT ENERGY RECOVERY CO.,Municipal Solid Waste,156334167,pounds steam,May,2015,GP-MWC
431,mmBtu/pounds steam,0.0013,1005673,REGIONAL WASTE SYSTEMS INCORPORATED,Municipal Solid Waste,40822900,pounds steam,May,2015,A Boiler
432,mmBtu/pounds steam,0.0013,1005673,REGIONAL WASTE SYSTEMS INCORPORATED,Municipal Solid Waste,30037200,pounds steam,May,2015,B Boiler
433,mmBtu/pounds steam,0.001558448,1005528,OLMSTED WASTE-TO-ENERGY FACILITY,Municipal Solid Waste,62653083,pounds steam,May,2015,GP-01
434,mmBtu/pounds steam,0.001465,1000362,CAMDEN CNTY RESOURCE RECOVERY ASSOC,Municipal Solid Waste,218259378.72,pounds steam,May,2015,GP-Facility Emissions
435,mmBtu/pounds steam,0.001470773,1004797,COVANTA PITTSFIELD LLC,Municipal Solid Waste,39315577,pounds steam,May,2015,GP-Facility Stack
436,mmBtu/pounds steam,0.00163,1004540,Wheelabrator Lisbon Inc.,Municipal Solid Waste,47769417,pounds steam,May,2015,Unit 2
437,mmBtu/pounds steam,0.00163,1004540,Wheelabrator Lisbon Inc.,Municipal Solid Waste,47768167,pounds steam,May,2015,Unit 1
438,mmBtu/pounds steam,0.001665,1005172,"COVANTA BRISTOL, INC",Municipal Solid Waste,125729581.8,pounds steam,May,2015,GP-Combustors
439,mmBtu/pounds steam,0.001608,1001646,"COVANTA MARION, INC",Municipal Solid Waste,47394083,pounds steam,May,2015,MWC-1
440,mmBtu/pounds steam,0.001608,1001646,"COVANTA MARION, INC",Municipal Solid Waste,46398167,pounds steam,May,2015,MWC-2
441,mmBtu/pounds steam,0.001607717,1004865,COVANTA SPRINGFIELD LLC,Municipal Solid Waste,61416840,pounds steam,May,2015,GP-Facility Stack
442,mmBtu/pounds steam,0.00179,1002744,SOUTHEASTERN CT RESOURCE RECOVERY FACILITY,Municipal Solid Waste,125502287.65,pounds steam,May,2015,GP-Boilers 1 and 2
443,mmBtu/pounds steam,0.00148,1004968,WHEELABRATOR HUDSON FALLS LLC,Municipal Solid Waste,41921000,pounds steam,May,2015,Unit 1
444,mmBtu/pounds steam,0.00148,1004968,WHEELABRATOR HUDSON FALLS LLC,Municipal Solid Waste,40265417,pounds steam,May,2015,Unit 2
445,mmBtu/pounds steam,0.00172,1003200,Covanta Stanislaus Inc.,Municipal Solid Waste,151850800,pounds steam,May,2015,GP-1
446,mmBtu/pounds steam,0.00156,1006369,WHEELABRATOR CONCORD COMPANY LP,Municipal Solid Waste,47234833.333,pounds steam,May,2015,Unit #2
447,mmBtu/pounds steam,0.00156,1006369,WHEELABRATOR CONCORD COMPANY LP,Municipal Solid Waste,46730500,pounds steam,May,2015,Unit 1
448,mmBtu/pounds steam,0.0016,1004053,City of Spokane Waste-to-Energy,Municipal Solid Waste,74243320,pounds steam,May,2015,Unit 2
449,mmBtu/pounds steam,0.0016,1004053,City of Spokane Waste-to-Energy,Municipal Solid Waste,58681390,pounds steam,May,2015,Unit 1
450,mmBtu/pounds steam,0.00167,1004572,MCKAY BAY FACILITY,Municipal Solid Waste,156096000,pounds steam,May,2015,GP-MWC
451,mmBtu/pounds steam,0.0012026,1004475,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Municipal Solid Waste,21171113.1,pounds steam,May,2015,Unit 3
452,mmBtu/pounds steam,0.001389,1004475,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Municipal Solid Waste,10275513.4,pounds steam,May,2015,Unit 1
453,mmBtu/pounds steam,0.001389,1004475,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Municipal Solid Waste,10559612.3,pounds steam,May,2015,Unit 2
454,mmBtu/pounds steam,0.00159027,1003410,Key City/Wilmarth Plant,Municipal Solid Waste,59145313,pounds steam,May,2015,1
455,mmBtu/pounds steam,0.00159027,1003410,Key City/Wilmarth Plant,Municipal Solid Waste,69874030,pounds steam,May,2015,2
456,mmBtu/pounds steam,0.00132,1004969,Wheelabrator Portsmouth Inc.,Municipal Solid Waste,91057916.67,pounds steam,May,2015,Unit 1
457,mmBtu/pounds steam,0.00132,1004969,Wheelabrator Portsmouth Inc.,Municipal Solid Waste,93833083.33,pounds steam,May,2015,Unit 2
458,mmBtu/pounds steam,0.00132,1004969,Wheelabrator Portsmouth Inc.,Municipal Solid Waste,91093500,pounds steam,May,2015,Unit 3
459,mmBtu/pounds steam,0.00167,1004572,MCKAY BAY FACILITY,Municipal Solid Waste,156096000,pounds steam,November,2015,GP-MWC
460,mmBtu/pounds steam,0.00215,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,95915000,pounds steam,November,2015,EU 002 - Boiler No. 2
461,mmBtu/pounds steam,0.00151,1004279,"WHEELABRATOR GLOUCESTER COMPANY, L.P.",Municipal Solid Waste,43918583,pounds steam,November,2015,Unit 1
462,mmBtu/pounds steam,0.001631,1005171,COVANTA RESOURCE RECOVERY FACILITY,Municipal Solid Waste,0,pounds steam,November,2015,GP-Combustors
463,mmBtu/pounds steam,0.00136,1000047,PENOBSCOT ENERGY RECOVERY CO.,Municipal Solid Waste,156334167,pounds steam,November,2015,GP-MWC
464,mmBtu/pounds steam,0.0013,1005673,REGIONAL WASTE SYSTEMS INCORPORATED,Municipal Solid Waste,50963100,pounds steam,November,2015,A Boiler
465,mmBtu/pounds steam,0.0013,1005673,REGIONAL WASTE SYSTEMS INCORPORATED,Municipal Solid Waste,42092900,pounds steam,November,2015,B Boiler
466,mmBtu/pounds steam,0.001558448,1005528,OLMSTED WASTE-TO-ENERGY FACILITY,Municipal Solid Waste,62653083,pounds steam,November,2015,GP-01
467,mmBtu/pounds steam,0.001465,1000362,CAMDEN CNTY RESOURCE RECOVERY ASSOC,Municipal Solid Waste,197437495.73,pounds steam,November,2015,GP-Facility Emissions
468,mmBtu/pounds steam,0.001470773,1004797,COVANTA PITTSFIELD LLC,Municipal Solid Waste,37423271,pounds steam,November,2015,GP-Facility Stack
469,mmBtu/pounds steam,0.00163,1004540,Wheelabrator Lisbon Inc.,Municipal Solid Waste,47769417,pounds steam,November,2015,Unit 2
470,mmBtu/pounds steam,0.00163,1004540,Wheelabrator Lisbon Inc.,Municipal Solid Waste,47768167,pounds steam,November,2015,Unit 1
471,mmBtu/pounds steam,0.001665,1005172,"COVANTA BRISTOL, INC",Municipal Solid Waste,125729581.8,pounds steam,November,2015,GP-Combustors
472,mmBtu/pounds steam,0.001608,1001646,"COVANTA MARION, INC",Municipal Solid Waste,47394083,pounds steam,November,2015,MWC-1
473,mmBtu/pounds steam,0.001608,1001646,"COVANTA MARION, INC",Municipal Solid Waste,46398167,pounds steam,November,2015,MWC-2
474,mmBtu/pounds steam,0.001607717,1004865,COVANTA SPRINGFIELD LLC,Municipal Solid Waste,46219920,pounds steam,November,2015,GP-Facility Stack
475,mmBtu/pounds steam,0.00179,1002744,SOUTHEASTERN CT RESOURCE RECOVERY FACILITY,Municipal Solid Waste,125502287.65,pounds steam,November,2015,GP-Boilers 1 and 2
476,mmBtu/pounds steam,0.00148,1004968,WHEELABRATOR HUDSON FALLS LLC,Municipal Solid Waste,41921000,pounds steam,November,2015,Unit 1
477,mmBtu/pounds steam,0.00148,1004968,WHEELABRATOR HUDSON FALLS LLC,Municipal Solid Waste,40265417,pounds steam,November,2015,Unit 2
478,mmBtu/pounds steam,0.00172,1003200,Covanta Stanislaus Inc.,Municipal Solid Waste,140074400,pounds steam,November,2015,GP-1
479,mmBtu/pounds steam,0.00156,1006369,WHEELABRATOR CONCORD COMPANY LP,Municipal Solid Waste,47234833.333,pounds steam,November,2015,Unit #2
480,mmBtu/pounds steam,0.00156,1006369,WHEELABRATOR CONCORD COMPANY LP,Municipal Solid Waste,46730500,pounds steam,November,2015,Unit 1
481,mmBtu/pounds steam,0.0016,1004053,City of Spokane Waste-to-Energy,Municipal Solid Waste,58593330,pounds steam,November,2015,Unit 2
482,mmBtu/pounds steam,0.0016,1004053,City of Spokane Waste-to-Energy,Municipal Solid Waste,57803210,pounds steam,November,2015,Unit 1
483,mmBtu/pounds steam,0.0012026,1004475,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Municipal Solid Waste,21171113.1,pounds steam,November,2015,Unit 3
484,mmBtu/pounds steam,0.001389,1004475,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Municipal Solid Waste,10275513.4,pounds steam,November,2015,Unit 1
485,mmBtu/pounds steam,0.001389,1004475,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Municipal Solid Waste,10559612.3,pounds steam,November,2015,Unit 2
486,mmBtu/pounds steam,0.00159027,1003410,Key City/Wilmarth Plant,Municipal Solid Waste,46660113,pounds steam,November,2015,1
487,mmBtu/pounds steam,0.00159027,1003410,Key City/Wilmarth Plant,Municipal Solid Waste,58007945,pounds steam,November,2015,2
488,mmBtu/pounds steam,0.00132,1004969,Wheelabrator Portsmouth Inc.,Municipal Solid Waste,91057916.67,pounds steam,November,2015,Unit 1
489,mmBtu/pounds steam,0.00132,1004969,Wheelabrator Portsmouth Inc.,Municipal Solid Waste,93833083.33,pounds steam,November,2015,Unit 2
490,mmBtu/pounds steam,0.00132,1004969,Wheelabrator Portsmouth Inc.,Municipal Solid Waste,91093500,pounds steam,November,2015,Unit 3
491,mmBtu/pounds steam,0.00132,1004969,Wheelabrator Portsmouth Inc.,Municipal Solid Waste,89678333.33,pounds steam,November,2015,Unit 4
492,mmBtu/pounds steam,0.00141,1004618,BAY COUNTY WASTE - TO - ENERGY FACILITY,Municipal Solid Waste,37965800,pounds steam,November,2015,MWC Unit No. 1
493,mmBtu/pounds steam,0.00141,1004618,BAY COUNTY WASTE - TO - ENERGY FACILITY,Municipal Solid Waste,37509900,pounds steam,November,2015,MWC Unit No. 2
494,mmBtu/pounds steam,0.001589,1004963,Covanta WBH,Municipal Solid Waste,60597500,pounds steam,November,2015,Unit 2
495,mmBtu/pounds steam,0.001589,1004963,Covanta WBH,Municipal Solid Waste,63001916,pounds steam,November,2015,Unit 1
496,mmBtu/pounds steam,0.001589,1004963,Covanta WBH,Municipal Solid Waste,64434333,pounds steam,November,2015,Unit 3
497,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Wood and Wood Residuals (dry basis),0,pounds steam,November,2015,EU 001
498,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Municipal Solid Waste,59858445,pounds steam,November,2015,EU 001
499,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Wood and Wood Residuals (dry basis),0,pounds steam,November,2015,EU 002
500,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Municipal Solid Waste,39871201,pounds steam,November,2015,EU 002
501,mmBtu/pounds steam,0.00164000,1000219,French Island,Wood and Wood Residuals (dry basis),23624912,pounds steam,November,2015,1
502,mmBtu/pounds steam,0.00164,1000219,French Island,Municipal Solid Waste,15245100,pounds steam,November,2015,1
503,mmBtu/pounds steam,0.00166333,1000219,French Island,Wood and Wood Residuals (dry basis),19213788,pounds steam,November,2015,2
504,mmBtu/pounds steam,0.00166333,1000219,French Island,Municipal Solid Waste,12398719,pounds steam,November,2015,2
505,mmBtu/pounds steam,0.00215,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,90857000,pounds steam,November,2015,EU 001 - Boiler No. 1
506,mmBtu/pounds steam,0.00211,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,211796000,pounds steam,November,2015,EU 014 - Boiler No. 7
507,mmBtu/pounds steam,0.00221,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,151410000,pounds steam,November,2015,EU 009 - Boiler No. 4
508,mmBtu/pounds steam,0.00187,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,367115000,pounds steam,November,2015,EU 028 - Boiler No. 8
509,mmBtu/pounds steam,0.00151,1004279,"WHEELABRATOR GLOUCESTER COMPANY, L.P.",Municipal Solid Waste,42320083,pounds steam,November,2015,Unit 2
510,mmBtu/pounds steam,0.00167,1004572,MCKAY BAY FACILITY,Municipal Solid Waste,156096000,pounds steam,October,2015,GP-MWC
511,mmBtu/pounds steam,0.00215,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,103801000,pounds steam,October,2015,EU 002 - Boiler No. 2
512,mmBtu/pounds steam,0.00151,1004279,"WHEELABRATOR GLOUCESTER COMPANY, L.P.",Municipal Solid Waste,43918583,pounds steam,October,2015,Unit 1
513,mmBtu/pounds steam,0.001631,1005171,COVANTA RESOURCE RECOVERY FACILITY,Municipal Solid Waste,0,pounds steam,October,2015,GP-Combustors
514,mmBtu/pounds steam,0.00136,1000047,PENOBSCOT ENERGY RECOVERY CO.,Municipal Solid Waste,156334167,pounds steam,October,2015,GP-MWC
515,mmBtu/pounds steam,0.0013,1005673,REGIONAL WASTE SYSTEMS INCORPORATED,Municipal Solid Waste,50888800,pounds steam,October,2015,A Boiler
516,mmBtu/pounds steam,0.0013,1005673,REGIONAL WASTE SYSTEMS INCORPORATED,Municipal Solid Waste,41790800,pounds steam,October,2015,B Boiler
517,mmBtu/pounds steam,0.001558448,1005528,OLMSTED WASTE-TO-ENERGY FACILITY,Municipal Solid Waste,62653083,pounds steam,October,2015,GP-01
518,mmBtu/pounds steam,0.001465,1000362,CAMDEN CNTY RESOURCE RECOVERY ASSOC,Municipal Solid Waste,208000022.16,pounds steam,October,2015,GP-Facility Emissions
519,mmBtu/pounds steam,0.001470773,1004797,COVANTA PITTSFIELD LLC,Municipal Solid Waste,36425503,pounds steam,October,2015,GP-Facility Stack
520,mmBtu/pounds steam,0.00163,1004540,Wheelabrator Lisbon Inc.,Municipal Solid Waste,47769417,pounds steam,October,2015,Unit 2
521,mmBtu/pounds steam,0.00163,1004540,Wheelabrator Lisbon Inc.,Municipal Solid Waste,47768167,pounds steam,October,2015,Unit 1
522,mmBtu/pounds steam,0.001665,1005172,"COVANTA BRISTOL, INC",Municipal Solid Waste,125729581.8,pounds steam,October,2015,GP-Combustors
523,mmBtu/pounds steam,0.001608,1001646,"COVANTA MARION, INC",Municipal Solid Waste,47394083,pounds steam,October,2015,MWC-1
524,mmBtu/pounds steam,0.001608,1001646,"COVANTA MARION, INC",Municipal Solid Waste,46398167,pounds steam,October,2015,MWC-2
525,mmBtu/pounds steam,0.001607717,1004865,COVANTA SPRINGFIELD LLC,Municipal Solid Waste,50322480,pounds steam,October,2015,GP-Facility Stack
526,mmBtu/pounds steam,0.00179,1002744,SOUTHEASTERN CT RESOURCE RECOVERY FACILITY,Municipal Solid Waste,125502287.65,pounds steam,October,2015,GP-Boilers 1 and 2
527,mmBtu/pounds steam,0.00148,1004968,WHEELABRATOR HUDSON FALLS LLC,Municipal Solid Waste,41921000,pounds steam,October,2015,Unit 1
528,mmBtu/pounds steam,0.00148,1004968,WHEELABRATOR HUDSON FALLS LLC,Municipal Solid Waste,40265417,pounds steam,October,2015,Unit 2
529,mmBtu/pounds steam,0.00172,1003200,Covanta Stanislaus Inc.,Municipal Solid Waste,124303300,pounds steam,October,2015,GP-1
530,mmBtu/pounds steam,0.00156,1006369,WHEELABRATOR CONCORD COMPANY LP,Municipal Solid Waste,47234833.333,pounds steam,October,2015,Unit #2
531,mmBtu/pounds steam,0.00156,1006369,WHEELABRATOR CONCORD COMPANY LP,Municipal Solid Waste,46730500,pounds steam,October,2015,Unit 1
532,mmBtu/pounds steam,0.0016,1004053,City of Spokane Waste-to-Energy,Municipal Solid Waste,66345650,pounds steam,October,2015,Unit 2
533,mmBtu/pounds steam,0.0016,1004053,City of Spokane Waste-to-Energy,Municipal Solid Waste,70606640,pounds steam,October,2015,Unit 1
534,mmBtu/pounds steam,0.0012026,1004475,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Municipal Solid Waste,21171113.1,pounds steam,October,2015,Unit 3
535,mmBtu/pounds steam,0.001389,1004475,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Municipal Solid Waste,10275513.4,pounds steam,October,2015,Unit 1
536,mmBtu/pounds steam,0.001389,1004475,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Municipal Solid Waste,10559612.3,pounds steam,October,2015,Unit 2
537,mmBtu/pounds steam,0.00159027,1003410,Key City/Wilmarth Plant,Municipal Solid Waste,57572921,pounds steam,October,2015,1
538,mmBtu/pounds steam,0.00159027,1003410,Key City/Wilmarth Plant,Municipal Solid Waste,70666085,pounds steam,October,2015,2
539,mmBtu/pounds steam,0.00132,1004969,Wheelabrator Portsmouth Inc.,Municipal Solid Waste,91057916.67,pounds steam,October,2015,Unit 1
540,mmBtu/pounds steam,0.00132,1004969,Wheelabrator Portsmouth Inc.,Municipal Solid Waste,93833083.33,pounds steam,October,2015,Unit 2
541,mmBtu/pounds steam,0.00132,1004969,Wheelabrator Portsmouth Inc.,Municipal Solid Waste,91093500,pounds steam,October,2015,Unit 3
542,mmBtu/pounds steam,0.00132,1004969,Wheelabrator Portsmouth Inc.,Municipal Solid Waste,89678333.33,pounds steam,October,2015,Unit 4
543,mmBtu/pounds steam,0.00141,1004618,BAY COUNTY WASTE - TO - ENERGY FACILITY,Municipal Solid Waste,39623300,pounds steam,October,2015,MWC Unit No. 1
544,mmBtu/pounds steam,0.00141,1004618,BAY COUNTY WASTE - TO - ENERGY FACILITY,Municipal Solid Waste,35770900,pounds steam,October,2015,MWC Unit No. 2
545,mmBtu/pounds steam,0.001589,1004963,Covanta WBH,Municipal Solid Waste,60597500,pounds steam,October,2015,Unit 2
546,mmBtu/pounds steam,0.001589,1004963,Covanta WBH,Municipal Solid Waste,63001916,pounds steam,October,2015,Unit 1
547,mmBtu/pounds steam,0.001589,1004963,Covanta WBH,Municipal Solid Waste,64434333,pounds steam,October,2015,Unit 3
548,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Wood and Wood Residuals (dry basis),13531,pounds steam,October,2015,EU 001
549,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Municipal Solid Waste,64850281,pounds steam,October,2015,EU 001
550,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Wood and Wood Residuals (dry basis),14702,pounds steam,October,2015,EU 002
551,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Municipal Solid Waste,59986661,pounds steam,October,2015,EU 002
552,mmBtu/pounds steam,0.00164000,1000219,French Island,Wood and Wood Residuals (dry basis),23046190,pounds steam,October,2015,1
553,mmBtu/pounds steam,0.00164,1000219,French Island,Municipal Solid Waste,19577871,pounds steam,October,2015,1
554,mmBtu/pounds steam,0.00166333,1000219,French Island,Wood and Wood Residuals (dry basis),18619575,pounds steam,October,2015,2
555,mmBtu/pounds steam,0.00166333,1000219,French Island,Municipal Solid Waste,15811483,pounds steam,October,2015,2
556,mmBtu/pounds steam,0.00215,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,90228000,pounds steam,October,2015,EU 001 - Boiler No. 1
557,mmBtu/pounds steam,0.00211,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,200634000,pounds steam,October,2015,EU 014 - Boiler No. 7
