naics,enduse_cat,enduse_total,end_use,total,net_electricity,fuel_oil,diesel,natural_gas,NGL_HGL,coal,other
322121.0,Direct Uses-Total Nonprocess,False,  Conventional Electricity Generation,0.0,0,1,0.01,0.01,0,0,0.0
322121.0,Direct Uses-Total Nonprocess,False,  Facility HVAC (g),0.0,2,0.01,0.01,3,0.01,0.01,0.0
322121.0,Direct Uses-Total Nonprocess,False,  Facility Lighting,0.0,2,0,0,0,0,0,0.0
322121.0,Direct Uses-Total Nonprocess,False,  Onsite Transportation,0.0,0.01,0,1,0,1,0,0.0
322121.0,Direct Uses-Total Nonprocess,False,  Other Facility Support,0.0,0.01,0,0.01,0.01,0.01,0,0.0
322121.0,Direct Uses-Total Nonprocess,False,  Other Nonprocess Use,0.0,0.01,0,0.01,0.01,0.01,0,0.0
322121.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,5,1,1,3,1,0.01,0
322121.0,Direct Uses-Total Process,False,  Electro-Chemical Processes,0.0,0.01,0,0,0,0,0,0.0
322121.0,Direct Uses-Total Process,False,  Machine Drive,0.0,48,0.01,0.01,5,0.01,0.01,0.0
322121.0,Direct Uses-Total Process,False,  Other Process Use,0.0,0.01,0,0.01,1,0,1,0.0
322121.0,Direct Uses-Total Process,False,  Process Cooling and Refrigeration,0.0,1,0,0,0,0,0,0.0
322121.0,Direct Uses-Total Process,False,  Process Heating,0.0,2,5,0.01,54,0.01,4,0.0
322121.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,51,5,0.03,60,0.02,6,0
322121.0,End Use Not Reported,True,End Use Not Reported,469,5,0.01,0.01,5,0.01,0.0,458
322121.0,Indirect Uses-Boiler Fuel,False,  CHP and/or Cogeneration Process,0.0,0,5,1,79,0.01,105,0.0
322121.0,Indirect Uses-Boiler Fuel,False,  Conventional Boiler Use,0.0,1,3,0.01,25,0.01,2,0.0
322121.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,1,8,1,104,0.02,107,0
322121.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,822,62,13,2,172,1,113,458
322122.0,Direct Uses-Total Nonprocess,False,  Conventional Electricity Generation,0.0,0,0,0,0,0,0,0.0
322122.0,Direct Uses-Total Nonprocess,False,  Facility HVAC (g),0.0,1,0,0,0.01,0.01,0,0.0
322122.0,Direct Uses-Total Nonprocess,False,  Facility Lighting,0.0,1,0,0,0,0,0,0.0
322122.0,Direct Uses-Total Nonprocess,False,  Onsite Transportation,0.0,0.01,0,0.01,0,0.01,0,0.0
322122.0,Direct Uses-Total Nonprocess,False,  Other Facility Support,0.0,0.01,0,0,0,0,0,0.0
322122.0,Direct Uses-Total Nonprocess,False,  Other Nonprocess Use,0.0,0.01,0,0.01,0,0.01,0,0.0
322122.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,2,0,0.02,0.01,0.03,0,0
322122.0,Direct Uses-Total Process,False,  Electro-Chemical Processes,0.0,0.01,0,0,0,0,0,0.0
322122.0,Direct Uses-Total Process,False,  Machine Drive,0.0,28,0,0.01,0,0,0,0.0
322122.0,Direct Uses-Total Process,False,  Other Process Use,0.0,8,0,0,0,0,0,0.0
322122.0,Direct Uses-Total Process,False,  Process Cooling and Refrigeration,0.0,0.01,0,0,0,0,0,0.0
322122.0,Direct Uses-Total Process,False,  Process Heating,0.0,0.01,0,0,2,0.01,0,0.0
322122.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,36,0,0.01,2,0.01,0,0
322122.0,End Use Not Reported,True,End Use Not Reported,35,0.01,0,0,0,0.01,0.0,35
322122.0,Indirect Uses-Boiler Fuel,False,  CHP and/or Cogeneration Process,0.0,0,1,0.01,0.01,0,20,0.0
322122.0,Indirect Uses-Boiler Fuel,False,  Conventional Boiler Use,0.0,0.01,1,0.01,1,0,2,0.0
322122.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,0.01,1,0.02,1,0,23,0
322122.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,101,38,1,1,3,0.05,23,35
322130.0,Direct Uses-Total Nonprocess,False,  Conventional Electricity Generation,0.0,0,0,0.01,2,0,0.01,0.0
322130.0,Direct Uses-Total Nonprocess,False,  Facility HVAC (g),0.0,1,0.01,0.01,2,0.01,0.01,0.0
322130.0,Direct Uses-Total Nonprocess,False,  Facility Lighting,0.0,2,0,0,0,0,0,0.0
322130.0,Direct Uses-Total Nonprocess,False,  Onsite Transportation,0.0,0.01,0,1,0,0.01,0,0.0
322130.0,Direct Uses-Total Nonprocess,False,  Other Facility Support,0.0,0.01,0,0.01,0.01,0.01,0,0.0
322130.0,Direct Uses-Total Nonprocess,False,  Other Nonprocess Use,0.0,0.01,0.01,0.01,0,0.01,0,0.0
322130.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,4,0.02,1,5,0.04,0.02,0
322130.0,Direct Uses-Total Process,False,  Electro-Chemical Processes,0.0,1,0,0,0,0,0,0.0
322130.0,Direct Uses-Total Process,False,  Machine Drive,0.0,49,0,0.01,4,0.01,0,0.0
322130.0,Direct Uses-Total Process,False,  Other Process Use,0.0,1,0,0,1,0,0,0.0
322130.0,Direct Uses-Total Process,False,  Process Cooling and Refrigeration,0.0,1,0,0,0,0,0,0.0
322130.0,Direct Uses-Total Process,False,  Process Heating,0.0,1,3,0.01,34,0.01,0,0.0
322130.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,52,3,0.02,39,0.02,0,0
322130.0,End Use Not Reported,True,End Use Not Reported,546,1,0.01,0.01,2,0.01,0.0,542
322130.0,Indirect Uses-Boiler Fuel,False,  CHP and/or Cogeneration Process,0.0,0,5,1,81,0.01,65,0.0
322130.0,Indirect Uses-Boiler Fuel,False,  Conventional Boiler Use,0.0,2,2,0.01,15,0.01,1,0.0
322130.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,2,8,1,96,0.02,67,0
322130.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,824,59,11,2,142,0.09,67,542
324110.0,Direct Uses-Total Nonprocess,False,  Conventional Electricity Generation,0.0,0,0,0.01,15,0.01,0,0.0
324110.0,Direct Uses-Total Nonprocess,False,  Facility HVAC (g),0.0,5,0,0.01,2,0.01,0,0.0
324110.0,Direct Uses-Total Nonprocess,False,  Facility Lighting,0.0,4,0,0,0,0,0,0.0
324110.0,Direct Uses-Total Nonprocess,False,  Onsite Transportation,0.0,0.01,0,2,0.01,0.01,0,0.0
324110.0,Direct Uses-Total Nonprocess,False,  Other Facility Support,0.0,1,0,0.01,0.01,0.01,0,0.0
324110.0,Direct Uses-Total Nonprocess,False,  Other Nonprocess Use,0.0,1,0,0.01,0.01,0,0,0.0
324110.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,12,0,2,17,0.04,0,0
324110.0,Direct Uses-Total Process,False,  Electro-Chemical Processes,0.0,0.01,0,0,0,0,0,0.0
324110.0,Direct Uses-Total Process,False,  Machine Drive,0.0,132,0,1,14,0.01,0,0.0
324110.0,Direct Uses-Total Process,False,  Other Process Use,0.0,3,0,0.01,28,0.01,0,0.0
324110.0,Direct Uses-Total Process,False,  Process Cooling and Refrigeration,0.0,7,0,0.01,6,0.01,0,0.0
324110.0,Direct Uses-Total Process,False,  Process Heating,0.0,-5,7,1,475,17,0,0.0
324110.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,138,7,2,524,17,0,0
324110.0,End Use Not Reported,True,End Use Not Reported,2152,2,2,0.01,33,1.0,0.0,2113
324110.0,Indirect Uses-Boiler Fuel,False,  CHP and/or Cogeneration Process,0.0,0,0.01,6,188,5,0,0.0
324110.0,Indirect Uses-Boiler Fuel,False,  Conventional Boiler Use,0.0,1,4,0.01,98,2,1,0.0
324110.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,1,4,6,286,7,1,0
324110.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,3176,153,14,11,859,25,1,2113
324121.0,Direct Uses-Total Nonprocess,False,  Conventional Electricity Generation,0.0,0,0,0.01,0.01,0,0,0.0
324121.0,Direct Uses-Total Nonprocess,False,  Facility HVAC (g),0.0,0.01,0.01,1,1,0.01,0,0.0
324121.0,Direct Uses-Total Nonprocess,False,  Facility Lighting,0.0,0.01,0,0,0,0,0,0.0
324121.0,Direct Uses-Total Nonprocess,False,  Onsite Transportation,0.0,0.01,0,3,0.01,0.01,0,0.0
324121.0,Direct Uses-Total Nonprocess,False,  Other Facility Support,0.0,0.01,0,0.01,0.01,0.01,0,0.0
324121.0,Direct Uses-Total Nonprocess,False,  Other Nonprocess Use,0.0,0.01,0.01,0.01,0.01,0.01,0,0.0
324121.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,1,0.02,3,1,0.04,0,0
324121.0,Direct Uses-Total Process,False,  Electro-Chemical Processes,0.0,0.01,0,0,0,0,0,0.0
324121.0,Direct Uses-Total Process,False,  Machine Drive,0.0,2,0,1,2,0.01,0,0.0
324121.0,Direct Uses-Total Process,False,  Other Process Use,0.0,0.01,0,2,0.01,0.01,0,0.0
324121.0,Direct Uses-Total Process,False,  Process Cooling and Refrigeration,0.0,0.01,0,0.01,0.01,0,0,0.0
324121.0,Direct Uses-Total Process,False,  Process Heating,0.0,0.01,3,6,30,1,0.0,0.0
324121.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,3,3,8,33,1,0.0,0
324121.0,End Use Not Reported,True,End Use Not Reported,8,0.01,0.01,0.01,0,0.01,0.0,6
324121.0,Indirect Uses-Boiler Fuel,False,  CHP and/or Cogeneration Process,0.0,0,0,0.01,3,0.01,0,0.0
324121.0,Indirect Uses-Boiler Fuel,False,  Conventional Boiler Use,0.0,0.01,0.01,0.01,2,0.01,0,0.0
324121.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,0.01,0.01,0.02,5,0.02,0,0
324121.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,65,4,3,12,39,1,0,6
324199.0,Direct Uses-Total Nonprocess,False,  Conventional Electricity Generation,0.0,0,0,0.01,0,0,0,0.0
324199.0,Direct Uses-Total Nonprocess,False,  Facility HVAC (g),0.0,0.01,0,0.01,0.01,0.01,0.01,0.0
324199.0,Direct Uses-Total Nonprocess,False,  Facility Lighting,0.0,0.01,0,0,0,0,0,0.0
324199.0,Direct Uses-Total Nonprocess,False,  Onsite Transportation,0.0,0,0,0.01,0,0.01,0,0.0
324199.0,Direct Uses-Total Nonprocess,False,  Other Facility Support,0.0,0.01,0,0,0.01,0.01,0,0.0
324199.0,Direct Uses-Total Nonprocess,False,  Other Nonprocess Use,0.0,0,0,0.01,0.01,0.01,0,0.0
324199.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,0.03,0,0.04,0.03,0.04,0.01,0
324199.0,Direct Uses-Total Process,False,  Electro-Chemical Processes,0.0,0.01,0,0,0,0,0,0.0
324199.0,Direct Uses-Total Process,False,  Machine Drive,0.0,-1,0,0.01,0.01,0,0,0.0
324199.0,Direct Uses-Total Process,False,  Other Process Use,0.0,0.01,0,0,0,0.01,5,0.0
324199.0,Direct Uses-Total Process,False,  Process Cooling and Refrigeration,0.0,0.01,0,0,0,0,0,0.0
324199.0,Direct Uses-Total Process,False,  Process Heating,0.0,0.01,0,0.01,4,0.01,3,0.0
324199.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,-0.96,0,0.02,4,0.02,8,0
324199.0,End Use Not Reported,True,End Use Not Reported,41,0,0,0,0,0.01,0.0,41
324199.0,Indirect Uses-Boiler Fuel,False,  CHP and/or Cogeneration Process,0.0,0,0.01,0,1,0,1,0.0
324199.0,Indirect Uses-Boiler Fuel,False,  Conventional Boiler Use,0.0,0.01,0.01,0,0.01,0,0.01,0.0
324199.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,0.01,0.02,0,1,0,1,0
324199.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,55,-0.9199999999999999,0.02,0.06,5,0.06999999999999999,9,41
325110.0,Direct Uses-Total Nonprocess,False,  Conventional Electricity Generation,0.0,0,0,0.01,0.01,0,0,0.0
325110.0,Direct Uses-Total Nonprocess,False,  Facility HVAC (g),0.0,1,0,0,0.01,0,0,0.0
325110.0,Direct Uses-Total Nonprocess,False,  Facility Lighting,0.0,0.01,0,0,0,0,0,0.0
325110.0,Direct Uses-Total Nonprocess,False,  Onsite Transportation,0.0,0.01,0,0.01,0,0.01,0,0.0
325110.0,Direct Uses-Total Nonprocess,False,  Other Facility Support,0.0,0.01,0,0,0.01,0.01,0,0.0
325110.0,Direct Uses-Total Nonprocess,False,  Other Nonprocess Use,0.0,0,0,0.01,1,0,0,0.0
325110.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,1,0,0.03,1,0.02,0,0
325110.0,Direct Uses-Total Process,False,  Electro-Chemical Processes,0.0,2,0,0,0,0,0,0.0
325110.0,Direct Uses-Total Process,False,  Machine Drive,0.0,15,0,0.01,W,0,0,0.0
325110.0,Direct Uses-Total Process,False,  Other Process Use,0.0,0.01,0,0.01,1,0.01,0,0.0
325110.0,Direct Uses-Total Process,False,  Process Cooling and Refrigeration,0.0,4,0,0,3,0.01,0,0.0
325110.0,Direct Uses-Total Process,False,  Process Heating,0.0,0.01,0,0.01,W,0,0,0.0
325110.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,21,0,0.03,180,0.02,0,0
325110.0,End Use Not Reported,True,End Use Not Reported,296,0.01,0,0.01,0.01,1.0,0.0,295
325110.0,Indirect Uses-Boiler Fuel,False,  CHP and/or Cogeneration Process,0.0,0,0.01,0.01,45,0,0,0.0
325110.0,Indirect Uses-Boiler Fuel,False,  Conventional Boiler Use,0.0,0.01,1,0.01,22,0,0,0.0
325110.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,0.01,1,0.02,67,0,0,0
325110.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,568,22,1,0.09,248,1,0,295
325120.0,Direct Uses-Total Nonprocess,False,  Conventional Electricity Generation,0.0,0,0,0.01,0,0,0,0.0
325120.0,Direct Uses-Total Nonprocess,False,  Facility HVAC (g),0.0,1,0,0.01,0.01,0,0,0.0
325120.0,Direct Uses-Total Nonprocess,False,  Facility Lighting,0.0,0.01,0,0,0,0,0,0.0
325120.0,Direct Uses-Total Nonprocess,False,  Onsite Transportation,0.0,0,0,0.01,0,0.01,0,0.0
325120.0,Direct Uses-Total Nonprocess,False,  Other Facility Support,0.0,0.01,0,0.01,0,0,0,0.0
325120.0,Direct Uses-Total Nonprocess,False,  Other Nonprocess Use,0.0,0,0,0,0,0,0,0.0
325120.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,2,0,0.04,0.01,0.01,0,0
325120.0,Direct Uses-Total Process,False,  Electro-Chemical Processes,0.0,20,0,0,0,0,0,0.0
325120.0,Direct Uses-Total Process,False,  Machine Drive,0.0,42,0,0.01,0,0.01,0,0.0
325120.0,Direct Uses-Total Process,False,  Other Process Use,0.0,0.01,0,0,8,0.01,0,0.0
325120.0,Direct Uses-Total Process,False,  Process Cooling and Refrigeration,0.0,1,0,0.01,0.01,0,0,0.0
325120.0,Direct Uses-Total Process,False,  Process Heating,0.0,1,0,0.01,3,0,0,0.0
325120.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,64,0,0.03,12,0.02,0,0
325120.0,End Use Not Reported,True,End Use Not Reported,3,1,0,0.01,0,0.01,0.0,3
325120.0,Indirect Uses-Boiler Fuel,False,  CHP and/or Cogeneration Process,0.0,0,0,0.01,12.990000000000002,0,0,0.0
325120.0,Indirect Uses-Boiler Fuel,False,  Conventional Boiler Use,0.0,0.01,0,0.01,2,0,0,0.0
325120.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,0.01,0,0.02,14.990000000000002,0,0,0
325120.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,96,66,0,0.1,27,0.04,0,3
325181.0,Direct Uses-Total Nonprocess,False,  Conventional Electricity Generation,0.0,0,0,0.01,0,0,0,0.0
325181.0,Direct Uses-Total Nonprocess,False,  Facility HVAC (g),0.0,0.01,0,0.01,0.01,0.01,0,0.0
325181.0,Direct Uses-Total Nonprocess,False,  Facility Lighting,0.0,1,0,0,0,0,0,0.0
325181.0,Direct Uses-Total Nonprocess,False,  Onsite Transportation,0.0,0.01,0,0.01,0,0.01,0,0.0
325181.0,Direct Uses-Total Nonprocess,False,  Other Facility Support,0.0,0.01,0,0,0.01,0,0,0.0
325181.0,Direct Uses-Total Nonprocess,False,  Other Nonprocess Use,0.0,0,0,0.01,0,0,0,0.0
325181.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,1,0,0.04,0.02,0.02,0,0
325181.0,Direct Uses-Total Process,False,  Electro-Chemical Processes,0.0,23,0,0,0,0,0,0.0
325181.0,Direct Uses-Total Process,False,  Machine Drive,0.0,7,0,0.01,W,0,0,0.0
325181.0,Direct Uses-Total Process,False,  Other Process Use,0.0,0,0,0,0.01,0,0,0.0
325181.0,Direct Uses-Total Process,False,  Process Cooling and Refrigeration,0.0,0.01,0,0,0,0,0,0.0
325181.0,Direct Uses-Total Process,False,  Process Heating,0.0,0.01,0,0,W,0.01,4,0.0
325181.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,31,0,0.01,W,0.01,4,0
325181.0,End Use Not Reported,True,End Use Not Reported,17,0.01,0,0,0,0.01,0.0,17
325181.0,Indirect Uses-Boiler Fuel,False,  CHP and/or Cogeneration Process,0.0,0,0,0.01,69,0.01,35,0.0
325181.0,Indirect Uses-Boiler Fuel,False,  Conventional Boiler Use,0.0,0.01,0,0.01,6,0,0,0.0
325181.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,0.01,0,0.02,76,0.01,35,0
325181.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,W,32,0,0.07,W,0.05,39,17
325182.0,Direct Uses-Total Nonprocess,False,  Conventional Electricity Generation,0.0,0,0,0.01,0,0,0,0.0
325182.0,Direct Uses-Total Nonprocess,False,  Facility HVAC (g),0.0,0.01,0,0,0.01,0,0,0.0
325182.0,Direct Uses-Total Nonprocess,False,  Facility Lighting,0.0,0.01,0,0,0,0,0,0.0
325182.0,Direct Uses-Total Nonprocess,False,  Onsite Transportation,0.0,0,0,0.01,0,0.01,0,0.0
325182.0,Direct Uses-Total Nonprocess,False,  Other Facility Support,0.0,0.01,0,0,0.01,0,0,0.0
325182.0,Direct Uses-Total Nonprocess,False,  Other Nonprocess Use,0.0,0,0,0,0.01,0,0,0.0
325182.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,0.03,0,0.02,0.03,0.01,0,0
325182.0,Direct Uses-Total Process,False,  Electro-Chemical Processes,0.0,0,0,0,0,0,0,0.0
325182.0,Direct Uses-Total Process,False,  Machine Drive,0.0,1,0.01,0.01,2,0,0,0.0
325182.0,Direct Uses-Total Process,False,  Other Process Use,0.0,0.01,0,0,0.01,0,0,0.0
325182.0,Direct Uses-Total Process,False,  Process Cooling and Refrigeration,0.0,0.01,0,0,0,0,0,0.0
325182.0,Direct Uses-Total Process,False,  Process Heating,0.0,0.01,0,0,8,0,0,0.0
325182.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,1,0.01,0.01,11,0,0,0
325182.0,End Use Not Reported,True,End Use Not Reported,W,0,0,0,0,0.0,0.0,W
325182.0,Indirect Uses-Boiler Fuel,False,  CHP and/or Cogeneration Process,0.0,0,0,0,0.01,0,0,0.0
325182.0,Indirect Uses-Boiler Fuel,False,  Conventional Boiler Use,0.0,0.01,0,0,0.01,0,0,0.0
325182.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,0.01,0,0,0.02,0,0,0
325182.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,W,1,0.01,0.03,11,0.01,0,W
325188.0,Direct Uses-Total Nonprocess,False,  Conventional Electricity Generation,0.0,0,0,0.01,0.01,0,0,0.0
325188.0,Direct Uses-Total Nonprocess,False,  Facility HVAC (g),0.0,1,0,0.01,1,0.01,0,0.0
325188.0,Direct Uses-Total Nonprocess,False,  Facility Lighting,0.0,1,0,0,0,0,0,0.0
325188.0,Direct Uses-Total Nonprocess,False,  Onsite Transportation,0.0,0.01,0,0.01,0,0.01,0,0.0
325188.0,Direct Uses-Total Nonprocess,False,  Other Facility Support,0.0,0.01,0,0.01,0.01,0.01,0,0.0
325188.0,Direct Uses-Total Nonprocess,False,  Other Nonprocess Use,0.0,0.01,0,0.01,0.01,0.01,0,0.0
325188.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,3,0,0.05,2,0.04,0,0
325188.0,Direct Uses-Total Process,False,  Electro-Chemical Processes,0.0,17,0,0,0,0,0,0.0
325188.0,Direct Uses-Total Process,False,  Machine Drive,0.0,58,0,0.01,0.01,0,0,0.0
325188.0,Direct Uses-Total Process,False,  Other Process Use,0.0,0.01,0,0,0.01,0.01,0,0.0
325188.0,Direct Uses-Total Process,False,  Process Cooling and Refrigeration,0.0,1,0,0.01,0.01,0,0,0.0
325188.0,Direct Uses-Total Process,False,  Process Heating,0.0,5,1,0.01,29,0.01,0.01,0.0
325188.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,82,1,0.03,30,0.02,0.01,0
325188.0,End Use Not Reported,True,End Use Not Reported,63,0.01,0,0.01,0.01,0.01,0.0,62
325188.0,Indirect Uses-Boiler Fuel,False,  CHP and/or Cogeneration Process,0.0,0,0,0.01,10,0,16,0.0
325188.0,Indirect Uses-Boiler Fuel,False,  Conventional Boiler Use,0.0,0.01,0.01,0.01,8,0.01,1,0.0
325188.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,0.01,0.01,0.02,18,0.01,17,0
325188.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,214,84,1,1,49,0.07999999999999999,17,62
325192.0,Direct Uses-Total Nonprocess,False,  Conventional Electricity Generation,0.0,0,0,0.01,0,0,0,0.0
325192.0,Direct Uses-Total Nonprocess,False,  Facility HVAC (g),0.0,1,0,0.01,0.01,0.01,0,0.0
325192.0,Direct Uses-Total Nonprocess,False,  Facility Lighting,0.0,0.01,0,0,0,0,0,0.0
325192.0,Direct Uses-Total Nonprocess,False,  Onsite Transportation,0.0,0.01,0,0.01,0,0.01,0,0.0
325192.0,Direct Uses-Total Nonprocess,False,  Other Facility Support,0.0,0.01,0,0,0.01,0.01,0,0.0
325192.0,Direct Uses-Total Nonprocess,False,  Other Nonprocess Use,0.0,0.01,0,0,0,0,0,0.0
325192.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,1,0,0.03,0.02,0.03,0,0
325192.0,Direct Uses-Total Process,False,  Electro-Chemical Processes,0.0,0.01,0,0,0,0,0,0.0
325192.0,Direct Uses-Total Process,False,  Machine Drive,0.0,5,0,0.01,0,0,0,0.0
325192.0,Direct Uses-Total Process,False,  Other Process Use,0.0,0,0,0,0,0,0,0.0
325192.0,Direct Uses-Total Process,False,  Process Cooling and Refrigeration,0.0,2,0,0.01,0,0,0,0.0
325192.0,Direct Uses-Total Process,False,  Process Heating,0.0,1,0,0.01,9,0.01,0,0.0
325192.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,8,0,0.03,9,0.01,0,0
325192.0,End Use Not Reported,True,End Use Not Reported,19,0,0.01,0,0,0.0,0.0,18
325192.0,Indirect Uses-Boiler Fuel,False,  CHP and/or Cogeneration Process,0.0,0,1,0.01,4,0,0,0.0
325192.0,Indirect Uses-Boiler Fuel,False,  Conventional Boiler Use,0.0,0.01,0.01,0.01,9,0.01,0,0.0
325192.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,0.01,1,0.02,13,0.01,0,0
325192.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,52,9,2,0.08,22,0.05,0,18
325193.0,Direct Uses-Total Nonprocess,False,  Conventional Electricity Generation,0.0,0,0,0.01,0,0,0,0.0
325193.0,Direct Uses-Total Nonprocess,False,  Facility HVAC (g),0.0,1,0,0.01,2,0.01,0,0.0
325193.0,Direct Uses-Total Nonprocess,False,  Facility Lighting,0.0,1,0,0,0,0,0,0.0
325193.0,Direct Uses-Total Nonprocess,False,  Onsite Transportation,0.0,0.01,0,0.01,0,0.01,0,0.0
325193.0,Direct Uses-Total Nonprocess,False,  Other Facility Support,0.0,0.01,0,0,1,0.01,0,0.0
325193.0,Direct Uses-Total Nonprocess,False,  Other Nonprocess Use,0.0,0,0,0.01,0.01,0.01,0,0.0
325193.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,2,0,0.04,3,0.04,0,0
325193.0,Direct Uses-Total Process,False,  Electro-Chemical Processes,0.0,0.01,0,0,0,0,0,0.0
325193.0,Direct Uses-Total Process,False,  Machine Drive,0.0,18,0,0.01,0.01,0.01,0,0.0
325193.0,Direct Uses-Total Process,False,  Other Process Use,0.0,0.01,0,0.01,9,0.01,0,0.0
325193.0,Direct Uses-Total Process,False,  Process Cooling and Refrigeration,0.0,2,0,0,0.01,0,0,0.0
325193.0,Direct Uses-Total Process,False,  Process Heating,0.0,1,0,0.01,91,0.01,7,0.0
325193.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,22,0,0.03,101,0.03,7,0
325193.0,End Use Not Reported,True,End Use Not Reported,7,0.01,0,0.01,3,0.01,0.0,4
325193.0,Indirect Uses-Boiler Fuel,False,  CHP and/or Cogeneration Process,0.0,0,0,0.01,72,0.01,15,0.0
325193.0,Indirect Uses-Boiler Fuel,False,  Conventional Boiler Use,0.0,1,0,0.01,74,0.01,3,0.0
325193.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,1,0,0.02,146,0.02,18,0
325193.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,307,25,0,0.1,252,0.1,25,4
325199.0,Direct Uses-Total Nonprocess,False,  Conventional Electricity Generation,0.0,0,0,0.01,1,0,0,0.0
325199.0,Direct Uses-Total Nonprocess,False,  Facility HVAC (g),0.0,2,0,0.01,3,0.01,0,0.0
325199.0,Direct Uses-Total Nonprocess,False,  Facility Lighting,0.0,2,0,0,0,0,0,0.0
325199.0,Direct Uses-Total Nonprocess,False,  Onsite Transportation,0.0,0.01,0,0.01,0,0.01,0,0.0
325199.0,Direct Uses-Total Nonprocess,False,  Other Facility Support,0.0,1,0,0.01,1,0.01,0,0.0
325199.0,Direct Uses-Total Nonprocess,False,  Other Nonprocess Use,0.0,0.01,0,0.01,0.01,0.01,0,0.0
325199.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,5,0,0.05,5,0.04,0,0
325199.0,Direct Uses-Total Process,False,  Electro-Chemical Processes,0.0,-5,0,0,0,0,0,0.0
325199.0,Direct Uses-Total Process,False,  Machine Drive,0.0,25,0,0.01,5,0.01,0,0.0
325199.0,Direct Uses-Total Process,False,  Other Process Use,0.0,1,0,0.01,19,0.01,0,0.0
325199.0,Direct Uses-Total Process,False,  Process Cooling and Refrigeration,0.0,3,0,0.01,4,0.01,0,0.0
325199.0,Direct Uses-Total Process,False,  Process Heating,0.0,1,0,0.01,87,0.01,0,0.0
325199.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,26,0,0.04,116,0.04,0,0
