naics,enduse_cat,enduse_total,end_use,total,net_electricity,fuel_oil,diesel,natural_gas,NGL_HGL,coal,other
322110.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,4,0.01,0.02,14,0.01,0,0
322110.0,End Use Not Reported,True,End Use Not Reported,216,0,0.0,0,0,0.01,0.0,216
322110.0,Indirect Uses-Boiler Fuel,False,CHP and/or Cogeneration Process,0.0,0,2.0,0.01,15,0.01,1,0.0
322110.0,Indirect Uses-Boiler Fuel,False,Conventional Boiler Use,0.0,0.01,0.0,0.01,0,0,0,0.0
322110.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,0.01,2,0.02,15,0.01,1,0
322110.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,255,5,2,1,29,0.060000000000000005,1,216
322121.0,Direct Uses-Total Nonprocess,False,Conventional Electricity Generation,0.0,0,0.01,0.01,3,0,1,0.0
322121.0,Direct Uses-Total Nonprocess,False,Facility HVAC (g),0.0,1,0.01,0.01,3,0.01,0.01,0.0
322121.0,Direct Uses-Total Nonprocess,False,Facility Lighting,0.0,2,0.0,0,0,0,0,0.0
322121.0,Direct Uses-Total Nonprocess,False,Onsite Transportation,0.0,0.01,0.0,1,0.01,1,0,0.0
322121.0,Direct Uses-Total Nonprocess,False,Other Facility Support,0.0,0.01,0.0,0.01,0.01,0.01,0,0.0
322121.0,Direct Uses-Total Nonprocess,False,Other Nonprocess Use,0.0,0,0.01,0.01,0.01,0.01,0,0.0
322121.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,4,0.03,1,6,1,1,0
322121.0,Direct Uses-Total Process,False,Electro-Chemical Processes,0.0,0.01,0.0,0,0,0,0,0.0
322121.0,Direct Uses-Total Process,False,Machine Drive,0.0,49,0.01,0.01,15,0.01,0.01,0.0
322121.0,Direct Uses-Total Process,False,Other Process Use,0.0,0.01,0.0,0.01,1,0,2,0.0
322121.0,Direct Uses-Total Process,False,Process Cooling and Refrigeration,0.0,1,0.0,0,0.01,0,0,0.0
322121.0,Direct Uses-Total Process,False,Process Heating,0.0,2,2.0,0.01,49,0.01,3,0.0
322121.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,53,2,0.03,65,0.02,5,0
322121.0,End Use Not Reported,True,End Use Not Reported,431,0,0.0,0.01,0,0.01,3.0,427
322121.0,Indirect Uses-Boiler Fuel,False,CHP and/or Cogeneration Process,0.0,0,3.0,1,75,0.01,78,0.0
322121.0,Indirect Uses-Boiler Fuel,False,Conventional Boiler Use,0.0,2,4.0,0.01,15,0,6,0.0
322121.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,2,7,1,89,0.01,84,0
322121.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,752,59,9,2,160,1,93,427
322122.0,Direct Uses-Total Nonprocess,False,Conventional Electricity Generation,0.0,0,0.0,0,0,0,0,0.0
322122.0,Direct Uses-Total Nonprocess,False,Facility HVAC (g),0.0,0.01,0.0,0,0.01,0.01,0,0.0
322122.0,Direct Uses-Total Nonprocess,False,Facility Lighting,0.0,0.01,0.0,0,0,0,0,0.0
322122.0,Direct Uses-Total Nonprocess,False,Onsite Transportation,0.0,0.01,0.0,0.01,0,0.01,0,0.0
322122.0,Direct Uses-Total Nonprocess,False,Other Facility Support,0.0,0.01,0.0,0,0.01,0,0,0.0
322122.0,Direct Uses-Total Nonprocess,False,Other Nonprocess Use,0.0,0,0.0,0.01,0,0,0,0.0
322122.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,1,0,0.02,0.02,0.02,0,0
322122.0,Direct Uses-Total Process,False,Electro-Chemical Processes,0.0,1,0.0,0,0,0,0,0.0
322122.0,Direct Uses-Total Process,False,Machine Drive,0.0,16,0.0,0.01,0,0,0,0.0
322122.0,Direct Uses-Total Process,False,Other Process Use,0.0,9,0.0,0.01,0.01,0,0,0.0
322122.0,Direct Uses-Total Process,False,Process Cooling and Refrigeration,0.0,0.01,0.0,0,0,0,0,0.0
322122.0,Direct Uses-Total Process,False,Process Heating,0.0,0.01,0.0,0,2,0.01,0,0.0
322122.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,26,0,0.02,2,0.01,0,0
322122.0,End Use Not Reported,True,End Use Not Reported,23,1,0.0,0,0,0.0,0.0,22
322122.0,Indirect Uses-Boiler Fuel,False,CHP and/or Cogeneration Process,0.0,0,0.0,0.01,6,0,1,0.0
322122.0,Indirect Uses-Boiler Fuel,False,Conventional Boiler Use,0.0,1,0.0,0,0.01,0,0,0.0
322122.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,1,0,0.01,6,0,1,0
322122.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,59,28,0,0.05,8,0.03,1,22
322130.0,Direct Uses-Total Nonprocess,False,Conventional Electricity Generation,0.0,0,0.01,0.01,0.01,0,0.01,0.0
322130.0,Direct Uses-Total Nonprocess,False,Facility HVAC (g),0.0,2,0.01,0.01,5,0.01,0,0.0
322130.0,Direct Uses-Total Nonprocess,False,Facility Lighting,0.0,2,0.0,0,0,0,0,0.0
322130.0,Direct Uses-Total Nonprocess,False,Onsite Transportation,0.0,0.01,0.0,1,0,0.01,0,0.0
322130.0,Direct Uses-Total Nonprocess,False,Other Facility Support,0.0,1,0.0,0,1,0.01,0,0.0
322130.0,Direct Uses-Total Nonprocess,False,Other Nonprocess Use,0.0,0.01,0.0,0.01,0,0.01,0,0.0
322130.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,4,0.02,1,6,0.04,0.01,0
322130.0,Direct Uses-Total Process,False,Electro-Chemical Processes,0.0,0.01,0.0,0,0,0,0,0.0
322130.0,Direct Uses-Total Process,False,Machine Drive,0.0,46,0.0,0.01,2,0.01,0,0.0
322130.0,Direct Uses-Total Process,False,Other Process Use,0.0,1,0.0,0.01,2,0.01,0,0.0
322130.0,Direct Uses-Total Process,False,Process Cooling and Refrigeration,0.0,1,0.0,0,0,0,0,0.0
322130.0,Direct Uses-Total Process,False,Process Heating,0.0,1,2.0,0.01,38,0.01,3,0.0
322130.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,49,2,0.03,42,0.03,3,0
322130.0,End Use Not Reported,True,End Use Not Reported,622,1,0.01,0.01,0,0.01,0.0,621
322130.0,Indirect Uses-Boiler Fuel,False,CHP and/or Cogeneration Process,0.0,0,3.0,1,122,0.01,41,0.0
322130.0,Indirect Uses-Boiler Fuel,False,Conventional Boiler Use,0.0,1,0.01,0.01,18,0,1,0.0
322130.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,1,3,1,140,0.01,42,0
322130.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,917,55,5,2,188,1,45,621
324110.0,Direct Uses-Total Nonprocess,False,Conventional Electricity Generation,0.0,0,0.0,0.01,3,0.01,0,0.0
324110.0,Direct Uses-Total Nonprocess,False,Facility HVAC (g),0.0,6,0.0,0.01,2,0.01,0,0.0
324110.0,Direct Uses-Total Nonprocess,False,Facility Lighting,0.0,4,0.0,0,0,0,0,0.0
324110.0,Direct Uses-Total Nonprocess,False,Onsite Transportation,0.0,0,0.0,3,0,0.01,0,0.0
324110.0,Direct Uses-Total Nonprocess,False,Other Facility Support,0.0,2,0.0,0.01,0.01,0.01,0,0.0
324110.0,Direct Uses-Total Nonprocess,False,Other Nonprocess Use,0.0,0.01,0.0,1,0.01,0,0,0.0
324110.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,11,0,4,6,0.04,0,0
324110.0,Direct Uses-Total Process,False,Electro-Chemical Processes,0.0,0.01,0.0,0,0,0,0,0.0
324110.0,Direct Uses-Total Process,False,Machine Drive,0.0,140,0.0,1,9,0.01,0,0.0
324110.0,Direct Uses-Total Process,False,Other Process Use,0.0,1,0.0,0.01,28,0.01,0,0.0
324110.0,Direct Uses-Total Process,False,Process Cooling and Refrigeration,0.0,7,0.0,0,0.01,0.01,0,0.0
324110.0,Direct Uses-Total Process,False,Process Heating,0.0,-3,2.0,0.01,521,30,0,0.0
324110.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,145,2,1,559,30,0,0
324110.0,End Use Not Reported,True,End Use Not Reported,2275,2,0.01,0.01,104,0.01,0.0,2168
324110.0,Indirect Uses-Boiler Fuel,False,CHP and/or Cogeneration Process,0.0,0,0.0,0.01,227,2,1,0.0
324110.0,Indirect Uses-Boiler Fuel,False,Conventional Boiler Use,0.0,1,1.0,0.01,105,3,0,0.0
324110.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,1,1,1,332,5,1,0
324110.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,3372,160,3,6,1000,35,1,2168
324121.0,Direct Uses-Total Nonprocess,False,Conventional Electricity Generation,0.0,0,0.0,0.01,0.01,0,0,0.0
324121.0,Direct Uses-Total Nonprocess,False,Facility HVAC (g),0.0,0.01,0.01,0.01,1,0.01,0,0.0
324121.0,Direct Uses-Total Nonprocess,False,Facility Lighting,0.0,0.01,0.0,0,0,0,0,0.0
324121.0,Direct Uses-Total Nonprocess,False,Onsite Transportation,0.0,0.01,0.0,1,0.01,0.01,0,0.0
324121.0,Direct Uses-Total Nonprocess,False,Other Facility Support,0.0,0.01,0.0,0.01,0.01,0.01,0,0.0
324121.0,Direct Uses-Total Nonprocess,False,Other Nonprocess Use,0.0,0.01,0.0,0.01,0.01,0.01,0,0.0
324121.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,0.05,0.01,1,1,0.04,0,0
324121.0,Direct Uses-Total Process,False,Electro-Chemical Processes,0.0,0.01,0.0,0,0,0,0,0.0
324121.0,Direct Uses-Total Process,False,Machine Drive,0.0,2,0.01,1,4,0.01,0,0.0
324121.0,Direct Uses-Total Process,False,Other Process Use,0.0,0.01,0.01,0.01,2,0.01,0,0.0
324121.0,Direct Uses-Total Process,False,Process Cooling and Refrigeration,0.0,0.01,0.01,0.01,0.01,0,0,0.0
324121.0,Direct Uses-Total Process,False,Process Heating,0.0,1,1.0,1,30,1,0,0.0
324121.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,3,2,3,36,1,0,0
324121.0,End Use Not Reported,True,End Use Not Reported,5,0.01,0.0,0.01,0.01,0.01,0.0,4
324121.0,Indirect Uses-Boiler Fuel,False,CHP and/or Cogeneration Process,0.0,0,0.0,0.01,5,0.01,0,0.0
324121.0,Indirect Uses-Boiler Fuel,False,Conventional Boiler Use,0.0,0.01,0.0,0.01,1,0.01,0,0.0
324121.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,0.01,0,0.02,5,0.02,0,0
324121.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,57,3,2,5,42,1,0,4
324122.0,Direct Uses-Total Nonprocess,False,Conventional Electricity Generation,0.0,0,0.0,0.01,0.01,0,0,0.0
324122.0,Direct Uses-Total Nonprocess,False,Facility HVAC (g),0.0,0.01,0.0,0.01,1,0.01,0,0.0
324122.0,Direct Uses-Total Nonprocess,False,Facility Lighting,0.0,0.01,0.0,0,0,0,0,0.0
324122.0,Direct Uses-Total Nonprocess,False,Onsite Transportation,0.0,0.01,0.0,0.01,0.01,0.01,0,0.0
324122.0,Direct Uses-Total Nonprocess,False,Other Facility Support,0.0,0.01,0.0,0.01,0.01,0.01,0,0.0
324122.0,Direct Uses-Total Nonprocess,False,Other Nonprocess Use,0.0,0,0.0,0.01,0.01,0.01,0,0.0
324122.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,0.04,0,0.05,1,0.04,0,0
324122.0,Direct Uses-Total Process,False,Electro-Chemical Processes,0.0,0.01,0.0,0,0,0,0,0.0
324122.0,Direct Uses-Total Process,False,Machine Drive,0.0,2,0.0,0.01,0.01,0.01,0,0.0
324122.0,Direct Uses-Total Process,False,Other Process Use,0.0,0.01,0.0,0.01,0.01,0.01,0.01,0.0
324122.0,Direct Uses-Total Process,False,Process Cooling and Refrigeration,0.0,0.01,0.0,0,0.01,0,0,0.0
324122.0,Direct Uses-Total Process,False,Process Heating,0.0,0.01,0.0,0.01,7,0.01,0,0.0
324122.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,2,0,0.03,7,0.03,0.01,0
324122.0,End Use Not Reported,True,End Use Not Reported,*,0,0.0,0.01,0,0.01,0.0,0.01
324122.0,Indirect Uses-Boiler Fuel,False,CHP and/or Cogeneration Process,0.0,0,0.01,0.01,2,0.01,0,0.0
324122.0,Indirect Uses-Boiler Fuel,False,Conventional Boiler Use,0.0,0.01,0.0,0.01,1,0.01,0,0.0
324122.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,0.01,0.01,0.02,3,0.02,0,0
324122.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,14,2,0.01,0.11,11,0.1,0.01,0.01
324199.0,Direct Uses-Total Nonprocess,False,Conventional Electricity Generation,0.0,0,0.0,0.01,0,0,0,0.0
324199.0,Direct Uses-Total Nonprocess,False,Facility HVAC (g),0.0,0.01,0.0,0.01,1,0.01,0,0.0
324199.0,Direct Uses-Total Nonprocess,False,Facility Lighting,0.0,0.01,0.0,0,0,0,0,0.0
324199.0,Direct Uses-Total Nonprocess,False,Onsite Transportation,0.0,0.01,0.0,0.01,0,0.01,0,0.0
324199.0,Direct Uses-Total Nonprocess,False,Other Facility Support,0.0,0.01,0.0,0,0.01,0.01,0,0.0
324199.0,Direct Uses-Total Nonprocess,False,Other Nonprocess Use,0.0,0.01,0.0,0.01,0.01,0,0.01,0.0
324199.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,0.05,0,0.04,1,0.03,0.01,0
324199.0,Direct Uses-Total Process,False,Electro-Chemical Processes,0.0,0,0.0,0,0,0,0,0.0
324199.0,Direct Uses-Total Process,False,Machine Drive,0.0,-1,0.0,0.01,0,0,0,0.0
324199.0,Direct Uses-Total Process,False,Other Process Use,0.0,0.01,0.0,0.01,0,0.01,7,0.0
324199.0,Direct Uses-Total Process,False,Process Cooling and Refrigeration,0.0,0.01,0.0,0,0,0.01,0,0.0
324199.0,Direct Uses-Total Process,False,Process Heating,0.0,0.01,0.0,0.01,5,0.01,0,0.0
324199.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,-1,0,0.03,5,0.03,7,0
324199.0,End Use Not Reported,True,End Use Not Reported,44,0,0.0,0,0,0.01,0.0,44
324199.0,Indirect Uses-Boiler Fuel,False,CHP and/or Cogeneration Process,0.0,0,0.0,0.01,1,0.01,0,0.0
324199.0,Indirect Uses-Boiler Fuel,False,Conventional Boiler Use,0.0,0.01,0.0,0.01,1,0,0,0.0
324199.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,0.01,0,0.02,2,0.01,0,0
324199.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,58,-1,0,0.09000000000000001,8,0.07999999999999999,7,44
325110.0,Direct Uses-Total Nonprocess,False,Conventional Electricity Generation,0.0,0,0.0,0.01,0,0,0,0.0
325110.0,Direct Uses-Total Nonprocess,False,Facility HVAC (g),0.0,1,0.0,0.01,0.01,0.01,0,0.0
325110.0,Direct Uses-Total Nonprocess,False,Facility Lighting,0.0,0.01,0.0,0,0,0,0,0.0
325110.0,Direct Uses-Total Nonprocess,False,Onsite Transportation,0.0,0.01,0.0,0.01,0,0.01,0,0.0
325110.0,Direct Uses-Total Nonprocess,False,Other Facility Support,0.0,0.01,0.0,0.01,0.01,0,0,0.0
325110.0,Direct Uses-Total Nonprocess,False,Other Nonprocess Use,0.0,0.01,0.0,0.01,1,0,0,0.0
325110.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,1,0,0.05,1,0.02,0,0
325110.0,Direct Uses-Total Process,False,Electro-Chemical Processes,0.0,3,0.0,0,0,0,0,0.0
325110.0,Direct Uses-Total Process,False,Machine Drive,0.0,12,0.0,0.01,W,0.01,0,0.0
325110.0,Direct Uses-Total Process,False,Other Process Use,0.0,0,0.0,0.01,C,0.01,0,0.0
325110.0,Direct Uses-Total Process,False,Process Cooling and Refrigeration,0.0,3,0.0,0,3,0,0,0.0
325110.0,Direct Uses-Total Process,False,Process Heating,0.0,1,0.0,0,C,0.01,0,0.0
325110.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,19,0,0.02,221,0.03,0,0
325110.0,End Use Not Reported,True,End Use Not Reported,207,0,0.0,0.01,0,0.01,0.0,207
325110.0,Indirect Uses-Boiler Fuel,False,CHP and/or Cogeneration Process,0.0,0,0.0,0.01,68,0.01,0,0.0
325110.0,Indirect Uses-Boiler Fuel,False,Conventional Boiler Use,0.0,0.01,0.0,0.01,19,0.01,0,0.0
325110.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,0.01,0,0.02,87,0.02,0,0
325110.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,537,20,0,1,309,1,0,207
325120.0,Direct Uses-Total Nonprocess,False,Conventional Electricity Generation,0.0,0,0.0,0,0,0,0,0.0
325120.0,Direct Uses-Total Nonprocess,False,Facility HVAC (g),0.0,1,0.0,0.01,16,0.01,0,0.0
325120.0,Direct Uses-Total Nonprocess,False,Facility Lighting,0.0,0.01,0.0,0,0,0,0,0.0
325120.0,Direct Uses-Total Nonprocess,False,Onsite Transportation,0.0,0.01,0.0,0.01,0.01,0.01,0,0.0
325120.0,Direct Uses-Total Nonprocess,False,Other Facility Support,0.0,0.01,0.0,0.01,0.01,0.01,0,0.0
325120.0,Direct Uses-Total Nonprocess,False,Other Nonprocess Use,0.0,0.01,0.0,0.01,0,0,0,0.0
325120.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,2,0,0.04,16,0.03,0,0
325120.0,Direct Uses-Total Process,False,Electro-Chemical Processes,0.0,0.01,0.0,0,0,0,0,0.0
325120.0,Direct Uses-Total Process,False,Machine Drive,0.0,64,0.0,0.01,5,0,0,0.0
325120.0,Direct Uses-Total Process,False,Other Process Use,0.0,0,0.0,0,4,0,0,0.0
325120.0,Direct Uses-Total Process,False,Process Cooling and Refrigeration,0.0,1,0.0,0.01,0.01,0,0,0.0
325120.0,Direct Uses-Total Process,False,Process Heating,0.0,1,0.0,0.01,7,0,0,0.0
325120.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,66,0,0.03,17,0,0,0
325120.0,End Use Not Reported,True,End Use Not Reported,3,0.01,0.0,0,0,0.01,0.0,3
325120.0,Indirect Uses-Boiler Fuel,False,CHP and/or Cogeneration Process,0.0,0,0.0,0.01,2,0.01,0,0.0
325120.0,Indirect Uses-Boiler Fuel,False,Conventional Boiler Use,0.0,0.01,0.0,0.01,3,0,0,0.0
325120.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,0.01,0,0.02,5,0.01,0,0
325120.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,109,68,0,0.09000000000000001,38,0.05,0,3
325180.0,Direct Uses-Total Nonprocess,False,Conventional Electricity Generation,0.0,0,0.0,0.01,0,0,0,0.0
325180.0,Direct Uses-Total Nonprocess,False,Facility HVAC (g),0.0,2,0.0,0.01,2,0.01,0,0.0
325180.0,Direct Uses-Total Nonprocess,False,Facility Lighting,0.0,2,0.0,0,0,0,0,0.0
325180.0,Direct Uses-Total Nonprocess,False,Onsite Transportation,0.0,0.01,0.0,1,0,0.01,0,0.0
325180.0,Direct Uses-Total Nonprocess,False,Other Facility Support,0.0,1,0.0,0.01,0.01,0.01,0,0.0
325180.0,Direct Uses-Total Nonprocess,False,Other Nonprocess Use,0.0,0.01,0.0,0.01,0,0.01,0,0.0
325180.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,6,0,1,3,0.04,0,0
325180.0,Direct Uses-Total Process,False,Electro-Chemical Processes,0.0,40,0.0,0,0,0,0,0.0
325180.0,Direct Uses-Total Process,False,Machine Drive,0.0,18,0.0,0.01,47,0.01,0,0.0
325180.0,Direct Uses-Total Process,False,Other Process Use,0.0,5,0.0,0.01,1,0.01,0,0.0
325180.0,Direct Uses-Total Process,False,Process Cooling and Refrigeration,0.0,3,0.0,0.01,0.01,0,0,0.0
325180.0,Direct Uses-Total Process,False,Process Heating,0.0,4,0.0,0.01,49,0.01,2,0.0
325180.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,70,0,0.04,97,0.03,2,0
325180.0,End Use Not Reported,True,End Use Not Reported,76,1,0.0,0,0,0.01,0.0,74
325180.0,Indirect Uses-Boiler Fuel,False,CHP and/or Cogeneration Process,0.0,0,0.0,0.01,36,0.01,46,0.0
325180.0,Indirect Uses-Boiler Fuel,False,Conventional Boiler Use,0.0,2,0.0,0.01,15,0.01,5,0.0
325180.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,2,0,0.02,51,0.02,51,0
325180.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,358,79,0,1,151,0.1,53,74
325193.0,Direct Uses-Total Nonprocess,False,Conventional Electricity Generation,0.0,0,0.0,0.01,0,0,0,0.0
325193.0,Direct Uses-Total Nonprocess,False,Facility HVAC (g),0.0,1,0.0,0,3,0.01,0,0.0
325193.0,Direct Uses-Total Nonprocess,False,Facility Lighting,0.0,1,0.0,0,0,0,0,0.0
325193.0,Direct Uses-Total Nonprocess,False,Onsite Transportation,0.0,0.01,0.0,0.01,0.01,0.01,0,0.0
325193.0,Direct Uses-Total Nonprocess,False,Other Facility Support,0.0,0.01,0.0,0.01,1,0.01,0,0.0
325193.0,Direct Uses-Total Nonprocess,False,Other Nonprocess Use,0.0,0,0.0,0.01,0.01,0,0,0.0
325193.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,3,0,0.04,4,0.03,0,0
325193.0,Direct Uses-Total Process,False,Electro-Chemical Processes,0.0,0.01,0.0,0,0,0,0,0.0
325193.0,Direct Uses-Total Process,False,Machine Drive,0.0,26,0.0,0.01,1,0.01,0,0.0
325193.0,Direct Uses-Total Process,False,Other Process Use,0.0,1,0.0,0,15,0,0,0.0
325193.0,Direct Uses-Total Process,False,Process Cooling and Refrigeration,0.0,4,0.0,0,1,0,0,0.0
325193.0,Direct Uses-Total Process,False,Process Heating,0.0,2,0.0,0,121,0,3,0.0
325193.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,33,0,0.01,138,0.01,3,0
325193.0,End Use Not Reported,True,End Use Not Reported,55,1,0.0,0.01,3,0.01,43.0,8
325193.0,Indirect Uses-Boiler Fuel,False,CHP and/or Cogeneration Process,0.0,0,0.0,0,97,0,29,0.0
325193.0,Indirect Uses-Boiler Fuel,False,Conventional Boiler Use,0.0,1,0.0,0,121,0,6,0.0
325193.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,1,0,0,218,0,35,0
325193.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,491,39,0,1,363,0.05,80,8
325194.0,Direct Uses-Total Nonprocess,False,Conventional Electricity Generation,0.0,0,0.0,0.01,0,0,0,0.0
325194.0,Direct Uses-Total Nonprocess,False,Facility HVAC (g),0.0,1,0.0,0.01,0.01,0.01,0,0.0
325194.0,Direct Uses-Total Nonprocess,False,Facility Lighting,0.0,1,0.0,0,0,0,0,0.0
325194.0,Direct Uses-Total Nonprocess,False,Onsite Transportation,0.0,0.01,0.0,0.01,0,0.01,0,0.0
325194.0,Direct Uses-Total Nonprocess,False,Other Facility Support,0.0,0.01,0.0,0,0.01,0.01,0,0.0
325194.0,Direct Uses-Total Nonprocess,False,Other Nonprocess Use,0.0,0,0.0,0,0.01,0,0,0.0
325194.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,2,0,0.03,0.03,0.03,0,0
325194.0,Direct Uses-Total Process,False,Electro-Chemical Processes,0.0,0.01,0.0,0,0,0,0,0.0
325194.0,Direct Uses-Total Process,False,Machine Drive,0.0,5,0.0,0.01,0,0,0,0.0
325194.0,Direct Uses-Total Process,False,Other Process Use,0.0,0.01,0.0,0.01,0.01,0.01,0,0.0
325194.0,Direct Uses-Total Process,False,Process Cooling and Refrigeration,0.0,2,0.0,0.01,0,0,0,0.0
325194.0,Direct Uses-Total Process,False,Process Heating,0.0,1,0.0,0,8,0.01,0,0.0
325194.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,8,0,0.03,9,0.02,0,0
325194.0,End Use Not Reported,True,End Use Not Reported,7,0.01,0.0,0,0,0.0,0.0,7
325194.0,Indirect Uses-Boiler Fuel,False,CHP and/or Cogeneration Process,0.0,0,0.0,0,9,0,0,0.0
325194.0,Indirect Uses-Boiler Fuel,False,Conventional Boiler Use,0.0,0.01,0.0,0.01,6,0,0,0.0
325194.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,0.01,0,0.01,15,0,0,0
325194.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,41,10,0,0.06999999999999999,24,0.05,0,7
325199.0,Direct Uses-Total Nonprocess,False,Conventional Electricity Generation,0.0,0,0.0,0.01,0.01,0,0,0.0
325199.0,Direct Uses-Total Nonprocess,False,Facility HVAC (g),0.0,3,0.0,0.01,4,0.01,0,0.0
325199.0,Direct Uses-Total Nonprocess,False,Facility Lighting,0.0,3,0.0,0,0,0,0,0.0
325199.0,Direct Uses-Total Nonprocess,False,Onsite Transportation,0.0,0.01,0.0,0.01,0.01,0.01,0,0.0
325199.0,Direct Uses-Total Nonprocess,False,Other Facility Support,0.0,0.01,0.0,0.01,1,0.01,0,0.0
325199.0,Direct Uses-Total Nonprocess,False,Other Nonprocess Use,0.0,0.01,0.0,0.01,0.9800000000000004,0.01,0,0.0
325199.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,8,0,1,6,0.04,0,0
325199.0,Direct Uses-Total Process,False,Electro-Chemical Processes,0.0,3,0.0,0,0,0,0,0.0
325199.0,Direct Uses-Total Process,False,Machine Drive,0.0,36,0.0,1,15,0.01,0,0.0
325199.0,Direct Uses-Total Process,False,Other Process Use,0.0,0.01,0.0,0.01,20,0.01,0,0.0
325199.0,Direct Uses-Total Process,False,Process Cooling and Refrigeration,0.0,7,0.0,0,4,0.01,0,0.0
325199.0,Direct Uses-Total Process,False,Process Heating,0.0,2,0.0,0.01,88,0.01,0,0.0
325199.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,48,0,1,127,0.04,0,0
325199.0,End Use Not Reported,True,End Use Not Reported,321,1,0.0,0.01,0.01,0.01,13.0,307
325199.0,Indirect Uses-Boiler Fuel,False,CHP and/or Cogeneration Process,0.0,0,0.0,0.01,145,0.01,45,0.0
325199.0,Indirect Uses-Boiler Fuel,False,Conventional Boiler Use,0.0,1,2.0,0.01,84,0.01,1,0.0
325199.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,1,2,0.02,230,0.02,46,0
325199.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,791,57,2,2,364,0.11,59,307
325211.0,Direct Uses-Total Nonprocess,False,Conventional Electricity Generation,0.0,0,0.0,0.01,0.01,0,0,0.0
325211.0,Direct Uses-Total Nonprocess,False,Facility HVAC (g),0.0,3,0.01,0.01,4,0.01,1,0.0
325211.0,Direct Uses-Total Nonprocess,False,Facility Lighting,0.0,2,0.0,0,0,0,0,0.0
