C_T3EQC3C8MONTHLYINPUTS.FACILITY_ID,C_T3EQC3C8MONTHLYINPUTS.REPORTING_YEAR,C_T3EQC3C8MONTHLYINPUTS.FACILITY_NAME,C_T3EQC3C8MONTHLYINPUTS.UNIT_NAME,C_T3EQC3C8MONTHLYINPUTS.FUEL_TYPE,C_T3EQC3C8MONTHLYINPUTS.CARBON_CONTENT,C_T3EQC3C8MONTHLYINPUTS.CARBON_CONTENT_UOM,C_T3EQC3C8MONTHLYINPUTS.FUEL_COMBUSTED,C_T3EQC3C8MONTHLYINPUTS.FUEL_COMBUSTED_UOM,C_T3EQC3C8MONTHLYINPUTS.HIGH_HEAT_VALUE,C_T3EQC3C8MONTHLYINPUTS.HIGH_HEAT_VALUE_UOM,C_T3EQC3C8MONTHLYINPUTS.MONTH
1007985,2017,NATIONAL CEMENT COMPANY INC.,Kiln #1,Bituminous,0.5341,percent by weight  expressed as a decimal fraction,3309,short tons/month,,,September
1007985,2017,NATIONAL CEMENT COMPANY INC.,Kiln #1,Bituminous,0.5640,percent by weight  expressed as a decimal fraction,3587,short tons/month,,,December
1007033,2017,CEMEX de Puerto Rico  Inc.,Kiln 1 (Lime Plant),Bituminous,0,percent by weight  expressed as a decimal fraction,0,short tons/month,,,February
1012516,2016,Ingredion Incorporated,Keeler Boiler/ES-62C,Bituminous,0.536450,percent by weight  expressed as a decimal fraction,744.00,short tons/month,,,September
1012516,2016,Ingredion Incorporated,Keeler Boiler/ES-62C,Wood and Wood Residuals (dry basis),0.091033,percent by weight  expressed as a decimal fraction,10235.00,short tons/month,,,April
1012516,2016,Ingredion Incorporated,Keeler Boiler/ES-62C,Wood and Wood Residuals (dry basis),0.087750,percent by weight  expressed as a decimal fraction,6299.00,short tons/month,,,November
1000348,2017,Resolute FP US Inc. - Catawba Operations,08-3705,Tires,0.8656,percent by weight  expressed as a decimal fraction,137,short tons/month,,,November
1006412,2014,AMALGAMATED SUGAR CO LLC,SB-1,Bituminous,0.6556,percent by weight  expressed as a decimal fraction,0,short tons/month,,,January
1006412,2014,AMALGAMATED SUGAR CO LLC,SB-1,Bituminous,0.6556,percent by weight  expressed as a decimal fraction,0,short tons/month,,,July
1006412,2014,AMALGAMATED SUGAR CO LLC,SB-1,Bituminous,0.6556,percent by weight  expressed as a decimal fraction,0,short tons/month,,,August
1006412,2014,AMALGAMATED SUGAR CO LLC,SB-1,Bituminous,0.6556,percent by weight  expressed as a decimal fraction,1738,short tons/month,,,November
1003048,2017,SAPPI FINE PAPER (S.D. WARREN ) MILL,Hogged Fuel Boiler No.1,Tires,0.771,percent by weight  expressed as a decimal fraction,1806.49,short tons/month,,,August
1003048,2017,SAPPI FINE PAPER (S.D. WARREN ) MILL,Hogged Fuel Boiler No.1,Tires,0.709,percent by weight  expressed as a decimal fraction,1409.87,short tons/month,,,September
1003048,2017,SAPPI FINE PAPER (S.D. WARREN ) MILL,Hogged Fuel Boiler No.1,Tires,0.694,percent by weight  expressed as a decimal fraction,1349.89,short tons/month,,,December
1003048,2017,SAPPI FINE PAPER (S.D. WARREN ) MILL,Hogged Fuel Boiler No.2,Tires,0.7,percent by weight  expressed as a decimal fraction,1766.19,short tons/month,,,March
1003048,2017,SAPPI FINE PAPER (S.D. WARREN ) MILL,Hogged Fuel Boiler No.2,Tires,0.729,percent by weight  expressed as a decimal fraction,1008.81,short tons/month,,,July
1003703,2017,UNIVERSITY OF MISSOURI MU POWER PLANT,GP-Boilers 789 (EP07  EP08  EP09),Bituminous,0.6345,percent by weight  expressed as a decimal fraction,0,short tons/month,,,July
1003703,2017,UNIVERSITY OF MISSOURI MU POWER PLANT,Boiler 10 (EP10),Bituminous,0.6341,percent by weight  expressed as a decimal fraction,1684,short tons/month,,,November
1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 2,,0.0081,percent by weight  expressed as a decimal fraction,465776.3,short tons/month,,,July
1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 1,,0.0087,percent by weight  expressed as a decimal fraction,469384.8,short tons/month,,,November
1012516,2017,Ingredion Incorporated,Keeler Boiler/ES-62C,Bituminous,0.542400,percent by weight  expressed as a decimal fraction,632.0,short tons/month,,,January
1012516,2017,Ingredion Incorporated,Keeler Boiler/ES-62C,Bituminous,0.531625,percent by weight  expressed as a decimal fraction,257.0,short tons/month,,,March
1012516,2017,Ingredion Incorporated,Keeler Boiler/ES-62C,Wood and Wood Residuals (dry basis),0.094280,percent by weight  expressed as a decimal fraction,11049.0,short tons/month,,,January
1012516,2017,Ingredion Incorporated,Keeler Boiler/ES-62C,Wood and Wood Residuals (dry basis),0.083150,percent by weight  expressed as a decimal fraction,8285.0,short tons/month,,,May
1012516,2017,Ingredion Incorporated,Keeler Boiler/ES-62C,Agricultural Byproducts,0.098700,percent by weight  expressed as a decimal fraction,55.7,short tons/month,,,September
1005939,2015,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 02 Kiln 1,Petroleum Coke,0.895,percent by weight  expressed as a decimal fraction,4256,short tons/month,,,February
1005939,2015,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 2 Kiln 2,Petroleum Coke,0.896,percent by weight  expressed as a decimal fraction,2650,short tons/month,,,August
1006878,2015,American Crystal Sugar Company - Drayton,BL1,Subbituminous,0.570,percent by weight  expressed as a decimal fraction,3975,short tons/month,,,August
1002172,2015,RAIN CII CARBON LLC,AA-001,Petroleum Coke,0.889,percent by weight  expressed as a decimal fraction,845,short tons/month,,,April
1002172,2015,RAIN CII CARBON LLC,AA-001,Petroleum Coke,0,percent by weight  expressed as a decimal fraction,0,short tons/month,,,December
1005645,2015,Rain CII CARBON LLC - GRAMERCY COKE PLANT,GRP 001  Kiln,Petroleum Coke,0.892,percent by weight  expressed as a decimal fraction,188.42,short tons/month,,,February
1005645,2015,Rain CII CARBON LLC - GRAMERCY COKE PLANT,GRP 001  Kiln,Petroleum Coke,0.891,percent by weight  expressed as a decimal fraction,136.25,short tons/month,,,May
1001644,2015,METTIKI COAL  LLC,Thermal Dryer,Bituminous,0.7648,percent by weight  expressed as a decimal fraction,1167,short tons/month,,,March
1005132,2015,RAIN CII CARBON LLC/CHALMETTE COKE PLANT,UNF0001/Kiln 1,Petroleum Coke,0.872,percent by weight  expressed as a decimal fraction,139.69,short tons/month,,,January
1005132,2015,RAIN CII CARBON LLC/CHALMETTE COKE PLANT,UNF0001/Kiln 1,Petroleum Coke,0.893,percent by weight  expressed as a decimal fraction,16.78,short tons/month,,,July
1006024,2015,Duluth Steam One,GP-1,Subbituminous,0.3535,percent by weight  expressed as a decimal fraction,3564.5,short tons/month,,,February
1002172,2017,RAIN CII CARBON LLC,AA-001,Petroleum Coke,0.873,percent by weight  expressed as a decimal fraction,201.7,short tons/month,,,September
1005645,2017,Rain CII CARBON LLC - GRAMERCY COKE PLANT,GRP 001  Kiln,Petroleum Coke,0.871,percent by weight  expressed as a decimal fraction,4412.7,short tons/month,,,February
1005645,2017,Rain CII CARBON LLC - GRAMERCY COKE PLANT,GRP 001  Kiln,Petroleum Coke,0.898,percent by weight  expressed as a decimal fraction,6547.1,short tons/month,,,May
1005645,2017,Rain CII CARBON LLC - GRAMERCY COKE PLANT,GRP 001  Kiln,Petroleum Coke,0.896,percent by weight  expressed as a decimal fraction,7233.7,short tons/month,,,December
1005716,2016,Rain CII CARBON LLC - NORCO COKE PLANT,Kiln 1,Petroleum Coke,0.902,percent by weight  expressed as a decimal fraction,0,short tons/month,,,April
1001644,2016,METTIKI COAL  LLC,Thermal Dryer,Bituminous,0.7933,percent by weight  expressed as a decimal fraction,1344,short tons/month,,,April
1001644,2016,METTIKI COAL  LLC,Thermal Dryer,Bituminous,0.7920,percent by weight  expressed as a decimal fraction,1258,short tons/month,,,September
1001921,2014,MEDICAL CENTER COMPANY,GP-Coal_Boilers,Bituminous,0.71,percent by weight  expressed as a decimal fraction,6163.436,short tons/month,,,January
1001921,2014,MEDICAL CENTER COMPANY,GP-Coal_Boilers,Bituminous,0.74,percent by weight  expressed as a decimal fraction,5860.115,short tons/month,,,March
1005716,2015,Rain CII CARBON LLC - NORCO COKE PLANT,Kiln 1,Petroleum Coke,0.908,percent by weight  expressed as a decimal fraction,47.41,short tons/month,,,April
1005716,2015,Rain CII CARBON LLC - NORCO COKE PLANT,Kiln 1,Petroleum Coke,0.907,percent by weight  expressed as a decimal fraction,46.94,short tons/month,,,May
1005716,2015,Rain CII CARBON LLC - NORCO COKE PLANT,Kiln 1,Petroleum Coke,0.881,percent by weight  expressed as a decimal fraction,45.28,short tons/month,,,November
1002172,2016,RAIN CII CARBON LLC,AA-001,Petroleum Coke,0.882,percent by weight  expressed as a decimal fraction,1075.3,short tons/month,,,September
1002172,2016,RAIN CII CARBON LLC,AA-001,Petroleum Coke,0.883,percent by weight  expressed as a decimal fraction,67.1,short tons/month,,,December
1001921,2016,MEDICAL CENTER COMPANY,GP-Coal_Boilers,Bituminous,0.7293,percent by weight  expressed as a decimal fraction,4676.766,short tons/month,,,March
1001921,2016,MEDICAL CENTER COMPANY,GP-Coal_Boilers,Bituminous,0.7396,percent by weight  expressed as a decimal fraction,3433.739,short tons/month,,,July
1001921,2015,MEDICAL CENTER COMPANY,GP-Coal_Boilers,Bituminous,0.75,percent by weight  expressed as a decimal fraction,5723.162,short tons/month,,,January
1001921,2015,MEDICAL CENTER COMPANY,GP-Coal_Boilers,Bituminous,0.74,percent by weight  expressed as a decimal fraction,5331.513,short tons/month,,,March
1001921,2015,MEDICAL CENTER COMPANY,GP-Coal_Boilers,Bituminous,0.7472,percent by weight  expressed as a decimal fraction,4736.596,short tons/month,,,November
1001921,2015,MEDICAL CENTER COMPANY,GP-Coal_Boilers,Bituminous,0.752,percent by weight  expressed as a decimal fraction,5336.527,short tons/month,,,December
1006015,2017,United States Pipe and Foundry Company  LLC,Cupola,Coal Coke,0.917,percent by weight  expressed as a decimal fraction,2667.333,short tons/month,,,August
1005716,2017,Rain CII CARBON LLC - NORCO COKE PLANT,Kiln 1,Petroleum Coke,0.898,percent by weight  expressed as a decimal fraction,0,short tons/month,,,December
1001644,2017,METTIKI COAL  LLC,Thermal Dryer,Bituminous,0.8003,percent by weight  expressed as a decimal fraction,978,short tons/month,,,July
1001644,2017,METTIKI COAL  LLC,Thermal Dryer,Bituminous,0.7933,percent by weight  expressed as a decimal fraction,1198,short tons/month,,,October
1001644,2017,METTIKI COAL  LLC,Thermal Dryer,Bituminous,0.8050,percent by weight  expressed as a decimal fraction,1132,short tons/month,,,December
1005132,2017,RAIN CII CARBON LLC/CHALMETTE COKE PLANT,UNF0001/Kiln 1,Petroleum Coke,0.893,percent by weight  expressed as a decimal fraction,378.8,short tons/month,,,February
1005132,2017,RAIN CII CARBON LLC/CHALMETTE COKE PLANT,UNF0001/Kiln 1,Petroleum Coke,0.897,percent by weight  expressed as a decimal fraction,376.1,short tons/month,,,March
1012516,2016,Ingredion Incorporated,Keeler Boiler/ES-62C,Agricultural Byproducts,0.101500,percent by weight  expressed as a decimal fraction,380.90,short tons/month,,,July
1001906,2015,RAYONIER PERFORMANCE FIBERS LLC Fernandina Mill,No 6 Power Boiler,Wood and Wood Residuals (dry basis),0.472,percent by weight  expressed as a decimal fraction,15927,short tons/month,,,November
1004512,2015,OAK GROVE MINE,Unit 1 Thermal Dryer,Bituminous,0.781,percent by weight  expressed as a decimal fraction,1326.25,short tons/month,,,March
1004512,2015,OAK GROVE MINE,Unit 1 Thermal Dryer,Bituminous,0.781,percent by weight  expressed as a decimal fraction,1326.25,short tons/month,,,April
1007033,2017,CEMEX de Puerto Rico  Inc.,Kiln 1 (Lime Plant),Bituminous,0.656,percent by weight  expressed as a decimal fraction,794,short tons/month,,,June
1007033,2017,CEMEX de Puerto Rico  Inc.,Kiln 1 (Lime Plant),Bituminous,0,percent by weight  expressed as a decimal fraction,0,short tons/month,,,October
1003048,2016,SAPPI FINE PAPER (S.D. WARREN ) MILL,Hogged Fuel Boiler No.1,Tires,0.79,percent by weight  expressed as a decimal fraction,2028.8,short tons/month,,,September
1003048,2016,SAPPI FINE PAPER (S.D. WARREN ) MILL,Hogged Fuel Boiler No.1,Tires,0.769,percent by weight  expressed as a decimal fraction,826,short tons/month,,,October
1003048,2016,SAPPI FINE PAPER (S.D. WARREN ) MILL,Hogged Fuel Boiler No.2,Tires,0.786,percent by weight  expressed as a decimal fraction,1485.13,short tons/month,,,January
1003048,2016,SAPPI FINE PAPER (S.D. WARREN ) MILL,Hogged Fuel Boiler No.2,Tires,0.755,percent by weight  expressed as a decimal fraction,556.85,short tons/month,,,March
1003048,2016,SAPPI FINE PAPER (S.D. WARREN ) MILL,Hogged Fuel Boiler No.2,Tires,0.694,percent by weight  expressed as a decimal fraction,10.14,short tons/month,,,June
1004965,2016,UNITED STATES PIPE & FOUNDRY CO LLC,GP-Combustion and Annealing,Coal Coke,0.9162,percent by weight  expressed as a decimal fraction,401.85,short tons/month,,,May
1006878,2016,American Crystal Sugar Company - Drayton,BL1,Subbituminous,0.59,percent by weight  expressed as a decimal fraction,11875,short tons/month,,,October
1006738,2016,ILLINOIS CEMENT CO,423,Bituminous,0.4048,percent by weight  expressed as a decimal fraction,3600,short tons/month,,,February
1006738,2016,ILLINOIS CEMENT CO,423,Bituminous,0.4168,percent by weight  expressed as a decimal fraction,1300,short tons/month,,,March
1006738,2016,ILLINOIS CEMENT CO,423,Coal Coke,0.8332,percent by weight  expressed as a decimal fraction,5620,short tons/month,,,December
1007985,2016,NATIONAL CEMENT COMPANY INC.,Kiln #1,Bituminous,0.5305,percent by weight  expressed as a decimal fraction,1892,short tons/month,,,February
1007985,2016,NATIONAL CEMENT COMPANY INC.,Kiln #1,Bituminous,0.546,percent by weight  expressed as a decimal fraction,2405,short tons/month,,,November
1005848,2017,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0003 Kiln 2 Kiln Stack,Petroleum Coke,0.878,percent by weight  expressed as a decimal fraction,1210.7,short tons/month,,,January
1005848,2017,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0003 Kiln 2 Kiln Stack,Petroleum Coke,0.889,percent by weight  expressed as a decimal fraction,0,short tons/month,,,April
1005848,2017,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0002 Kiln 1 Kiln Stack,Petroleum Coke,0.887,percent by weight  expressed as a decimal fraction,1633.9,short tons/month,,,May
1000348,2017,Resolute FP US Inc. - Catawba Operations,08-2605,Tires,0.8438,percent by weight  expressed as a decimal fraction,133,short tons/month,,,March
1000348,2017,Resolute FP US Inc. - Catawba Operations,08-2605,Tires,0.8371,percent by weight  expressed as a decimal fraction,93,short tons/month,,,July
1000348,2017,Resolute FP US Inc. - Catawba Operations,08-3705,Tires,0.8371,percent by weight  expressed as a decimal fraction,193,short tons/month,,,September
1000348,2015,Resolute FP US Inc. - Catawba Operations,08-2605,Tires,0.7816,percent by weight  expressed as a decimal fraction,241.39,short tons/month,,,February
1000348,2015,Resolute FP US Inc. - Catawba Operations,08-2605,Tires,0.8267,percent by weight  expressed as a decimal fraction,335.68,short tons/month,,,May
1000348,2015,Resolute FP US Inc. - Catawba Operations,08-2605,Tires,0.8199,percent by weight  expressed as a decimal fraction,226.19,short tons/month,,,December
1000348,2015,Resolute FP US Inc. - Catawba Operations,08-3705,Tires,0.8297,percent by weight  expressed as a decimal fraction,398.06,short tons/month,,,June
1000348,2015,Resolute FP US Inc. - Catawba Operations,08-3705,Tires,0.8542,percent by weight  expressed as a decimal fraction,336.38,short tons/month,,,August
1000348,2015,Resolute FP US Inc. - Catawba Operations,08-3705,Tires,0.8183,percent by weight  expressed as a decimal fraction,392.48,short tons/month,,,September
1006852,2015,Lake Road,EU-0050,Subbituminous,0.5272,percent by weight  expressed as a decimal fraction,9082,short tons/month,,,February
1006852,2015,Lake Road,EU-0050,Subbituminous,0.5147,percent by weight  expressed as a decimal fraction,2233,short tons/month,,,August
1006738,2015,ILLINOIS CEMENT CO,423,Bituminous,0.45,percent by weight  expressed as a decimal fraction,2645,short tons/month,,,May
1006738,2015,ILLINOIS CEMENT CO,423,Bituminous,0.45,percent by weight  expressed as a decimal fraction,2645,short tons/month,,,June
1006738,2015,ILLINOIS CEMENT CO,423,Bituminous,0.45,percent by weight  expressed as a decimal fraction,2645,short tons/month,,,August
1006738,2015,ILLINOIS CEMENT CO,423,Coal Coke,0.85,percent by weight  expressed as a decimal fraction,8001,short tons/month,,,November
1007985,2015,NATIONAL CEMENT COMPANY INC.,Kiln #1,Bituminous,0.5548,percent by weight  expressed as a decimal fraction,9659,short tons/month,,,September
1007985,2015,NATIONAL CEMENT COMPANY INC.,Kiln #1,Bituminous,0.5193,percent by weight  expressed as a decimal fraction,3971,short tons/month,,,November
1005939,2017,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 02 Kiln 1,Petroleum Coke,0.902,percent by weight  expressed as a decimal fraction,4191.5,short tons/month,,,July
1005939,2017,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 2 Kiln 2,Petroleum Coke,0.898,percent by weight  expressed as a decimal fraction,3080.6,short tons/month,,,June
1000183,2017,P H Glatfelter Company - Chillicothe Fac,B013,Tires,0.54,percent by weight  expressed as a decimal fraction,1251,short tons/month,,,March
1000183,2017,P H Glatfelter Company - Chillicothe Fac,B013,Tires,0.72,percent by weight  expressed as a decimal fraction,767,short tons/month,,,July
1005939,2016,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 02 Kiln 1,Petroleum Coke,0.899,percent by weight  expressed as a decimal fraction,3200.7,short tons/month,,,January
1005939,2016,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 02 Kiln 1,Petroleum Coke,0.894,percent by weight  expressed as a decimal fraction,3400.1,short tons/month,,,July
1005939,2016,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 2 Kiln 2,Petroleum Coke,0.887,percent by weight  expressed as a decimal fraction,1527.6,short tons/month,,,July
1005939,2016,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 2 Kiln 2,Petroleum Coke,0.875,percent by weight  expressed as a decimal fraction,328.6,short tons/month,,,September
1005939,2016,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 2 Kiln 2,Petroleum Coke,0.886,percent by weight  expressed as a decimal fraction,1408.9,short tons/month,,,October
1005848,2015,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0003 Kiln 2 Kiln Stack,Petroleum Coke,0.8819,percent by weight  expressed as a decimal fraction,49.6,short tons/month,,,May
1005848,2015,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0003 Kiln 2 Kiln Stack,Petroleum Coke,0.8821,percent by weight  expressed as a decimal fraction,31.1,short tons/month,,,September
1005848,2016,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0003 Kiln 2 Kiln Stack,Petroleum Coke,0.877,percent by weight  expressed as a decimal fraction,220.7,short tons/month,,,September
1005848,2016,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0003 Kiln 2 Kiln Stack,Petroleum Coke,0.882,percent by weight  expressed as a decimal fraction,1529.7,short tons/month,,,November
1005848,2016,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0002 Kiln 1 Kiln Stack,Petroleum Coke,0.893,percent by weight  expressed as a decimal fraction,767.0,short tons/month,,,February
1005848,2016,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0002 Kiln 1 Kiln Stack,Petroleum Coke,0.878,percent by weight  expressed as a decimal fraction,1587.4,short tons/month,,,March
1002877,2016,Barrick Goldstrike Mines  Inc.,Roaster 2,,0.009,percent by weight  expressed as a decimal fraction,474546,short tons/month,,,January
1002877,2016,Barrick Goldstrike Mines  Inc.,Roaster 2,,0.0087,percent by weight  expressed as a decimal fraction,427268,short tons/month,,,February
1002877,2016,Barrick Goldstrike Mines  Inc.,Roaster 2,,0.0086,percent by weight  expressed as a decimal fraction,400415,short tons/month,,,May
1002877,2016,Barrick Goldstrike Mines  Inc.,Roaster 2,,0.0087,percent by weight  expressed as a decimal fraction,474844,short tons/month,,,June
1005991,2015,Expera Specialty Solutions  LLC,B26,,0.665,percent by weight  expressed as a decimal fraction,7814,short tons/month,,,January
1005991,2015,Expera Specialty Solutions  LLC,B26,,0.638,percent by weight  expressed as a decimal fraction,6907,short tons/month,,,April
1005991,2015,Expera Specialty Solutions  LLC,B26,,0.657,percent by weight  expressed as a decimal fraction,6979,short tons/month,,,November
1006852,2016,Lake Road,EU-0050,Subbituminous,0.5196,percent by weight  expressed as a decimal fraction,9185,short tons/month,,,October
1001906,2016,RAYONIER PERFORMANCE FIBERS LLC Fernandina Mill,No 6 Power Boiler,Wood and Wood Residuals (dry basis),0.5368,percent by weight  expressed as a decimal fraction,13268,short tons/month,,,January
1001906,2016,RAYONIER PERFORMANCE FIBERS LLC Fernandina Mill,No 6 Power Boiler,Wood and Wood Residuals (dry basis),0.5147,percent by weight  expressed as a decimal fraction,15143,short tons/month,,,March
1005707,2017,AMALGAMATED SUGAR CO LLC,S-B3,Bituminous,0,percent by weight  expressed as a decimal fraction,0,short tons/month,,,January
1006878,2017,American Crystal Sugar Company - Drayton,BL1,Subbituminous,0.59,percent by weight  expressed as a decimal fraction,6872,short tons/month,,,May
1006878,2017,American Crystal Sugar Company - Drayton,BL1,Subbituminous,0.59,percent by weight  expressed as a decimal fraction,10330,short tons/month,,,October
1004965,2017,UNITED STATES PIPE & FOUNDRY CO LLC,GP-Combustion and Annealing,Coal Coke,0.9160,percent by weight  expressed as a decimal fraction,600.5,short tons/month,,,February
1004965,2017,UNITED STATES PIPE & FOUNDRY CO LLC,GP-Combustion and Annealing,Coal Coke,0.9181,percent by weight  expressed as a decimal fraction,527.88,short tons/month,,,October
1004719,2017,CHENA POWER PLANT,Chena 1,Subbituminous,0.4355,percent by weight  expressed as a decimal fraction,2309,short tons/month,,,March
1004719,2017,CHENA POWER PLANT,Chena 1,Subbituminous,0.4335,percent by weight  expressed as a decimal fraction,2320,short tons/month,,,September
1004719,2017,CHENA POWER PLANT,Chena 2,Subbituminous,0.4362,percent by weight  expressed as a decimal fraction,2398,short tons/month,,,January
1004719,2017,CHENA POWER PLANT,Chena 2,Subbituminous,0.4265,percent by weight  expressed as a decimal fraction,2511,short tons/month,,,August
1004719,2017,CHENA POWER PLANT,Chena 2,Subbituminous,0.4326,percent by weight  expressed as a decimal fraction,2540,short tons/month,,,December
1004719,2017,CHENA POWER PLANT,Chena 3,Subbituminous,0.4355,percent by weight  expressed as a decimal fraction,1646,short tons/month,,,June
1004719,2017,CHENA POWER PLANT,Chena 3,Subbituminous,0.4335,percent by weight  expressed as a decimal fraction,1223,short tons/month,,,September
1004719,2017,CHENA POWER PLANT,Chena 5,Subbituminous,0.4355,percent by weight  expressed as a decimal fraction,12699,short tons/month,,,June
1005040,2017,Tata Chemicals (Soda Ash) Partners,D Boiler (GR-3-W),Bituminous,0.543,percent by weight  expressed as a decimal fraction,18894.37,short tons/month,,,May
1012516,2016,Ingredion Incorporated,Keeler Boiler/ES-62C,Bituminous,0.530667,percent by weight  expressed as a decimal fraction,651.45,short tons/month,,,February
1012516,2016,Ingredion Incorporated,Keeler Boiler/ES-62C,Bituminous,0.537250,percent by weight  expressed as a decimal fraction,435.00,short tons/month,,,June
1012516,2016,Ingredion Incorporated,Keeler Boiler/ES-62C,Bituminous,0.536075,percent by weight  expressed as a decimal fraction,866.10,short tons/month,,,August
1012516,2016,Ingredion Incorporated,Keeler Boiler/ES-62C,Bituminous,0.570400,percent by weight  expressed as a decimal fraction,564.00,short tons/month,,,December
1012516,2016,Ingredion Incorporated,Keeler Boiler/ES-62C,Wood and Wood Residuals (dry basis),0.086000,percent by weight  expressed as a decimal fraction,13199.80,short tons/month,,,January
1012516,2016,Ingredion Incorporated,Keeler Boiler/ES-62C,Wood and Wood Residuals (dry basis),0.092575,percent by weight  expressed as a decimal fraction,11233.00,short tons/month,,,December
1012516,2016,Ingredion Incorporated,Keeler Boiler/ES-62C,Agricultural Byproducts,0.102400,percent by weight  expressed as a decimal fraction,53.13,short tons/month,,,January
1012516,2016,Ingredion Incorporated,Keeler Boiler/ES-62C,Agricultural Byproducts,0.103800,percent by weight  expressed as a decimal fraction,75.94,short tons/month,,,June
1006412,2014,AMALGAMATED SUGAR CO LLC,SB-1,Subbituminous,0.552,percent by weight  expressed as a decimal fraction,4757,short tons/month,,,February
1003048,2017,SAPPI FINE PAPER (S.D. WARREN ) MILL,Hogged Fuel Boiler No.1,Tires,0.729,percent by weight  expressed as a decimal fraction,1517.29,short tons/month,,,July
1003048,2017,SAPPI FINE PAPER (S.D. WARREN ) MILL,Hogged Fuel Boiler No.1,Tires,0.718,percent by weight  expressed as a decimal fraction,314.19,short tons/month,,,October
1003048,2017,SAPPI FINE PAPER (S.D. WARREN ) MILL,Hogged Fuel Boiler No.2,Tires,0.771,percent by weight  expressed as a decimal fraction,1110.11,short tons/month,,,August
1003703,2017,UNIVERSITY OF MISSOURI MU POWER PLANT,GP-Boilers 789 (EP07  EP08  EP09),Bituminous,0.6325,percent by weight  expressed as a decimal fraction,0,short tons/month,,,August
1003703,2017,UNIVERSITY OF MISSOURI MU POWER PLANT,Boiler 10 (EP10),Bituminous,0.6351,percent by weight  expressed as a decimal fraction,177,short tons/month,,,May
1003703,2017,UNIVERSITY OF MISSOURI MU POWER PLANT,Boiler BFB-1 (EP19),Wood and Wood Residuals (dry basis),0.3095,percent by weight  expressed as a decimal fraction,12300,short tons/month,,,August
1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 2,Subbituminous,,,,,,,January
1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 2,Subbituminous,0.6787,percent by weight  expressed as a decimal fraction,134.26,short tons/month,,,September
1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 2,,0.0082,percent by weight  expressed as a decimal fraction,530913.8,short tons/month,,,January
1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 2,,0.0080,percent by weight  expressed as a decimal fraction,454968.1,short tons/month,,,June
1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 2,,0.0087,percent by weight  expressed as a decimal fraction,469384.8,short tons/month,,,November
1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 1,Subbituminous,,,,,,,March
1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 1,Subbituminous,0.6714,percent by weight  expressed as a decimal fraction,336.50,short tons/month,,,July
1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 1,,0.0081,percent by weight  expressed as a decimal fraction,465776.3,short tons/month,,,July
1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 1,,0.0087,percent by weight  expressed as a decimal fraction,505545.8,short tons/month,,,August
1012516,2017,Ingredion Incorporated,Keeler Boiler/ES-62C,Bituminous,0.534925,percent by weight  expressed as a decimal fraction,288.0,short tons/month,,,April
1012516,2017,Ingredion Incorporated,Keeler Boiler/ES-62C,Bituminous,0.537525,percent by weight  expressed as a decimal fraction,227.0,short tons/month,,,September
1012516,2017,Ingredion Incorporated,Keeler Boiler/ES-62C,Wood and Wood Residuals (dry basis),0.089000,percent by weight  expressed as a decimal fraction,9575.0,short tons/month,,,October
1012516,2017,Ingredion Incorporated,Keeler Boiler/ES-62C,Agricultural Byproducts,0.109000,percent by weight  expressed as a decimal fraction,36.0,short tons/month,,,February
1012516,2017,Ingredion Incorporated,Keeler Boiler/ES-62C,Agricultural Byproducts,0.094300,percent by weight  expressed as a decimal fraction,30.3,short tons/month,,,July
