C_T3EQC4C8MONTHLYINPUTS.FACILITY_ID,C_T3EQC4C8MONTHLYINPUTS.REPORTING_YEAR,C_T3EQC4C8MONTHLYINPUTS.FACILITY_NAME,C_T3EQC4C8MONTHLYINPUTS.UNIT_NAME,C_T3EQC4C8MONTHLYINPUTS.FUEL_TYPE,C_T3EQC4C8MONTHLYINPUTS.CARBON_CONTENT,C_T3EQC4C8MONTHLYINPUTS.CARBON_CONTENT_UOM,C_T3EQC4C8MONTHLYINPUTS.FUEL_COMBUSTED,C_T3EQC4C8MONTHLYINPUTS.FUEL_COMBUSTED_UOM,C_T3EQC4C8MONTHLYINPUTS.HIGH_HEAT_VALUE,C_T3EQC4C8MONTHLYINPUTS.HIGH_HEAT_VALUE_UOM,C_T3EQC4C8MONTHLYINPUTS.MONTH
1007845,2016,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W8,Residual Fuel Oil No. 6,3.14,kg C per gallon,1323472.80,gallons/month,,,July
1001906,2015,RAYONIER PERFORMANCE FIBERS LLC Fernandina Mill,No 6 Power Boiler,Residual Fuel Oil No. 6,3.384,kg C per gallon,3276,gallons/month,,,May
1007845,2015,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W3,Residual Fuel Oil No. 6,3.13,kg C per gallon,399980.00,gallons/month,,,July
1007845,2015,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W3,Residual Fuel Oil No. 6,3.15,kg C per gallon,246047.00,gallons/month,,,December
1007845,2015,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W4,Residual Fuel Oil No. 6,3.15,kg C per gallon,439328.40,gallons/month,,,February
1007845,2015,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W5,Residual Fuel Oil No. 6,3.16,kg C per gallon,1201856.00,gallons/month,,,August
1007845,2015,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W6,Residual Fuel Oil No. 6,3.16,kg C per gallon,318477.30,gallons/month,,,April
1007845,2015,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W6,Residual Fuel Oil No. 6,3.14,kg C per gallon,448741.50,gallons/month,,,June
1007845,2015,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W7,Residual Fuel Oil No. 6,3.17,kg C per gallon,2502038.50,gallons/month,,,March
1007845,2015,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W7,Residual Fuel Oil No. 6,3.13,kg C per gallon,2878773.00,gallons/month,,,July
1007845,2015,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W8,Residual Fuel Oil No. 6,3.16,kg C per gallon,2924796.00,gallons/month,,,August
1007845,2015,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W8,Residual Fuel Oil No. 6,3.14,kg C per gallon,2471572.00,gallons/month,,,September
1005504,2015,PREPA AGUIRRE POWER GENERATION COMPLEX,AG1,Residual Fuel Oil No. 6,3.16,kg C per gallon,14904364.86,gallons/month,,,April
1007452,2015,PR ELEC POWER AUTH SOUTH COAST STATION,SC5,Residual Fuel Oil No. 6,3.15,kg C per gallon,7173978,gallons/month,,,July
1007452,2015,PR ELEC POWER AUTH SOUTH COAST STATION,SC5,Residual Fuel Oil No. 6,3.18,kg C per gallon,4404500.52,gallons/month,,,November
1007452,2015,PR ELEC POWER AUTH SOUTH COAST STATION,SC6,Residual Fuel Oil No. 6,3.17,kg C per gallon,3931626.3,gallons/month,,,May
1003650,2015,PREPA Palo Seco Steam Power Plant,PS2,Residual Fuel Oil No. 6,3.25,kg C per gallon,2958359.88,gallons/month,,,January
1003650,2015,PREPA Palo Seco Steam Power Plant,PS2,Residual Fuel Oil No. 6,3.19,kg C per gallon,3272106.18,gallons/month,,,April
1003650,2015,PREPA Palo Seco Steam Power Plant,PS2,Residual Fuel Oil No. 6,3.13,kg C per gallon,2274454.56,gallons/month,,,May
1003650,2015,PREPA Palo Seco Steam Power Plant,PS2,Residual Fuel Oil No. 6,3.11,kg C per gallon,2293773.3,gallons/month,,,June
1003650,2015,PREPA Palo Seco Steam Power Plant,PS2,Residual Fuel Oil No. 6,3.14,kg C per gallon,3937741.08,gallons/month,,,July
1003650,2015,PREPA Palo Seco Steam Power Plant,PS4,Residual Fuel Oil No. 6,3.19,kg C per gallon,0,gallons/month,,,March
1003650,2015,PREPA Palo Seco Steam Power Plant,PS1,Residual Fuel Oil No. 6,3.17,kg C per gallon,2849640.36,gallons/month,,,September
1003650,2015,PREPA Palo Seco Steam Power Plant,PS1,Residual Fuel Oil No. 6,3.19,kg C per gallon,2471206.08,gallons/month,,,October
1000348,2015,Resolute FP US Inc. - Catawba Operations,08-3705,Residual Fuel Oil No. 6,3.365,kg C per gallon,12683.2,gallons/month,,,November
1003649,2015,PREPA San Juan Steam Power Plant,SJ8,Residual Fuel Oil No. 6,3.23,kg C per gallon,4314382.38,gallons/month,,,January
1003649,2015,PREPA San Juan Steam Power Plant,SJ8,Residual Fuel Oil No. 6,3.22,kg C per gallon,4748090.76,gallons/month,,,October
1003649,2015,PREPA San Juan Steam Power Plant,SJ9,Residual Fuel Oil No. 6,3.24,kg C per gallon,4065708.36,gallons/month,,,December
1003649,2015,PREPA San Juan Steam Power Plant,SJ7,Residual Fuel Oil No. 6,3.14,kg C per gallon,936797.40,gallons/month,,,April
1003649,2015,PREPA San Juan Steam Power Plant,SJ7,Residual Fuel Oil No. 6,3.15,kg C per gallon,4160656.08,gallons/month,,,May
1003649,2015,PREPA San Juan Steam Power Plant,SJ7,Residual Fuel Oil No. 6,3.16,kg C per gallon,4206357.96,gallons/month,,,July
1003649,2015,PREPA San Juan Steam Power Plant,SJ7,Residual Fuel Oil No. 6,3.17,kg C per gallon,3092905.2,gallons/month,,,September
1007740,2015,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K1,Residual Fuel Oil No. 6,3.19,kg C per gallon,2269582.00,gallons/month,,,August
1007740,2015,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K2,Residual Fuel Oil No. 6,3.2,kg C per gallon,2081822.00,gallons/month,,,September
1007740,2015,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K3,Residual Fuel Oil No. 6,3.21,kg C per gallon,462406.70,gallons/month,,,March
1007740,2015,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K3,Residual Fuel Oil No. 6,3.19,kg C per gallon,2272391.60,gallons/month,,,April
1007740,2015,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K4,Residual Fuel Oil No. 6,3.2,kg C per gallon,2457868.90,gallons/month,,,February
1007740,2015,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K4,Residual Fuel Oil No. 6,3.19,kg C per gallon,2967062.00,gallons/month,,,July
1007740,2015,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K4,Residual Fuel Oil No. 6,3.19,kg C per gallon,2903151.00,gallons/month,,,August
1007740,2015,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K4,Residual Fuel Oil No. 6,3.11,kg C per gallon,2861678.00,gallons/month,,,October
1007740,2015,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K5,Residual Fuel Oil No. 6,3.14,kg C per gallon,4503538.60,gallons/month,,,June
1007740,2015,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K6,Residual Fuel Oil No. 6,3.19,kg C per gallon,2675605.20,gallons/month,,,April
1007740,2015,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K6,Residual Fuel Oil No. 6,3.14,kg C per gallon,4619494.50,gallons/month,,,June
1007740,2015,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K6,Residual Fuel Oil No. 6,3.11,kg C per gallon,4509876.00,gallons/month,,,October
1006366,2016,Catalyst Paper Operations Inc. Rumford Division,Power Boiler No. 3,Residual Fuel Oil No. 6,2.56,kg C per gallon,0,gallons/month,,,June
1007740,2016,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K1,Residual Fuel Oil No. 6,3.09,kg C per gallon,2188588.4,gallons/month,,,April
1007740,2016,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K1,Residual Fuel Oil No. 6,3.16,kg C per gallon,1000396.9,gallons/month,,,June
1007740,2016,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K1,Residual Fuel Oil No. 6,3.13,kg C per gallon,2377394.7,gallons/month,,,August
1007740,2016,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K2,Residual Fuel Oil No. 6,3.15,kg C per gallon,2112343.0,gallons/month,,,January
1007740,2016,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K3,Residual Fuel Oil No. 6,3.17,kg C per gallon,550397.6,gallons/month,,,March
1007740,2016,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K3,Residual Fuel Oil No. 6,3.09,kg C per gallon,2147006.4,gallons/month,,,April
1007740,2016,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K3,Residual Fuel Oil No. 6,3.13,kg C per gallon,1712401.5,gallons/month,,,August
1007740,2016,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K4,Residual Fuel Oil No. 6,3.17,kg C per gallon,2298778.60,gallons/month,,,July
1007740,2016,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K4,Residual Fuel Oil No. 6,3.12,kg C per gallon,2409552.20,gallons/month,,,November
1007740,2016,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K5,Residual Fuel Oil No. 6,3.09,kg C per gallon,4606769.1,gallons/month,,,April
1007740,2016,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K6,Residual Fuel Oil No. 6,3.17,kg C per gallon,4567004.2,gallons/month,,,July
1007740,2016,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K6,Residual Fuel Oil No. 6,3.10,kg C per gallon,4670616.7,gallons/month,,,October
1001906,2016,RAYONIER PERFORMANCE FIBERS LLC Fernandina Mill,No 6 Power Boiler,Residual Fuel Oil No. 6,3.299,kg C per gallon,12516,gallons/month,,,April
1001906,2016,RAYONIER PERFORMANCE FIBERS LLC Fernandina Mill,No 6 Power Boiler,Residual Fuel Oil No. 6,3.265,kg C per gallon,6552,gallons/month,,,May
1006366,2017,Catalyst Paper Operations Inc. Rumford Division,Power Boiler No. 3,Residual Fuel Oil No. 6,2.82,kg C per gallon,0,gallons/month,,,October
1007845,2017,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W4,Residual Fuel Oil No. 6,3.15,kg C per gallon,273557.3,gallons/month,,,May
1007845,2017,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W4,Residual Fuel Oil No. 6,3.13,kg C per gallon,24731.4,gallons/month,,,October
1007845,2017,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W5,Residual Fuel Oil No. 6,3.15,kg C per gallon,0,gallons/month,,,May
1007845,2017,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W6,Residual Fuel Oil No. 6,3.16,kg C per gallon,140804.6,gallons/month,,,January
1007845,2017,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W6,Residual Fuel Oil No. 6,3.13,kg C per gallon,332492.2,gallons/month,,,November
1007845,2017,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W7,Residual Fuel Oil No. 6,3.15,kg C per gallon,2445194.2,gallons/month,,,March
1007740,2017,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K1,Residual Fuel Oil No. 6,3.07,kg C per gallon,2636342.5,gallons/month,,,July
1007740,2017,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K2,Residual Fuel Oil No. 6,3.10,kg C per gallon,412234.4,gallons/month,,,March
1007740,2017,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K2,Residual Fuel Oil No. 6,3.21,kg C per gallon,2052816.3,gallons/month,,,May
1007740,2017,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K3,Residual Fuel Oil No. 6,3.1,kg C per gallon,2237462.6,gallons/month,,,March
1007740,2017,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K3,Residual Fuel Oil No. 6,3.13,kg C per gallon,991672.7,gallons/month,,,June
1007740,2017,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K5,Residual Fuel Oil No. 6,3.07,kg C per gallon,776.2,gallons/month,,,July
1007740,2017,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K5,Residual Fuel Oil No. 6,3.13,kg C per gallon,63.4,gallons/month,,,August
1007740,2017,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K5,Residual Fuel Oil No. 6,3.15,kg C per gallon,4642647.9,gallons/month,,,December
1007033,2017,CEMEX de Puerto Rico  Inc.,Kiln 1 (Lime Plant),Residual Fuel Oil No. 6,1.83,kg C per gallon,1012,gallons/month,,,June
1007033,2017,CEMEX de Puerto Rico  Inc.,Kiln 1 (Lime Plant),Residual Fuel Oil No. 6,0,kg C per gallon,0,gallons/month,,,October
1003649,2016,PREPA San Juan Steam Power Plant,SJ8,Residual Fuel Oil No. 6,3.24,kg C per gallon,2641711.8,gallons/month,,,February
1003649,2016,PREPA San Juan Steam Power Plant,SJ9,Residual Fuel Oil No. 6,3.27,kg C per gallon,2140910.94,gallons/month,,,April
1003649,2016,PREPA San Juan Steam Power Plant,SJ9,Residual Fuel Oil No. 6,3.23,kg C per gallon,3945256.14,gallons/month,,,October
1003649,2016,PREPA San Juan Steam Power Plant,SJ7,Residual Fuel Oil No. 6,3.21,kg C per gallon,2487575.16,gallons/month,,,July
1003650,2016,PREPA Palo Seco Steam Power Plant,PS3,Residual Fuel Oil No. 6,3.20,kg C per gallon,5675765.76,gallons/month,,,January
1003650,2016,PREPA Palo Seco Steam Power Plant,PS3,Residual Fuel Oil No. 6,3.21,kg C per gallon,4094472.48,gallons/month,,,March
1004611,2014,Tanguisson Power Plant,1,Residual Fuel Oil No. 6,3.311,kg C per gallon,470984,gallons/month,,,April
1004611,2014,Tanguisson Power Plant,2,Residual Fuel Oil No. 6,3.318,kg C per gallon,0,gallons/month,,,June
1004611,2014,Tanguisson Power Plant,2,Residual Fuel Oil No. 6,3.268,kg C per gallon,0,gallons/month,,,July
1004611,2014,Tanguisson Power Plant,2,Residual Fuel Oil No. 6,3.268,kg C per gallon,39767,gallons/month,,,September
1000348,2015,Resolute FP US Inc. - Catawba Operations,08-3705,Residual Fuel Oil No. 6,3.384,kg C per gallon,0,gallons/month,,,July
1003650,2016,PREPA Palo Seco Steam Power Plant,PS3,Residual Fuel Oil No. 6,3.23,kg C per gallon,3028058.04,gallons/month,,,May
1003650,2016,PREPA Palo Seco Steam Power Plant,PS3,Residual Fuel Oil No. 6,3.27,kg C per gallon,6440823.06,gallons/month,,,August
1003650,2016,PREPA Palo Seco Steam Power Plant,PS3,Residual Fuel Oil No. 6,3.21,kg C per gallon,5452277.88,gallons/month,,,November
1003650,2016,PREPA Palo Seco Steam Power Plant,PS1,Residual Fuel Oil No. 6,3.22,kg C per gallon,2635463.04,gallons/month,,,January
1003650,2016,PREPA Palo Seco Steam Power Plant,PS1,Residual Fuel Oil No. 6,3.21,kg C per gallon,2183037.78,gallons/month,,,November
1003650,2016,PREPA Palo Seco Steam Power Plant,PS2,Residual Fuel Oil No. 6,3.17,kg C per gallon,3500857.92,gallons/month,,,June
1007985,2016,NATIONAL CEMENT COMPANY INC.,Kiln #1,Other Oil (>401 deg F),0.5990,kg C per gallon,1512,gallons/month,,,March
1005504,2016,PREPA AGUIRRE POWER GENERATION COMPLEX,AG1,Residual Fuel Oil No. 6,3.18,kg C per gallon,14595303.24,gallons/month,,,January
1005504,2016,PREPA AGUIRRE POWER GENERATION COMPLEX,AG1,Residual Fuel Oil No. 6,3.19,kg C per gallon,12417286.98,gallons/month,,,February
1000348,2017,Resolute FP US Inc. - Catawba Operations,08-2605,Residual Fuel Oil No. 6,3.36,kg C per gallon,49103,gallons/month,,,January
1000348,2017,Resolute FP US Inc. - Catawba Operations,08-2605,Residual Fuel Oil No. 6,,,,,,,August
1000348,2017,Resolute FP US Inc. - Catawba Operations,08-3705,Residual Fuel Oil No. 6,3.2,kg C per gallon,4782,gallons/month,,,June
1007452,2016,PR ELEC POWER AUTH SOUTH COAST STATION,SC3,Residual Fuel Oil No. 6,3.20,kg C per gallon,64554,gallons/month,,,January
1007452,2016,PR ELEC POWER AUTH SOUTH COAST STATION,SC3,Residual Fuel Oil No. 6,3.21,kg C per gallon,0,gallons/month,,,February
1007452,2016,PR ELEC POWER AUTH SOUTH COAST STATION,SC3,Residual Fuel Oil No. 6,3.22,kg C per gallon,0,gallons/month,,,March
1007452,2016,PR ELEC POWER AUTH SOUTH COAST STATION,SC3,Residual Fuel Oil No. 6,3.22,kg C per gallon,0,gallons/month,,,May
1007452,2016,PR ELEC POWER AUTH SOUTH COAST STATION,SC5,Residual Fuel Oil No. 6,3.17,kg C per gallon,3442702.62,gallons/month,,,December
1007452,2016,PR ELEC POWER AUTH SOUTH COAST STATION,SC6,Residual Fuel Oil No. 6,3.15,kg C per gallon,3069140.76,gallons/month,,,October
1007452,2016,PR ELEC POWER AUTH SOUTH COAST STATION,SC6,Residual Fuel Oil No. 6,3.14,kg C per gallon,3094222.74,gallons/month,,,November
1007452,2016,PR ELEC POWER AUTH SOUTH COAST STATION,SC6,Residual Fuel Oil No. 6,3.17,kg C per gallon,3378298.56,gallons/month,,,December
1007845,2016,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W3,Residual Fuel Oil No. 6,3.19,kg C per gallon,126639.50,gallons/month,,,January
1007845,2016,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W3,Residual Fuel Oil No. 6,3.18,kg C per gallon,224228.00,gallons/month,,,February
1007845,2016,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W4,Residual Fuel Oil No. 6,3.11,kg C per gallon,165631.90,gallons/month,,,June
1007845,2016,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W4,Residual Fuel Oil No. 6,3.2,kg C per gallon,384852.80,gallons/month,,,September
1007845,2016,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W6,Residual Fuel Oil No. 6,3.18,kg C per gallon,95396.0,gallons/month,,,December
1007845,2016,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W7,Residual Fuel Oil No. 6,3.14,kg C per gallon,1767507.10,gallons/month,,,July
1007845,2016,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W8,Residual Fuel Oil No. 6,3.18,kg C per gallon,2389869.00,gallons/month,,,December
1001906,2015,RAYONIER PERFORMANCE FIBERS LLC Fernandina Mill,No 6 Power Boiler,Residual Fuel Oil No. 6,3.382,kg C per gallon,37254,gallons/month,,,April
1007845,2015,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W5,Residual Fuel Oil No. 6,3.14,kg C per gallon,984891.00,gallons/month,,,September
1007845,2015,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W6,Residual Fuel Oil No. 6,3.16,kg C per gallon,522885.00,gallons/month,,,August
1007845,2015,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W6,Residual Fuel Oil No. 6,3.11,kg C per gallon,1088423.00,gallons/month,,,October
1007845,2015,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W7,Residual Fuel Oil No. 6,3.14,kg C per gallon,2500470.00,gallons/month,,,September
1007845,2015,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W7,Residual Fuel Oil No. 6,3.13,kg C per gallon,2693719.00,gallons/month,,,November
1007845,2015,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W8,Residual Fuel Oil No. 6,3.14,kg C per gallon,898603.50,gallons/month,,,June
1007845,2015,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W8,Residual Fuel Oil No. 6,3.15,kg C per gallon,1944911.00,gallons/month,,,December
1005504,2015,PREPA AGUIRRE POWER GENERATION COMPLEX,AG1,Residual Fuel Oil No. 6,3.26,kg C per gallon,11112057.18,gallons/month,,,February
1007452,2015,PR ELEC POWER AUTH SOUTH COAST STATION,SC3,Residual Fuel Oil No. 6,3.16,kg C per gallon,0,gallons/month,,,April
1007452,2015,PR ELEC POWER AUTH SOUTH COAST STATION,SC3,Residual Fuel Oil No. 6,3.17,kg C per gallon,0,gallons/month,,,May
1007452,2015,PR ELEC POWER AUTH SOUTH COAST STATION,SC3,Residual Fuel Oil No. 6,3.20,kg C per gallon,0,gallons/month,,,August
1007452,2015,PR ELEC POWER AUTH SOUTH COAST STATION,SC4,Residual Fuel Oil No. 6,3.15,kg C per gallon,0,gallons/month,,,July
1007452,2015,PR ELEC POWER AUTH SOUTH COAST STATION,SC4,Residual Fuel Oil No. 6,3.10,kg C per gallon,0,gallons/month,,,September
1007452,2015,PR ELEC POWER AUTH SOUTH COAST STATION,SC4,Residual Fuel Oil No. 6,3.22,kg C per gallon,720132,gallons/month,,,December
1007452,2015,PR ELEC POWER AUTH SOUTH COAST STATION,SC5,Residual Fuel Oil No. 6,3.22,kg C per gallon,2407104,gallons/month,,,December
1007452,2015,PR ELEC POWER AUTH SOUTH COAST STATION,SC6,Residual Fuel Oil No. 6,3.22,kg C per gallon,3304698.6,gallons/month,,,January
1007452,2015,PR ELEC POWER AUTH SOUTH COAST STATION,SC6,Residual Fuel Oil No. 6,3.13,kg C per gallon,4778637.36,gallons/month,,,March
1007452,2015,PR ELEC POWER AUTH SOUTH COAST STATION,SC6,Residual Fuel Oil No. 6,3.20,kg C per gallon,4554417.42,gallons/month,,,August
1003650,2015,PREPA Palo Seco Steam Power Plant,PS2,Residual Fuel Oil No. 6,3.21,kg C per gallon,926545.62,gallons/month,,,November
1003650,2015,PREPA Palo Seco Steam Power Plant,PS4,Residual Fuel Oil No. 6,3.11,kg C per gallon,0,gallons/month,,,June
1003650,2015,PREPA Palo Seco Steam Power Plant,PS4,Residual Fuel Oil No. 6,3.15,kg C per gallon,0,gallons/month,,,July
1003650,2015,PREPA Palo Seco Steam Power Plant,PS4,Residual Fuel Oil No. 6,3.19,kg C per gallon,0,gallons/month,,,October
1003650,2015,PREPA Palo Seco Steam Power Plant,PS3,Residual Fuel Oil No. 6,3.15,kg C per gallon,0,gallons/month,,,July
1003650,2015,PREPA Palo Seco Steam Power Plant,PS1,Residual Fuel Oil No. 6,3.19,kg C per gallon,2427532.38,gallons/month,,,March
1003650,2015,PREPA Palo Seco Steam Power Plant,PS1,Residual Fuel Oil No. 6,3.11,kg C per gallon,3070490.64,gallons/month,,,May
1003650,2015,PREPA Palo Seco Steam Power Plant,PS1,Residual Fuel Oil No. 6,3.21,kg C per gallon,0,gallons/month,,,November
1000348,2015,Resolute FP US Inc. - Catawba Operations,08-3705,Residual Fuel Oil No. 6,3.365,kg C per gallon,179.9,gallons/month,,,October
1000348,2015,Resolute FP US Inc. - Catawba Operations,08-2550,Residual Fuel Oil No. 6,3.40,kg C per gallon,39092,gallons/month,,,January
1000348,2015,Resolute FP US Inc. - Catawba Operations,08-2550,Residual Fuel Oil No. 6,3.39,kg C per gallon,426069,gallons/month,,,March
1000348,2015,Resolute FP US Inc. - Catawba Operations,08-2550,Residual Fuel Oil No. 6,3.36,kg C per gallon,102122,gallons/month,,,October
1003649,2015,PREPA San Juan Steam Power Plant,SJ8,Residual Fuel Oil No. 6,3.15,kg C per gallon,2154130.44,gallons/month,,,May
1003649,2015,PREPA San Juan Steam Power Plant,SJ10,Residual Fuel Oil No. 6,3.16,kg C per gallon,0,gallons/month,,,July
1003649,2015,PREPA San Juan Steam Power Plant,SJ10,Residual Fuel Oil No. 6,3.22,kg C per gallon,0,gallons/month,,,November
1003649,2015,PREPA San Juan Steam Power Plant,SJ9,Residual Fuel Oil No. 6,3.23,kg C per gallon,4009857.18,gallons/month,,,January
1003649,2015,PREPA San Juan Steam Power Plant,SJ9,Residual Fuel Oil No. 6,3.25,kg C per gallon,3855569.34,gallons/month,,,February
1003649,2015,PREPA San Juan Steam Power Plant,SJ9,Residual Fuel Oil No. 6,3.22,kg C per gallon,3727859.94,gallons/month,,,November
1003649,2015,PREPA San Juan Steam Power Plant,SJ7,Residual Fuel Oil No. 6,3.23,kg C per gallon,0,gallons/month,,,January
1003649,2015,PREPA San Juan Steam Power Plant,SJ7,Residual Fuel Oil No. 6,3.16,kg C per gallon,4460244.6,gallons/month,,,August
1007740,2015,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K1,Residual Fuel Oil No. 6,3.2,kg C per gallon,1940170.80,gallons/month,,,February
1007740,2015,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K1,Residual Fuel Oil No. 6,3.14,kg C per gallon,1709666.10,gallons/month,,,June
1007740,2015,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K1,Residual Fuel Oil No. 6,3.19,kg C per gallon,2272072.00,gallons/month,,,July
1007740,2015,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K2,Residual Fuel Oil No. 6,3.21,kg C per gallon,2189826.60,gallons/month,,,March
1007740,2015,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K2,Residual Fuel Oil No. 6,3.11,kg C per gallon,310045.00,gallons/month,,,October
1007740,2015,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K3,Residual Fuel Oil No. 6,3.19,kg C per gallon,2544370.00,gallons/month,,,July
1007740,2015,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K4,Residual Fuel Oil No. 6,3.16,kg C per gallon,2741625.00,gallons/month,,,November
1007740,2015,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K5,Residual Fuel Oil No. 6,3.2,kg C per gallon,2882955.00,gallons/month,,,January
1007740,2015,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K5,Residual Fuel Oil No. 6,3.15,kg C per gallon,4673395.30,gallons/month,,,May
1007740,2015,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K5,Residual Fuel Oil No. 6,3.19,kg C per gallon,184243.00,gallons/month,,,July
1006366,2016,Catalyst Paper Operations Inc. Rumford Division,Power Boiler No. 3,Residual Fuel Oil No. 6,2.87,kg C per gallon,0,gallons/month,,,August
1007740,2016,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K3,Residual Fuel Oil No. 6,3.15,kg C per gallon,2025686.8,gallons/month,,,September
1007740,2016,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K3,Residual Fuel Oil No. 6,3.10,kg C per gallon,1673284.0,gallons/month,,,October
