C_T2EQC2CMONTHLYINPUTS.FACILITY_ID,C_T2EQC2CMONTHLYINPUTS.REPORTING_YEAR,C_T2EQC2CMONTHLYINPUTS.FACILITY_NAME,C_T2EQC2CMONTHLYINPUTS.UNIT_NAME,C_T2EQC2CMONTHLYINPUTS.FUEL_TYPE,C_T2EQC2CMONTHLYINPUTS.MONTH,C_T2EQC2CMONTHLYINPUTS.MASS_OF_STEAM,C_T2EQC2CMONTHLYINPUTS.MASS_OF_STEAM_UOM,C_T2EQC2CMONTHLYINPUTS.BOILER_RATIO_B,C_T2EQC2CMONTHLYINPUTS.BOILER_HEAT_UOM
1004475,2015,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 3,Municipal Solid Waste,February,21171113.1,pounds steam,0.0012026,mmBtu/pounds steam
1004475,2015,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 3,Municipal Solid Waste,March,21171113.1,pounds steam,0.0012026,mmBtu/pounds steam
1004475,2015,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 3,Municipal Solid Waste,August,21171113.1,pounds steam,0.0012026,mmBtu/pounds steam
1004475,2015,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 1,Municipal Solid Waste,October,10275513.4,pounds steam,0.001389,mmBtu/pounds steam
1004475,2015,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 1,Municipal Solid Waste,December,10275513.4,pounds steam,0.001389,mmBtu/pounds steam
1004475,2015,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 2,Municipal Solid Waste,February,10559612.3,pounds steam,0.001389,mmBtu/pounds steam
1004475,2015,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 2,Municipal Solid Waste,March,10559612.3,pounds steam,0.001389,mmBtu/pounds steam
1004475,2015,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 2,Municipal Solid Waste,April,10559612.3,pounds steam,0.001389,mmBtu/pounds steam
1004475,2015,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 2,Municipal Solid Waste,June,10559612.3,pounds steam,0.001389,mmBtu/pounds steam
1000219,2015,French Island,1,Municipal Solid Waste,November,15245100,pounds steam,0.00164,mmBtu/pounds steam
1000219,2015,French Island,2,Wood and Wood Residuals (dry basis),March,22370466,pounds steam,0.00166333,mmBtu/pounds steam
1000219,2015,French Island,2,Municipal Solid Waste,April,15895326,pounds steam,0.00166333,mmBtu/pounds steam
1006774,2017,Red Wing Plant,EU 001,Wood and Wood Residuals (dry basis),October,95355,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2017,Red Wing Plant,EU 001,Municipal Solid Waste,January,70064855,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2017,Red Wing Plant,EU 001,Municipal Solid Waste,March,,,0.00160681,mmBtu/pounds steam
1006774,2017,Red Wing Plant,EU 002,Wood and Wood Residuals (dry basis),April,68294,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2017,Red Wing Plant,EU 002,Wood and Wood Residuals (dry basis),July,17902,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2017,Red Wing Plant,EU 002,Wood and Wood Residuals (dry basis),September,38005,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2017,Red Wing Plant,EU 002,Municipal Solid Waste,May,65860965,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2017,Red Wing Plant,EU 002,Municipal Solid Waste,July,61555200,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2017,Red Wing Plant,EU 002,Municipal Solid Waste,December,,,0.00160681,mmBtu/pounds steam
1003410,2017,Key City/Wilmarth Plant,1,Municipal Solid Waste,February,26454288,pounds steam,0.00159027,mmBtu/pounds steam
1003410,2017,Key City/Wilmarth Plant,1,Municipal Solid Waste,March,,,0.00159027,mmBtu/pounds steam
1003410,2017,Key City/Wilmarth Plant,1,Municipal Solid Waste,May,,,0.00159027,mmBtu/pounds steam
1003410,2017,Key City/Wilmarth Plant,1,Municipal Solid Waste,October,47872033,pounds steam,0.00159027,mmBtu/pounds steam
1003410,2017,Key City/Wilmarth Plant,1,Municipal Solid Waste,December,53550146,pounds steam,0.00159027,mmBtu/pounds steam
1003410,2017,Key City/Wilmarth Plant,2,Municipal Solid Waste,April,65504884,pounds steam,0.00159027,mmBtu/pounds steam
1003410,2017,Key City/Wilmarth Plant,2,Municipal Solid Waste,August,62451755,pounds steam,0.00159027,mmBtu/pounds steam
1003410,2017,Key City/Wilmarth Plant,2,Municipal Solid Waste,October,60587188,pounds steam,0.00159027,mmBtu/pounds steam
1007282,2017,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler B,Municipal Solid Waste,August,,,0.00122,mmBtu/pounds steam
1007282,2017,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler B,Municipal Solid Waste,December,,,0.00122,mmBtu/pounds steam
1006774,2014,Red Wing Plant,EU 001,Municipal Solid Waste,July,66532996,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2014,Red Wing Plant,EU 001,Municipal Solid Waste,November,64832705,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2014,Red Wing Plant,EU 002,Municipal Solid Waste,January,55354193,pounds steam,0.00160681,mmBtu/pounds steam
1003410,2014,Key City/Wilmarth Plant,1,Municipal Solid Waste,February,48348787,pounds steam,0.00159027,mmBtu/pounds steam
1003410,2014,Key City/Wilmarth Plant,1,Municipal Solid Waste,October,59407592,pounds steam,0.00159027,mmBtu/pounds steam
1007282,2017,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler B,Municipal Solid Waste,October,,,0.00122,mmBtu/pounds steam
1003410,2014,Key City/Wilmarth Plant,2,Municipal Solid Waste,February,34281045,pounds steam,0.00159027,mmBtu/pounds steam
1004475,2014,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 1,Municipal Solid Waste,January,9636685.5,pounds steam,0.001389,mmBtu/pounds steam
1004475,2014,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 1,Municipal Solid Waste,May,9636685.5,pounds steam,0.001389,mmBtu/pounds steam
1004475,2014,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 1,Municipal Solid Waste,July,9636685.5,pounds steam,0.001389,mmBtu/pounds steam
1004475,2014,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 1,Municipal Solid Waste,October,9636685.5,pounds steam,0.001389,mmBtu/pounds steam
1005172,2014,COVANTA BRISTOL  INC,GP-Combustors,Municipal Solid Waste,February,103739500,pounds steam,0.001665,mmBtu/pounds steam
1005172,2014,COVANTA BRISTOL  INC,GP-Combustors,Municipal Solid Waste,August,103739500,pounds steam,0.001665,mmBtu/pounds steam
1005673,2014,REGIONAL WASTE SYSTEMS INCORPORATED,A Boiler,Municipal Solid Waste,February,41102500,pounds steam,0.0013,mmBtu/pounds steam
1005673,2014,REGIONAL WASTE SYSTEMS INCORPORATED,B Boiler,Municipal Solid Waste,January,50357600,pounds steam,0.0013,mmBtu/pounds steam
1005673,2014,REGIONAL WASTE SYSTEMS INCORPORATED,B Boiler,Municipal Solid Waste,April,40626300,pounds steam,0.0013,mmBtu/pounds steam
1001646,2015,COVANTA MARION  INC,MWC-1,Municipal Solid Waste,May,47394083,pounds steam,0.001608,mmBtu/pounds steam
1001646,2015,COVANTA MARION  INC,MWC-1,Municipal Solid Waste,July,47394083,pounds steam,0.001608,mmBtu/pounds steam
1001646,2015,COVANTA MARION  INC,MWC-2,Municipal Solid Waste,February,46398167,pounds steam,0.001608,mmBtu/pounds steam
1001646,2015,COVANTA MARION  INC,MWC-2,Municipal Solid Waste,October,46398167,pounds steam,0.001608,mmBtu/pounds steam
1003200,2015,Covanta Stanislaus Inc.,GP-1,Municipal Solid Waste,March,143412800,pounds steam,0.00172,mmBtu/pounds steam
1003200,2015,Covanta Stanislaus Inc.,GP-1,Municipal Solid Waste,September,144605100,pounds steam,0.00172,mmBtu/pounds steam
1003200,2015,Covanta Stanislaus Inc.,GP-1,Municipal Solid Waste,October,124303300,pounds steam,0.00172,mmBtu/pounds steam
1004540,2015,Wheelabrator Lisbon Inc.,Unit 2,Municipal Solid Waste,March,47769417,pounds steam,0.00163,mmBtu/pounds steam
1004540,2015,Wheelabrator Lisbon Inc.,Unit 2,Municipal Solid Waste,May,47769417,pounds steam,0.00163,mmBtu/pounds steam
1004540,2015,Wheelabrator Lisbon Inc.,Unit 2,Municipal Solid Waste,July,47769417,pounds steam,0.00163,mmBtu/pounds steam
1004540,2015,Wheelabrator Lisbon Inc.,Unit 1,Municipal Solid Waste,February,47768167,pounds steam,0.00163,mmBtu/pounds steam
1004540,2015,Wheelabrator Lisbon Inc.,Unit 1,Municipal Solid Waste,April,47768167,pounds steam,0.00163,mmBtu/pounds steam
1004540,2015,Wheelabrator Lisbon Inc.,Unit 1,Municipal Solid Waste,June,47768167,pounds steam,0.00163,mmBtu/pounds steam
1005673,2015,REGIONAL WASTE SYSTEMS INCORPORATED,B Boiler,Municipal Solid Waste,January,47758400,pounds steam,0.0013,mmBtu/pounds steam
1005673,2015,REGIONAL WASTE SYSTEMS INCORPORATED,B Boiler,Municipal Solid Waste,May,30037200,pounds steam,0.0013,mmBtu/pounds steam
1005673,2015,REGIONAL WASTE SYSTEMS INCORPORATED,B Boiler,Municipal Solid Waste,November,42092900,pounds steam,0.0013,mmBtu/pounds steam
1005172,2015,COVANTA BRISTOL  INC,GP-Combustors,Municipal Solid Waste,April,125729581.8,pounds steam,0.001665,mmBtu/pounds steam
1005172,2015,COVANTA BRISTOL  INC,GP-Combustors,Municipal Solid Waste,May,125729581.8,pounds steam,0.001665,mmBtu/pounds steam
1005172,2015,COVANTA BRISTOL  INC,GP-Combustors,Municipal Solid Waste,July,125729581.8,pounds steam,0.001665,mmBtu/pounds steam
1000047,2015,PENOBSCOT ENERGY RECOVERY CO.,GP-MWC,Municipal Solid Waste,July,156334167,pounds steam,0.00136,mmBtu/pounds steam
1000047,2015,PENOBSCOT ENERGY RECOVERY CO.,GP-MWC,Municipal Solid Waste,December,156334167,pounds steam,0.00136,mmBtu/pounds steam
1004618,2017,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 1,Municipal Solid Waste,April,21055000,pounds steam,0.00141,mmBtu/pounds steam
1004618,2017,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 1,Municipal Solid Waste,September,41437800,pounds steam,0.00141,mmBtu/pounds steam
1004618,2017,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 2,Municipal Solid Waste,August,43782000,pounds steam,0.00141,mmBtu/pounds steam
1006008,2017,CLEWISTON SUGAR HOUSE,EU 001 - Boiler No. 1,Agricultural Byproducts,June,34236940,pounds steam,0.00215,mmBtu/pounds steam
1006008,2017,CLEWISTON SUGAR HOUSE,EU 001 - Boiler No. 1,Agricultural Byproducts,August,0,pounds steam,0.00215,mmBtu/pounds steam
1006008,2017,CLEWISTON SUGAR HOUSE,EU 001 - Boiler No. 1,Agricultural Byproducts,December,103915910,pounds steam,0.00215,mmBtu/pounds steam
1006008,2017,CLEWISTON SUGAR HOUSE,EU 014 - Boiler No. 7,Agricultural Byproducts,January,204336220,pounds steam,0.00211,mmBtu/pounds steam
1006008,2017,CLEWISTON SUGAR HOUSE,EU 014 - Boiler No. 7,Agricultural Byproducts,August,0,pounds steam,0.00211,mmBtu/pounds steam
1006008,2017,CLEWISTON SUGAR HOUSE,EU 014 - Boiler No. 7,Agricultural Byproducts,December,219577400,pounds steam,0.00211,mmBtu/pounds steam
1006008,2017,CLEWISTON SUGAR HOUSE,EU 009 - Boiler No. 4,Agricultural Byproducts,March,169264780,pounds steam,0.00221,mmBtu/pounds steam
1006008,2017,CLEWISTON SUGAR HOUSE,EU 009 - Boiler No. 4,Agricultural Byproducts,April,166580160,pounds steam,0.00221,mmBtu/pounds steam
1006008,2017,CLEWISTON SUGAR HOUSE,EU 009 - Boiler No. 4,Agricultural Byproducts,July,0,pounds steam,0.00221,mmBtu/pounds steam
1006008,2017,CLEWISTON SUGAR HOUSE,EU 028 - Boiler No. 8,Agricultural Byproducts,May,143061875,pounds steam,0.00187,mmBtu/pounds steam
1006008,2017,CLEWISTON SUGAR HOUSE,EU 002 - Boiler No. 2,Agricultural Byproducts,October,53224120,pounds steam,0.00215,mmBtu/pounds steam
1006774,2016,Red Wing Plant,EU 001,Municipal Solid Waste,May,70134817,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2016,Red Wing Plant,EU 001,Municipal Solid Waste,September,58003417,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2016,Red Wing Plant,EU 002,Wood and Wood Residuals (dry basis),September,24701,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2016,Red Wing Plant,EU 002,Wood and Wood Residuals (dry basis),December,124344,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2016,Red Wing Plant,EU 002,Municipal Solid Waste,September,48365896,pounds steam,0.00160681,mmBtu/pounds steam
1004475,2016,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 3,Municipal Solid Waste,March,21468473.7,pounds steam,0.0012026,mmBtu/pounds steam
1004475,2016,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 3,Municipal Solid Waste,September,21468473.7,pounds steam,0.0012026,mmBtu/pounds steam
1004475,2016,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 1,Municipal Solid Waste,May,9802784.6,pounds steam,0.001389,mmBtu/pounds steam
1004475,2016,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 2,Municipal Solid Waste,May,10356301.4,pounds steam,0.001389,mmBtu/pounds steam
1002561,2017,SUSQUEHANNA RESOURCE MGMT COMPLEX,MWC Unit 1,Municipal Solid Waste,July,48941083,pounds steam,0.001685,mmBtu/pounds steam
1002561,2017,SUSQUEHANNA RESOURCE MGMT COMPLEX,MWC Unit 2,Municipal Solid Waste,April,45667666,pounds steam,0.001685,mmBtu/pounds steam
1002561,2017,SUSQUEHANNA RESOURCE MGMT COMPLEX,MWC Unit 3,Municipal Solid Waste,March,44954166,pounds steam,0.001685,mmBtu/pounds steam
1002561,2017,SUSQUEHANNA RESOURCE MGMT COMPLEX,MWC Unit 3,Municipal Solid Waste,August,44954166,pounds steam,0.001685,mmBtu/pounds steam
1007282,2016,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler A,Municipal Solid Waste,September,25924000,pounds steam,0.00122,mmBtu/pounds steam
1007282,2016,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler A,Municipal Solid Waste,November,32169000,pounds steam,0.00122,mmBtu/pounds steam
1007282,2016,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler B,Municipal Solid Waste,November,31221000,pounds steam,0.00122,mmBtu/pounds steam
1007282,2016,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler B,Municipal Solid Waste,December,36810000,pounds steam,0.00122,mmBtu/pounds steam
1004963,2015,Covanta WBH,Unit 1,Municipal Solid Waste,May,63001916,pounds steam,0.001589,mmBtu/pounds steam
1004963,2015,Covanta WBH,Unit 1,Municipal Solid Waste,September,63001916,pounds steam,0.001589,mmBtu/pounds steam
1004963,2015,Covanta WBH,Unit 3,Municipal Solid Waste,July,64434333,pounds steam,0.001589,mmBtu/pounds steam
1004963,2015,Covanta WBH,Unit 3,Municipal Solid Waste,November,64434333,pounds steam,0.001589,mmBtu/pounds steam
1003410,2015,Key City/Wilmarth Plant,2,Municipal Solid Waste,January,16303650,pounds steam,0.00159027,mmBtu/pounds steam
1003410,2015,Key City/Wilmarth Plant,2,Municipal Solid Waste,July,67039584,pounds steam,0.00159027,mmBtu/pounds steam
1004969,2015,Wheelabrator Portsmouth Inc.,Unit 1,Municipal Solid Waste,June,91057916.67,pounds steam,0.00132,mmBtu/pounds steam
1004969,2015,Wheelabrator Portsmouth Inc.,Unit 2,Municipal Solid Waste,February,93833083.33,pounds steam,0.00132,mmBtu/pounds steam
1004969,2015,Wheelabrator Portsmouth Inc.,Unit 2,Municipal Solid Waste,March,93833083.33,pounds steam,0.00132,mmBtu/pounds steam
1004969,2015,Wheelabrator Portsmouth Inc.,Unit 2,Municipal Solid Waste,October,93833083.33,pounds steam,0.00132,mmBtu/pounds steam
1004969,2015,Wheelabrator Portsmouth Inc.,Unit 3,Municipal Solid Waste,March,91093500,pounds steam,0.00132,mmBtu/pounds steam
1004969,2015,Wheelabrator Portsmouth Inc.,Unit 3,Municipal Solid Waste,July,91093500,pounds steam,0.00132,mmBtu/pounds steam
1004969,2015,Wheelabrator Portsmouth Inc.,Unit 4,Municipal Solid Waste,January,89678333.33,pounds steam,0.00132,mmBtu/pounds steam
1004969,2015,Wheelabrator Portsmouth Inc.,Unit 4,Municipal Solid Waste,July,89678333.33,pounds steam,0.00132,mmBtu/pounds steam
1004969,2015,Wheelabrator Portsmouth Inc.,Unit 4,Municipal Solid Waste,September,89678333.33,pounds steam,0.00132,mmBtu/pounds steam
1004969,2015,Wheelabrator Portsmouth Inc.,Unit 4,Municipal Solid Waste,October,89678333.33,pounds steam,0.00132,mmBtu/pounds steam
1004618,2015,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 1,Municipal Solid Waste,December,41695000,pounds steam,0.00141,mmBtu/pounds steam
1000219,2014,French Island,1,Municipal Solid Waste,July,18064135,pounds steam,0.00164,mmBtu/pounds steam
1000219,2014,French Island,2,Wood and Wood Residuals (dry basis),June,19366449,pounds steam,0.00166333,mmBtu/pounds steam
1000219,2014,French Island,2,Wood and Wood Residuals (dry basis),November,18858555,pounds steam,0.00166333,mmBtu/pounds steam
1000219,2014,French Island,2,Municipal Solid Waste,June,14921676,pounds steam,0.00166333,mmBtu/pounds steam
1000219,2014,French Island,2,Municipal Solid Waste,July,14292468,pounds steam,0.00166333,mmBtu/pounds steam
1000219,2014,French Island,2,Municipal Solid Waste,September,9006811,pounds steam,0.00166333,mmBtu/pounds steam
1000219,2014,French Island,2,Municipal Solid Waste,December,16339841,pounds steam,0.00166333,mmBtu/pounds steam
1000362,2014,CAMDEN CNTY RESOURCE RECOVERY ASSOC,GP-Facility Emissions,Municipal Solid Waste,January,182114130,pounds steam,0.00146,mmBtu/pounds steam
1000047,2016,PENOBSCOT ENERGY RECOVERY CO.,GP-MWC,Municipal Solid Waste,January,152849889,pounds steam,0.00136,mmBtu/pounds steam
1000047,2016,PENOBSCOT ENERGY RECOVERY CO.,GP-MWC,Municipal Solid Waste,February,152849889,pounds steam,0.00136,mmBtu/pounds steam
1000047,2016,PENOBSCOT ENERGY RECOVERY CO.,GP-MWC,Municipal Solid Waste,June,152849889,pounds steam,0.00136,mmBtu/pounds steam
1003244,2017,HUNTSVILLE SOLID WASTE DISPOSAL AUTHORIT,GP-MWC 1 & 2  PB 1  2  3  & 4,Municipal Solid Waste,March,118958250,pounds steam,0.001449,mmBtu/pounds steam
1001869,2017,COVANTA WARREN ENERGY RESOURCE CO,GP-Stack,Municipal Solid Waste,September,81907000,pounds steam,0.00176,mmBtu/pounds steam
1001869,2017,COVANTA WARREN ENERGY RESOURCE CO,GP-Stack,Municipal Solid Waste,December,81907000,pounds steam,0.00176,mmBtu/pounds steam
1006340,2017,PERHAM RESOURCE RECOVERY FACILITY,North Unit,Municipal Solid Waste,February,15596800,pounds steam,0.001324,mmBtu/pounds steam
1006340,2017,PERHAM RESOURCE RECOVERY FACILITY,North Unit,Municipal Solid Waste,August,15596800,pounds steam,0.001324,mmBtu/pounds steam
1006340,2017,PERHAM RESOURCE RECOVERY FACILITY,South Unit,Municipal Solid Waste,February,12226875,pounds steam,0.001309,mmBtu/pounds steam
1006340,2017,PERHAM RESOURCE RECOVERY FACILITY,South Unit,Municipal Solid Waste,November,12226875,pounds steam,0.001309,mmBtu/pounds steam
1005172,2017,COVANTA BRISTOL  INC,GP-Combustors,Municipal Solid Waste,May,103424000,pounds steam,0.001665,mmBtu/pounds steam
1005172,2017,COVANTA BRISTOL  INC,GP-Combustors,Municipal Solid Waste,December,103424000,pounds steam,0.001665,mmBtu/pounds steam
1005673,2017,REGIONAL WASTE SYSTEMS INCORPORATED,A Boiler,Municipal Solid Waste,June,50873000,pounds steam,0.0013,mmBtu/pounds steam
1005673,2017,REGIONAL WASTE SYSTEMS INCORPORATED,B Boiler,Municipal Solid Waste,January,47683200,pounds steam,0.0013,mmBtu/pounds steam
1002744,2015,SOUTHEASTERN CT RESOURCE RECOVERY FACILITY,GP-Boilers 1 and 2,Municipal Solid Waste,January,125502287.65,pounds steam,0.00179,mmBtu/pounds steam
1002744,2015,SOUTHEASTERN CT RESOURCE RECOVERY FACILITY,GP-Boilers 1 and 2,Municipal Solid Waste,February,125502287.65,pounds steam,0.00179,mmBtu/pounds steam
1003200,2017,Covanta Stanislaus Inc.,GP-1,Municipal Solid Waste,November,135641000,pounds steam,0.00172,mmBtu/pounds steam
1004279,2015,WHEELABRATOR GLOUCESTER COMPANY  L.P.,Unit 2,Municipal Solid Waste,April,42320083,pounds steam,0.00151,mmBtu/pounds steam
1004279,2015,WHEELABRATOR GLOUCESTER COMPANY  L.P.,Unit 1,Municipal Solid Waste,August,43918583,pounds steam,0.00151,mmBtu/pounds steam
1004279,2015,WHEELABRATOR GLOUCESTER COMPANY  L.P.,Unit 1,Municipal Solid Waste,October,43918583,pounds steam,0.00151,mmBtu/pounds steam
1005528,2015,OLMSTED WASTE-TO-ENERGY FACILITY,GP-01,Municipal Solid Waste,August,62653083,pounds steam,0.001558448,mmBtu/pounds steam
1004865,2015,COVANTA SPRINGFIELD LLC,GP-Facility Stack,Municipal Solid Waste,June,57168600,pounds steam,0.001607717,mmBtu/pounds steam
1004865,2015,COVANTA SPRINGFIELD LLC,GP-Facility Stack,Municipal Solid Waste,July,57147600,pounds steam,0.001607717,mmBtu/pounds steam
1006369,2015,WHEELABRATOR CONCORD COMPANY LP,Unit #2,Municipal Solid Waste,April,47234833.333,pounds steam,0.00156,mmBtu/pounds steam
1006369,2015,WHEELABRATOR CONCORD COMPANY LP,Unit 1,Municipal Solid Waste,February,46730500,pounds steam,0.00156,mmBtu/pounds steam
1006369,2015,WHEELABRATOR CONCORD COMPANY LP,Unit 1,Municipal Solid Waste,August,46730500,pounds steam,0.00156,mmBtu/pounds steam
1001869,2016,COVANTA WARREN ENERGY RESOURCE CO,GP-Stack,Municipal Solid Waste,April,82806250,pounds steam,0.00176,mmBtu/pounds steam
1001869,2016,COVANTA WARREN ENERGY RESOURCE CO,GP-Stack,Municipal Solid Waste,July,82806250,pounds steam,0.00176,mmBtu/pounds steam
1004968,2015,WHEELABRATOR HUDSON FALLS LLC,Unit 1,Municipal Solid Waste,April,41921000,pounds steam,0.00148,mmBtu/pounds steam
1004968,2015,WHEELABRATOR HUDSON FALLS LLC,Unit 1,Municipal Solid Waste,August,41921000,pounds steam,0.00148,mmBtu/pounds steam
1004968,2015,WHEELABRATOR HUDSON FALLS LLC,Unit 2,Municipal Solid Waste,November,40265417,pounds steam,0.00148,mmBtu/pounds steam
1003200,2014,Covanta Stanislaus Inc.,GP-1,Municipal Solid Waste,January,153408600,pounds steam,0.00172,mmBtu/pounds steam
1003200,2014,Covanta Stanislaus Inc.,GP-1,Municipal Solid Waste,March,138000000,pounds steam,0.00172,mmBtu/pounds steam
1003200,2014,Covanta Stanislaus Inc.,GP-1,Municipal Solid Waste,April,93771000,pounds steam,0.00172,mmBtu/pounds steam
1003200,2014,Covanta Stanislaus Inc.,GP-1,Municipal Solid Waste,October,134004550,pounds steam,0.00172,mmBtu/pounds steam
1003200,2014,Covanta Stanislaus Inc.,GP-1,Municipal Solid Waste,December,132732700,pounds steam,0.00172,mmBtu/pounds steam
1005528,2014,OLMSTED WASTE-TO-ENERGY FACILITY,GP-01,Municipal Solid Waste,February,57910916,pounds steam,0.001558448,mmBtu/pounds steam
1004618,2014,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 1,Municipal Solid Waste,February,25729000.4,pounds steam,0.00141,mmBtu/pounds steam
1004618,2014,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 2,Municipal Solid Waste,June,34847000,pounds steam,0.00141,mmBtu/pounds steam
1004797,2015,COVANTA PITTSFIELD LLC,GP-Facility Stack,Municipal Solid Waste,January,40128155,pounds steam,0.001470773,mmBtu/pounds steam
1004797,2015,COVANTA PITTSFIELD LLC,GP-Facility Stack,Municipal Solid Waste,October,36425503,pounds steam,0.001470773,mmBtu/pounds steam
1004053,2015,City of Spokane Waste-to-Energy,Unit 1,Municipal Solid Waste,July,70612420,pounds steam,0.0016,mmBtu/pounds steam
1003200,2016,Covanta Stanislaus Inc.,GP-1,Municipal Solid Waste,July,146079200,pounds steam,0.001724378,mmBtu/pounds steam
1003200,2016,Covanta Stanislaus Inc.,GP-1,Municipal Solid Waste,September,134914450,pounds steam,0.001724378,mmBtu/pounds steam
1000362,2017,CAMDEN CNTY RESOURCE RECOVERY ASSOC,GP-Facility Emissions,Municipal Solid Waste,May,204011198,pounds steam,0.00147,mmBtu/pounds steam
1004865,2017,COVANTA SPRINGFIELD LLC,GP-Facility Stack,Municipal Solid Waste,April,58194720,pounds steam,0.001607717,mmBtu/pounds steam
1004865,2017,COVANTA SPRINGFIELD LLC,GP-Facility Stack,Municipal Solid Waste,June,53995200,pounds steam,0.001607717,mmBtu/pounds steam
1004865,2017,COVANTA SPRINGFIELD LLC,GP-Facility Stack,Municipal Solid Waste,December,64480200,pounds steam,0.001607717,mmBtu/pounds steam
1004797,2017,COVANTA PITTSFIELD LLC,GP-Facility Stack,Municipal Solid Waste,May,22656283,pounds steam,0.001470773,mmBtu/pounds steam
1004797,2017,COVANTA PITTSFIELD LLC,GP-Facility Stack,Municipal Solid Waste,September,45275025,pounds steam,0.001470773,mmBtu/pounds steam
1002744,2016,SOUTHEASTERN CT RESOURCE RECOVERY FACILITY,GP-Boilers 1 and 2,Municipal Solid Waste,June,129999166,pounds steam,0.001729,mmBtu/pounds steam
1006340,2016,PERHAM RESOURCE RECOVERY FACILITY,South Unit,Municipal Solid Waste,September,12283350.7,pounds steam,0.001309,mmBtu/pounds steam
1006340,2016,PERHAM RESOURCE RECOVERY FACILITY,South Unit,Municipal Solid Waste,November,12283350.7,pounds steam,0.001309,mmBtu/pounds steam
1006340,2016,PERHAM RESOURCE RECOVERY FACILITY,North Unit,Municipal Solid Waste,March,15375758.3,pounds steam,0.001324,mmBtu/pounds steam
1006340,2016,PERHAM RESOURCE RECOVERY FACILITY,North Unit,Municipal Solid Waste,April,15375758.3,pounds steam,0.001324,mmBtu/pounds steam
1006340,2016,PERHAM RESOURCE RECOVERY FACILITY,North Unit,Municipal Solid Waste,August,15375758.3,pounds steam,0.001324,mmBtu/pounds steam
1006340,2016,PERHAM RESOURCE RECOVERY FACILITY,North Unit,Municipal Solid Waste,September,15375758.3,pounds steam,0.001324,mmBtu/pounds steam
1010898,2017,Sierra Pacific Industries - Burlington,McBurney Boiler,Wood and Wood Residuals (dry basis),May,116618000,pounds steam,0.00172,mmBtu/pounds steam
1005172,2016,COVANTA BRISTOL  INC,GP-Combustors,Municipal Solid Waste,September,104675083.3,pounds steam,0.001665,mmBtu/pounds steam
1005673,2016,REGIONAL WASTE SYSTEMS INCORPORATED,A Boiler,Municipal Solid Waste,June,49097300,pounds steam,0.00130456,mmBtu/pounds steam
1005673,2016,REGIONAL WASTE SYSTEMS INCORPORATED,B Boiler,Municipal Solid Waste,January,51473100,pounds steam,0.00130456,mmBtu/pounds steam
1005673,2016,REGIONAL WASTE SYSTEMS INCORPORATED,B Boiler,Municipal Solid Waste,February,43568800,pounds steam,0.00130456,mmBtu/pounds steam
